Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-195122@CP
Wafer number	18
Date	2025/02/13
Time	19:56:10

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
215	39	15	1	1.34000E-002	9.00000E-003	5.80000E-003	5.10700E-010	3.71510E-009	7.02249E+002	7.07637E+002	5.38800E+000	1.23110E-006	4.03250E+000	3.34122E-002	6.34100E-001	3.47600E-010	3.67300E-010
218	37	15	1	1.35000E-002	1.02000E-002	7.10000E-003	8.15200E-010	2.88590E-009	7.33645E+002	7.36962E+002	3.31670E+000	9.79400E-007	4.05180E+000	3.30959E-002	6.33800E-001	2.37300E-010	4.06200E-010
222	35	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.36100E-009	1.67950E-009	7.23729E+002	7.33477E+002	9.74800E+000	1.06780E-006	4.04490E+000	3.39117E-002	6.33600E-001	2.15700E-010	4.56800E-010
226	33	15	1	1.35000E-002	1.03000E-002	7.10000E-003	4.19300E-010	2.57430E-009	7.27082E+002	7.35076E+002	7.99470E+000	1.11070E-006	4.01160E+000	3.39329E-002	6.33300E-001	2.63100E-010	6.48200E-010
230	31	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.11270E-009	1.94190E-009	7.18970E+002	7.32363E+002	1.33933E+001	1.14780E-006	4.00440E+000	3.37456E-002	6.33900E-001	1.42000E-010	6.05500E-010
234	29	15	1	1.35000E-002	1.03000E-002	7.10000E-003	3.77100E-010	2.73600E-009	7.23096E+002	7.34860E+002	1.17636E+001	1.04760E-006	3.99160E+000	3.31630E-002	6.34100E-001	7.87000E-011	2.97000E-011
238	27	15	1	1.35000E-002	1.02000E-002	7.10000E-003	7.82400E-010	2.39870E-009	7.23547E+002	7.32377E+002	8.83030E+000	1.08610E-006	4.03090E+000	3.28205E-002	6.33400E-001	5.01300E-010	3.84600E-010
242	25	15	1	1.34000E-002	1.03000E-002	7.10000E-003	5.78600E-010	2.02850E-009	7.10892E+002	7.25699E+002	1.48072E+001	1.25500E-006	4.10440E+000	3.30377E-002	6.32700E-001	3.44800E-010	2.95800E-010
246	23	15	1	1.35000E-002	1.02000E-002	7.00000E-003	8.29200E-010	1.87160E-009	7.07170E+002	7.17156E+002	9.98560E+000	1.25060E-006	4.17830E+000	3.28302E-002	6.33300E-001	2.41000E-010	2.69000E-011
250	21	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.76200E-010	2.20420E-009	7.08896E+002	7.18461E+002	9.56420E+000	1.17800E-006	4.18230E+000	3.26900E-002	6.34100E-001	1.94000E-011	5.11400E-010
254	19	15	1	1.35000E-002	1.01000E-002	7.10000E-003	7.09800E-010	2.49940E-009	7.11282E+002	7.26074E+002	1.47921E+001	1.22920E-006	4.17080E+000	3.30282E-002	6.33200E-001	6.50000E-010	2.25000E-011
258	17	15	1	1.35000E-002	1.02000E-002	7.10000E-003	6.04300E-010	2.34950E-009	7.20307E+002	7.30615E+002	1.03078E+001	1.12810E-006	4.13970E+000	3.29528E-002	6.33500E-001	4.88400E-010	9.42000E-011
262	15	15	1	1.35000E-002	1.02000E-002	7.00000E-003	7.94100E-010	2.26980E-009	7.27241E+002	7.36882E+002	9.64100E+000	1.02150E-006	4.03560E+000	3.32892E-002	6.34300E-001	6.79300E-010	4.59400E-010
266	13	15	1	1.35000E-002	1.02000E-002	7.10000E-003	8.31600E-010	1.42890E-009	7.15136E+002	7.30181E+002	1.50443E+001	1.18640E-006	4.01900E+000	3.37629E-002	6.34100E-001	2.44100E-010	1.31000E-011
270	11	15	1	1.36000E-002	1.02000E-002	7.00000E-003	7.33200E-010	2.11760E-009	7.08277E+002	7.23715E+002	1.54373E+001	1.30300E-006	4.02010E+000	3.42378E-002	6.33200E-001	1.06100E-010	5.83000E-011
274	9	15	1	1.35000E-002	1.02000E-002	7.00000E-003	5.08300E-010	2.47830E-009	7.10701E+002	7.27179E+002	1.64782E+001	1.21590E-006	4.04960E+000	3.43337E-002	6.33400E-001	2.59800E-010	6.15100E-010
278	7	15	1	1.36000E-002	1.02000E-002	7.10000E-003	4.80200E-010	2.42440E-009	7.23087E+002	7.29627E+002	6.53950E+000	1.08640E-006	4.08430E+000	3.35682E-002	6.33700E-001	5.69400E-010	8.10000E-011
282	5	15	8	1.36000E-002	1.03000E-002	7.10000E-003	1.24100E-010	3.37310E-009	6.62875E+002	6.77659E+002	1.47837E+001	1.40940E-005
286	5	17	5	1.35000E-002	1.02000E-002	7.00000E-003	9.90900E-010	9.10575E-008	6.47421E+002
290	7	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.16800E-010	2.50870E-009	7.22973E+002	7.28314E+002	5.34140E+000	1.09450E-006	4.12050E+000	3.35621E-002	6.33800E-001	2.59500E-010	8.16300E-010
294	9	17	1	1.35000E-002	1.01000E-002	7.10000E-003	5.45800E-010	3.00770E-009	7.08426E+002	7.24993E+002	1.65666E+001	1.26290E-006	4.12370E+000	3.43955E-002	6.33700E-001	3.31500E-010	2.41300E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	9.39300E-010	2.36350E-009	7.04960E+002	7.20674E+002	1.57140E+001	1.36650E-006	4.03700E+000	3.43433E-002	6.33400E-001	4.57000E-010	1.97900E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.08690E-009	2.53450E-009	7.11974E+002	7.27255E+002	1.52813E+001	1.23490E-006	4.08160E+000	3.38332E-002	6.34400E-001	6.21700E-010	5.20000E-010
306	15	17	1	1.35000E-002	1.01000E-002	7.10000E-003	8.76100E-010	1.97940E-009	7.24741E+002	7.36761E+002	1.20198E+001	1.08410E-006	4.07860E+000	3.33553E-002	6.33900E-001	7.05100E-010	4.01000E-010
310	17	17	1	1.35000E-002	1.02000E-002	7.10000E-003	9.01800E-010	2.17850E-009	7.19475E+002	7.31700E+002	1.22253E+001	1.14940E-006	4.15680E+000	3.29180E-002	6.33100E-001	8.63900E-010	3.57000E-010
314	19	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.31000E-010	1.70060E-009	7.11100E+002	7.25978E+002	1.48781E+001	1.24690E-006	4.22040E+000	3.28516E-002	6.33300E-001	5.21000E-010	6.72700E-010
318	21	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.96400E-010	1.86690E-009	7.07963E+002	7.21055E+002	1.30917E+001	1.19890E-006	4.23590E+000	3.26682E-002	6.34300E-001	3.87000E-011	9.91000E-011
322	23	17	1	1.35000E-002	1.02000E-002	7.10000E-003	6.51200E-010	2.25340E-009	7.04748E+002	7.18190E+002	1.34416E+001	1.20420E-006	4.19770E+000	3.26216E-002	6.34800E-001	1.35200E-010	5.62700E-010
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.50600E-010	1.83410E-009	7.12721E+002	7.27983E+002	1.52627E+001	1.24620E-006	4.19660E+000	3.27911E-002	6.32700E-001	4.88900E-010	2.39400E-010
330	27	17	1	1.36000E-002	1.02000E-002	7.10000E-003	2.41300E-010	2.08480E-009	7.25293E+002	7.36141E+002	1.08479E+001	1.06320E-006	4.11620E+000	3.27987E-002	6.33600E-001	2.87400E-010	7.99000E-011
334	29	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.73200E-010	2.19950E-009	7.25159E+002	7.37142E+002	1.19830E+001	1.02990E-006	3.99720E+000	3.31661E-002	6.33800E-001	4.62200E-010	1.81800E-010
338	31	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.07050E-009	2.57670E-009	7.23474E+002	7.35070E+002	1.15959E+001	1.04690E-006	4.05680E+000	3.34787E-002	6.34600E-001	4.01500E-010	6.79100E-010
342	33	17	1	1.35000E-002	1.01000E-002	7.10000E-003	8.62000E-010	1.71930E-009	7.31452E+002	7.39191E+002	7.73930E+000	1.02910E-006	4.07180E+000	3.39375E-002	6.33600E-001	9.86000E-011	4.90700E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.00000E-003	1.31200E-010	2.35880E-009	7.32266E+002	7.40353E+002	8.08660E+000	1.00430E-006	4.04970E+000	3.38461E-002	6.33500E-001	8.39000E-011	2.33300E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.00000E-003	2.85800E-010	2.51340E-009	7.36282E+002	7.38079E+002	1.79760E+000	9.61100E-007	4.10020E+000	3.29127E-002	6.33900E-001	1.35900E-010	3.87200E-010
353	39	17	1	1.34000E-002	8.90000E-003	5.80000E-003	3.81800E-010	2.67740E-009	6.99892E+002	7.05521E+002	5.62920E+000	1.23830E-006	4.07190E+000	3.35462E-002	6.34100E-001	3.16200E-010	8.52600E-010
355	38	19	1	1.34000E-002	9.00000E-003	5.80000E-003	7.73000E-010	2.40330E-009	7.19206E+002	7.23160E+002	3.95370E+000	1.09450E-006	4.09090E+000	3.33497E-002	6.34400E-001	4.39200E-010	3.96800E-010
358	36	19	1	1.35000E-002	1.01000E-002	7.10000E-003	5.59800E-010	2.22300E-009	7.38244E+002	7.39913E+002	1.66860E+000	9.33500E-007	4.14050E+000	3.29878E-002	6.34100E-001	9.33900E-010	2.88400E-010
362	34	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.75700E-010	2.10120E-009	7.30676E+002	7.39831E+002	9.15580E+000	1.01410E-006	4.14080E+000	3.39120E-002	6.33700E-001	4.55400E-010	4.68300E-010
366	32	19	1	1.35000E-002	1.01000E-002	7.10000E-003	2.34000E-011	2.27450E-009	7.32542E+002	7.40162E+002	7.62000E+000	1.04040E-006	4.04870E+000	3.38647E-002	6.33400E-001	2.16200E-010	1.00280E-009
370	30	19	1	1.35000E-002	1.01000E-002	7.10000E-003	7.80000E-010	2.56500E-009	7.34243E+002	7.39725E+002	5.48210E+000	9.71000E-007	4.09800E+000	3.35153E-002	6.34400E-001	1.56900E-010	5.70600E-010
374	28	19	1	1.36000E-002	1.01000E-002	7.10000E-003	2.71700E-010	2.06600E-009	7.24657E+002	7.37069E+002	1.24122E+001	1.08400E-006	4.08400E+000	3.35075E-002	6.33700E-001	4.94300E-010	1.75000E-010
378	26	19	1	1.35000E-002	1.02000E-002	7.00000E-003	1.12440E-009	1.95120E-009	7.27881E+002	7.36312E+002	8.43030E+000	1.02100E-006	4.11770E+000	3.32007E-002	6.33900E-001	3.36100E-010	3.80600E-010
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.62200E-010	1.94420E-009	7.26150E+002	7.35027E+002	8.87750E+000	1.06110E-006	4.19510E+000	3.27198E-002	6.33500E-001	5.64100E-010	4.79300E-010
386	22	19	1	1.36000E-002	1.01000E-002	7.10000E-003	4.47400E-010	1.74510E-009	7.18730E+002	7.32170E+002	1.34407E+001	1.13570E-006	4.21430E+000	3.29769E-002	6.33200E-001	7.17700E-010	4.51200E-010
390	20	19	1	1.35000E-002	1.01000E-002	7.10000E-003	6.88700E-010	2.08480E-009	7.20133E+002	7.28967E+002	8.83330E+000	1.13780E-006	4.17490E+000	3.29492E-002	6.33500E-001	5.32200E-010	7.51200E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.00000E-003	1.05400E-010	2.11990E-009	7.24550E+002	7.33293E+002	8.74340E+000	1.08690E-006	4.18830E+000	3.31388E-002	6.33700E-001	6.65300E-010	9.04000E-011
398	16	19	1	1.36000E-002	1.01000E-002	7.00000E-003	2.58000E-011	1.89970E-009	7.13410E+002	7.28027E+002	1.46175E+001	1.27170E-006	4.12030E+000	3.36375E-002	6.33500E-001	1.85000E-011	7.52600E-010
402	14	19	1	1.36000E-002	1.01000E-002	7.10000E-003	9.84000E-011	2.73600E-009	7.10830E+002	7.24087E+002	1.32564E+001	1.24720E-006	4.06890E+000	3.38493E-002	6.33800E-001	1.08000E-011	3.53700E-010
406	12	19	1	1.35000E-002	1.01000E-002	7.10000E-003	8.67000E-011	2.42210E-009	7.13823E+002	7.29087E+002	1.52642E+001	1.22930E-006	4.11920E+000	3.42186E-002	6.34000E-001	2.63100E-010	6.06900E-010
410	10	19	1	1.34000E-002	1.01000E-002	7.00000E-003	3.51400E-010	2.62120E-009	7.04158E+002	7.22023E+002	1.78645E+001	1.35730E-006	4.15600E+000	3.44411E-002	6.33900E-001	2.37100E-010	1.97500E-010
414	8	19	1	1.36000E-002	1.01000E-002	7.00000E-003	1.21800E-010	2.58140E-009	7.24832E+002	7.27363E+002	2.53110E+000	1.07740E-006	4.13180E+000	3.35542E-002	6.33800E-001	1.20000E-012	4.16700E-010
418	6	19	1	1.36000E-002	1.00000E-002	7.00000E-003	7.26200E-010	5.97560E-009	7.00605E+002	7.05901E+002	5.29580E+000	1.45600E-006	4.11180E+000	3.38222E-002	6.34300E-001	4.92000E-011	3.83500E-010
425	9	21	1	1.35000E-002	1.00000E-002	7.00000E-003	1.13140E-009	2.87890E-009	7.31538E+002	7.38556E+002	7.01800E+000	1.03180E-006	4.21110E+000	3.32616E-002	6.34300E-001	6.96900E-010	3.65400E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.00000E-003	6.65300E-010	2.35880E-009	7.26875E+002	7.34897E+002	8.02230E+000	1.06010E-006	4.19950E+000	3.39691E-002	6.34300E-001	1.05200E-010	1.10100E-010
433	13	21	1	1.35000E-002	1.02000E-002	7.00000E-003	4.17000E-010	2.39870E-009	7.01774E+002	7.20456E+002	1.86826E+001	1.33070E-006	4.15840E+000	3.43500E-002	6.34500E-001	5.28200E-010	3.83700E-010
437	15	21	1	1.36000E-002	1.01000E-002	7.00000E-003	4.68000E-011	1.91140E-009	7.17728E+002	7.30545E+002	1.28173E+001	1.20420E-006	4.15320E+000	3.41342E-002	6.33900E-001	6.24500E-010	6.87500E-010
441	17	21	1	1.35000E-002	1.02000E-002	7.00000E-003	1.12400E-010	1.92080E-009	7.14341E+002	7.26533E+002	1.21912E+001	1.21650E-006	4.12700E+000	3.39189E-002	6.34300E-001	2.39000E-011	7.83800E-010
445	19	21	1	1.35000E-002	1.02000E-002	7.10000E-003	8.99500E-010	1.72170E-009	7.18287E+002	7.31639E+002	1.33525E+001	1.18070E-006	4.12710E+000	3.37609E-002	6.34100E-001	7.37200E-010	3.52100E-010
449	21	21	1	1.35000E-002	1.01000E-002	7.10000E-003	9.39300E-010	2.35180E-009	7.26223E+002	7.35720E+002	9.49650E+000	1.11410E-006	4.16310E+000	3.35741E-002	6.33800E-001	2.79900E-010	6.14900E-010
453	23	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.67000E-010	2.07310E-009	7.22499E+002	7.34400E+002	1.19006E+001	1.15690E-006	4.14080E+000	3.35059E-002	6.33600E-001	2.69100E-010	9.04200E-010
457	25	21	1	1.35000E-002	1.01000E-002	7.00000E-003	6.09000E-010	1.67720E-009	7.21393E+002	7.34235E+002	1.28429E+001	1.12620E-006	4.09730E+000	3.35556E-002	6.34100E-001	4.45500E-010	6.40400E-010
461	27	21	1	1.36000E-002	1.02000E-002	7.10000E-003	2.36600E-010	2.16440E-009	7.27488E+002	7.35403E+002	7.91540E+000	1.09370E-006	4.10880E+000	3.37490E-002	6.33800E-001	4.22600E-010	1.04200E-010
465	29	21	1	1.35000E-002	1.02000E-002	7.10000E-003	1.19500E-010	2.21590E-009	7.26668E+002	7.36407E+002	9.73930E+000	1.09570E-006	4.12110E+000	3.38979E-002	6.33800E-001	2.95000E-011	1.61200E-010
469	31	21	1	1.35000E-002	1.02000E-002	7.00000E-003	2.55300E-010	2.08010E-009	7.19185E+002	7.32884E+002	1.36995E+001	1.12210E-006	4.14100E+000	3.39844E-002	6.34500E-001	4.61000E-011	6.21700E-010
473	33	21	1	1.36000E-002	1.02000E-002	7.10000E-003	7.58900E-010	2.07770E-009	7.38268E+002	7.43113E+002	4.84550E+000	9.30700E-007	4.16170E+000	3.36533E-002	6.34400E-001	1.08700E-010	3.32600E-010
477	35	21	1	1.35000E-002	1.02000E-002	7.00000E-003	5.06000E-010	2.70550E-009	7.35417E+002	7.36869E+002	1.45190E+000	9.93200E-007	4.17270E+000	3.30322E-002	6.34200E-001	7.21000E-011	3.75500E-010
483	33	23	1	1.36000E-002	1.02000E-002	7.00000E-003	1.04240E-009	3.08730E-009	7.27019E+002	7.30672E+002	3.65300E+000	1.06360E-006	4.18890E+000	3.30450E-002	6.34300E-001	5.50200E-010	5.46700E-010
487	31	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.82500E-010	1.89740E-009	7.33394E+002	7.38520E+002	5.12510E+000	9.88800E-007	4.17910E+000	3.32176E-002	6.34000E-001	9.89000E-011	1.36300E-010
491	29	23	1	1.35000E-002	1.01000E-002	7.10000E-003	6.34800E-010	2.21130E-009	7.28033E+002	7.36312E+002	8.27900E+000	1.04460E-006	4.18020E+000	3.38712E-002	6.34100E-001	8.40000E-012	2.87700E-010
495	27	23	1	1.35000E-002	1.01000E-002	7.00000E-003	4.52100E-010	1.97230E-009	7.22153E+002	7.32469E+002	1.03161E+001	1.15280E-006	4.14910E+000	3.41640E-002	6.34100E-001	1.83400E-010	1.85100E-010
499	25	23	1	1.36000E-002	1.02000E-002	7.10000E-003	5.62200E-010	1.90210E-009	7.11530E+002	7.26248E+002	1.47177E+001	1.21960E-006	4.16040E+000	3.41234E-002	6.34800E-001	6.18900E-010	3.58200E-010
503	23	23	1	1.35000E-002	1.01000E-002	7.10000E-003	3.42000E-010	2.11290E-009	7.14943E+002	7.28134E+002	1.31907E+001	1.12620E-006	4.17400E+000	3.38584E-002	6.34300E-001	1.92100E-010	2.93700E-010
507	21	23	1	1.35000E-002	1.02000E-002	7.10000E-003	3.25600E-010	2.33310E-009	7.20814E+002	7.32292E+002	1.14774E+001	1.07530E-006	4.15890E+000	3.39086E-002	6.34200E-001	8.32500E-010	6.93000E-011
511	19	23	1	1.35000E-002	1.02000E-002	7.00000E-003	9.20600E-010	2.60240E-009	7.14448E+002	7.29732E+002	1.52838E+001	1.16800E-006	4.17920E+000	3.40494E-002	6.35000E-001	2.98000E-010	2.01400E-010
515	17	23	1	1.36000E-002	1.02000E-002	7.00000E-003	6.91000E-010	2.95150E-009	7.18535E+002	7.29868E+002	1.13334E+001	1.18750E-006	4.21000E+000	3.42996E-002	6.34300E-001	7.02700E-010	1.43100E-010
519	15	23	1	1.35000E-002	1.02000E-002	7.10000E-003	5.92600E-010	2.49000E-009	7.27614E+002	7.36044E+002	8.43090E+000	1.06140E-006	4.20040E+000	3.40740E-002	6.34200E-001	1.73800E-010	2.53000E-011
523	13	23	1	1.36000E-002	1.02000E-002	7.10000E-003	6.23100E-010	2.67270E-009	7.28062E+002	7.36975E+002	8.91390E+000	1.04540E-006	4.22770E+000	3.36383E-002	6.34100E-001	7.96200E-010	4.16300E-010
527	11	23	1	1.36000E-002	1.01000E-002	7.00000E-003	1.78000E-010	2.76880E-009	7.25037E+002	7.29876E+002	4.83820E+000	1.10450E-006	4.21300E+000	3.33845E-002	6.34100E-001	9.44700E-010	3.12700E-010
539	16	25	1	1.36000E-002	1.00000E-002	7.10000E-003	1.19930E-009	2.72430E-009	7.21648E+002	7.29836E+002	8.18840E+000	1.14420E-006	4.19360E+000	3.33662E-002	6.33900E-001	3.00800E-010	3.85100E-010
543	18	25	1	1.35000E-002	1.02000E-002	7.00000E-003	9.48700E-010	2.31670E-009	7.32790E+002	7.38235E+002	5.44420E+000	9.98800E-007	4.18970E+000	3.31735E-002	6.34500E-001	5.55400E-010	1.69800E-010
547	20	25	1	1.35000E-002	1.01000E-002	7.10000E-003	1.00700E-010	2.44780E-009	7.34000E+002	7.39309E+002	5.30880E+000	9.90800E-007	4.14410E+000	3.31717E-002	6.34000E-001	6.35000E-011	5.91700E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.00000E-003	4.40400E-010	2.77810E-009	7.28105E+002	7.36420E+002	8.31500E+000	1.06550E-006	4.13580E+000	3.33950E-002	6.33700E-001	6.20500E-010	2.90200E-010
555	24	25	1	1.35000E-002	1.02000E-002	7.00000E-003	7.28500E-010	2.09180E-009	7.33371E+002	7.38330E+002	4.95880E+000	1.00990E-006	4.13050E+000	3.31993E-002	6.33900E-001	3.95600E-010	5.71100E-010
559	26	25	1	1.35000E-002	1.02000E-002	7.10000E-003	4.77900E-010	1.93720E-009	7.28446E+002	7.34742E+002	6.29540E+000	1.07040E-006	4.12900E+000	3.31147E-002	6.33800E-001	6.83100E-010	4.71300E-010
563	28	25	1	1.36000E-002	1.01000E-002	7.10000E-003	3.28000E-011	2.18780E-009	7.19877E+002	7.26563E+002	6.68590E+000	1.14350E-006	4.13250E+000	3.31905E-002	6.33800E-001	4.26000E-011	8.39000E-011

2	22	5	5	1.10000E-002	8.50000E-003	4.20000E-003	1.40760E-009	2.49910E-009	5.50387E+002
7	30	7	1	1.31000E-002	8.60000E-003	4.50000E-003	1.13830E-009	2.72630E-009	7.14182E+002	7.20218E+002	6.03670E+000	1.25530E-006	3.99860E+000	3.30910E-002	6.35900E-001	1.38300E-009	7.40100E-010
11	28	7	1	1.36000E-002	9.20000E-003	5.00000E-003	6.41700E-010	2.77540E-009	7.23306E+002	7.31725E+002	8.41890E+000	1.14610E-006	4.03590E+000	3.30541E-002	6.35900E-001	5.86000E-010	8.50000E-011
15	26	7	1	1.35000E-002	9.30000E-003	5.00000E-003	6.86200E-010	2.15950E-009	7.24296E+002	7.33012E+002	8.71670E+000	1.11680E-006	4.01370E+000	3.32688E-002	6.36100E-001	3.52300E-010	5.76000E-011
19	24	7	1	1.36000E-002	9.30000E-003	5.00000E-003	4.80100E-010	2.76140E-009	7.27028E+002	7.34545E+002	7.51760E+000	1.07720E-006	4.05270E+000	3.33939E-002	6.36400E-001	6.71000E-010	1.48000E-011
23	22	7	1	1.35000E-002	9.60000E-003	5.00000E-003	5.83200E-010	1.92290E-009	7.19742E+002	7.30697E+002	1.09551E+001	1.15350E-006	4.05860E+000	3.36700E-002	6.36500E-001	3.22700E-010	1.39600E-010
27	20	7	1	1.35000E-002	9.30000E-003	5.00000E-003	3.81800E-010	2.86210E-009	7.29613E+002	7.37739E+002	8.12650E+000	1.02770E-006	4.02560E+000	3.33372E-002	6.36600E-001	6.33800E-010	7.85000E-011
31	18	7	1	1.36000E-002	9.70000E-003	5.00000E-003	1.10100E-010	2.57170E-009	7.34170E+002	7.40299E+002	6.12840E+000	1.00620E-006	4.03970E+000	3.31187E-002	6.36300E-001	6.77000E-011	2.12400E-010
35	16	7	1	1.36000E-002	9.50000E-003	5.00000E-003	7.73000E-011	2.93000E-009	7.31080E+002	7.37060E+002	5.97920E+000	1.04530E-006	4.02180E+000	3.28815E-002	6.36400E-001	3.33300E-010	4.16700E-010
37	14	7	1	1.10000E-002	8.80000E-003	4.20000E-003	6.32400E-010	2.41240E-009	7.22929E+002	7.28569E+002	5.63970E+000	1.13950E-006	3.95450E+000	3.30701E-002	6.36100E-001	7.68200E-010	3.10600E-010
39	10	9	1	1.10000E-002	8.80000E-003	4.30000E-003	1.06570E-009	2.48970E-009	7.20729E+002	7.27327E+002	6.59790E+000	1.13040E-006	4.02610E+000	3.31796E-002	6.36400E-001	1.08090E-009	3.24600E-010
43	12	9	1	1.36000E-002	9.70000E-003	5.00000E-003	9.97800E-010	2.67240E-009	7.36765E+002	7.40844E+002	4.07890E+000	9.74800E-007	4.06240E+000	3.30265E-002	6.36300E-001	7.21600E-010	2.01000E-010
47	14	9	1	1.35000E-002	9.80000E-003	5.00000E-003	5.62100E-010	2.10320E-009	7.29662E+002	7.37721E+002	8.05870E+000	1.07850E-006	4.02890E+000	3.37691E-002	6.35800E-001	2.96700E-010	3.46900E-010
51	16	9	1	1.35000E-002	9.80000E-003	5.00000E-003	5.08200E-010	1.94160E-009	7.13501E+002	7.27517E+002	1.40167E+001	1.28650E-006	4.08220E+000	3.41784E-002	6.36200E-001	4.80600E-010	3.42900E-010
55	18	9	1	1.36000E-002	9.80000E-003	5.00000E-003	4.21600E-010	2.89490E-009	7.18552E+002	7.30115E+002	1.15622E+001	1.16680E-006	4.08500E+000	3.39947E-002	6.36800E-001	6.79200E-010	7.26000E-011
59	20	9	1	1.35000E-002	9.70000E-003	5.00000E-003	6.79200E-010	2.46160E-009	7.13482E+002	7.26227E+002	1.27451E+001	1.33350E-006	4.01160E+000	3.40980E-002	6.35400E-001	8.60500E-010	9.72000E-011
63	22	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.66300E-010	2.04470E-009	7.00709E+002	7.19243E+002	1.85338E+001	1.47850E-006	4.05430E+000	3.41397E-002	6.35600E-001	7.61900E-010	2.58800E-010
67	24	9	1	1.35000E-002	9.60000E-003	5.00000E-003	1.92100E-010	2.39600E-009	7.02072E+002	7.19526E+002	1.74545E+001	1.42470E-006	4.07630E+000	3.42540E-002	6.36100E-001	4.13600E-010	1.69100E-010
71	26	9	8	1.36000E-002	9.60000E-003	5.00000E-003	6.79000E-011	2.59280E-009	6.88992E+002	7.09996E+002	2.10044E+001	1.40058E-005
75	28	9	8	1.36000E-002	9.40000E-003	5.00000E-003	1.31630E-009	2.21800E-009	6.86527E+002	7.10022E+002	2.34951E+001	1.38418E-005
79	30	9	1	1.35000E-002	9.60000E-003	5.00000E-003	6.58100E-010	2.69350E-009	7.22526E+002	7.30687E+002	8.16100E+000	1.18720E-006	4.06170E+000	3.38320E-002	6.35900E-001	4.54800E-010	1.82200E-010
83	32	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.01180E-009	2.54360E-009	7.26939E+002	7.34546E+002	7.60610E+000	1.06950E-006	3.99840E+000	3.30041E-002	6.35900E-001	1.45200E-010	7.49000E-011
86	34	9	1	1.32000E-002	9.10000E-003	4.50000E-003	9.53300E-010	2.96750E-009	7.12417E+002	7.18297E+002	5.88020E+000	1.23980E-006	4.00560E+000	3.30450E-002	6.36100E-001	5.50600E-010	8.48000E-011
92	36	11	1	1.35000E-002	9.40000E-003	5.00000E-003	5.43400E-010	3.05650E-009	7.25342E+002	7.29626E+002	4.28450E+000	1.13020E-006	4.06330E+000	3.30319E-002	6.35800E-001	4.26700E-010	1.40100E-010
96	34	11	1	1.36000E-002	9.40000E-003	4.90000E-003	1.01880E-009	2.89490E-009	7.24336E+002	7.34890E+002	1.05542E+001	1.07140E-006	4.07400E+000	3.33021E-002	6.36300E-001	6.77000E-011	2.48000E-011
100	32	11	1	1.35000E-002	9.60000E-003	5.00000E-003	7.12000E-010	2.10090E-009	7.06905E+002	7.24436E+002	1.75313E+001	1.24760E-006	4.07750E+000	3.38114E-002	6.36100E-001	4.24000E-011	4.36000E-011
104	30	11	1	1.35000E-002	9.40000E-003	4.90000E-003	7.75200E-010	2.92770E-009	7.08317E+002	7.23491E+002	1.51738E+001	1.32150E-006	4.09010E+000	3.38846E-002	6.35700E-001	2.02800E-010	7.26000E-011
108	28	11	1	1.35000E-002	9.70000E-003	4.90000E-003	8.24400E-010	1.90880E-009	7.01897E+002	7.19356E+002	1.74586E+001	1.39120E-006	4.05100E+000	3.36873E-002	6.36600E-001	1.00500E-010	1.81800E-010
112	26	11	1	1.35000E-002	9.70000E-003	5.00000E-003	7.77600E-010	1.99320E-009	7.15132E+002	7.26306E+002	1.11742E+001	1.24470E-006	4.04390E+000	3.35557E-002	6.36400E-001	1.07670E-009	4.94000E-010
116	24	11	1	1.35000E-002	9.70000E-003	5.00000E-003	2.95100E-010	2.04940E-009	7.21917E+002	7.31252E+002	9.33470E+000	1.15680E-006	4.04720E+000	3.34268E-002	6.36000E-001	4.49700E-010	8.17000E-011
120	22	11	1	1.35000E-002	9.70000E-003	5.00000E-003	5.69100E-010	2.48740E-009	7.15936E+002	7.29168E+002	1.32316E+001	1.24910E-006	4.03750E+000	3.34512E-002	6.35700E-001	7.16000E-010	6.68200E-010
