Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-192309@CP
Wafer number	17
Date	2025/02/13
Time	19:27:58

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
206	34	13	1	1.35000E-002	1.02000E-002	7.10000E-003	8.15200E-010	1.48040E-009	7.40299E+002	7.51946E+002	1.16476E+001	8.24600E-007	4.03940E+000	3.37211E-002	6.34400E-001	5.57000E-010	5.13500E-010
210	36	13	1	1.35000E-002	1.04000E-002	7.10000E-003	6.34800E-010	2.24170E-009	7.46184E+002	7.47662E+002	1.47760E+000	8.12500E-007	4.09320E+000	3.29478E-002	6.33900E-001	2.91900E-010	3.91400E-010
213	38	13	1	1.34000E-002	9.00000E-003	5.90000E-003	7.37900E-010	1.69360E-009	7.35869E+002	7.40523E+002	4.65380E+000	9.13800E-007	4.15120E+000	3.32365E-002	6.34400E-001	1.27700E-010	3.36600E-010
215	39	15	1	1.35000E-002	8.90000E-003	5.80000E-003	6.37100E-010	2.36350E-009	7.18510E+002	7.23865E+002	5.35500E+000	9.69700E-007	4.09980E+000	3.34256E-002	6.34600E-001	5.27000E-011	3.51400E-010
218	37	15	1	1.36000E-002	1.03000E-002	7.10000E-003	3.79500E-010	1.93250E-009	7.44286E+002	7.45682E+002	1.39550E+000	8.29500E-007	4.03950E+000	3.29809E-002	6.33800E-001	5.42700E-010	2.14800E-010
222	35	15	1	1.36000E-002	1.04000E-002	7.00000E-003	1.87400E-010	2.16210E-009	7.45986E+002	7.54577E+002	8.59110E+000	8.23400E-007	3.97300E+000	3.36917E-002	6.33400E-001	6.87500E-010	2.88600E-010
226	33	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.43400E-010	1.94190E-009	7.46900E+002	7.54896E+002	7.99570E+000	8.39500E-007	3.91130E+000	3.36299E-002	6.32800E-001	6.16300E-010	1.00300E-010
230	31	15	1	1.35000E-002	1.02000E-002	7.10000E-003	9.22900E-010	1.57650E-009	7.38255E+002	7.49822E+002	1.15672E+001	8.71300E-007	3.88020E+000	3.33174E-002	6.33400E-001	2.31900E-010	5.55600E-010
234	29	15	1	1.36000E-002	1.02000E-002	7.10000E-003	3.53700E-010	2.02390E-009	7.36448E+002	7.45209E+002	8.76150E+000	8.68200E-007	3.90110E+000	3.27824E-002	6.33900E-001	5.69900E-010	5.31700E-010
238	27	15	1	1.35000E-002	1.02000E-002	7.10000E-003	6.58200E-010	2.18080E-009	7.30716E+002	7.40051E+002	9.33490E+000	9.77600E-007	3.90060E+000	3.23027E-002	6.32900E-001	6.99000E-010	4.64500E-010
242	25	15	1	1.36000E-002	1.02000E-002	7.10000E-003	1.78000E-010	1.57180E-009	7.19929E+002	7.32675E+002	1.27459E+001	1.12630E-006	4.00380E+000	3.25266E-002	6.32300E-001	2.34900E-010	3.03600E-010
246	23	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.75700E-010	1.57180E-009	7.15368E+002	7.23473E+002	8.10590E+000	1.15840E-006	4.04180E+000	3.22747E-002	6.32900E-001	1.42400E-010	1.96100E-010
250	21	15	1	1.35000E-002	1.02000E-002	7.10000E-003	7.66000E-010	1.87630E-009	7.16646E+002	7.24310E+002	7.66360E+000	1.09790E-006	4.04030E+000	3.22893E-002	6.33600E-001	2.07800E-010	3.11800E-010
254	19	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.06350E-009	1.75450E-009	7.20214E+002	7.32461E+002	1.22473E+001	1.08750E-006	4.03920E+000	3.25600E-002	6.32800E-001	1.77300E-010	7.15600E-010
258	17	15	1	1.36000E-002	1.02000E-002	7.10000E-003	4.49700E-010	2.10820E-009	7.28402E+002	7.39172E+002	1.07707E+001	9.82400E-007	4.03670E+000	3.25446E-002	6.33200E-001	5.61000E-010	1.33300E-010
262	15	15	1	1.35000E-002	1.01000E-002	7.10000E-003	9.41700E-010	2.23940E-009	7.37375E+002	7.45877E+002	8.50150E+000	8.66500E-007	3.93440E+000	3.29545E-002	6.33900E-001	6.06000E-010	5.48000E-011
266	13	15	1	1.36000E-002	1.02000E-002	7.10000E-003	5.99700E-010	1.62570E-009	7.28764E+002	7.41541E+002	1.27768E+001	9.55300E-007	3.97800E+000	3.34894E-002	6.34000E-001	1.78700E-010	2.87400E-010
270	11	15	1	1.36000E-002	1.04000E-002	7.10000E-003	1.36800E-009	1.92310E-009	7.28588E+002	7.39143E+002	1.05550E+001	1.02840E-006	4.07010E+000	3.40774E-002	6.33400E-001	6.74600E-010	5.92200E-010
274	9	15	1	1.36000E-002	1.03000E-002	7.10000E-003	4.38000E-010	2.11050E-009	7.33058E+002	7.43452E+002	1.03940E+001	9.39900E-007	4.14200E+000	3.42344E-002	6.33800E-001	5.96200E-010	7.86400E-010
278	7	15	1	1.36000E-002	1.02000E-002	7.10000E-003	6.04300E-010	2.48060E-009	7.39943E+002	7.44313E+002	4.36910E+000	8.61000E-007	4.16850E+000	3.34840E-002	6.34100E-001	3.91900E-010	5.92900E-010
282	5	15	1	1.36000E-002	1.02000E-002	7.10000E-003	1.12400E-010	2.49563E-008	6.82992E+002	6.94915E+002	1.19222E+001	1.33150E-006	4.15600E+000	3.40093E-002	6.34300E-001	7.47200E-010	8.64000E-011
286	5	17	4	1.36000E-002	1.01000E-002	7.00000E-003	7.40200E-010	1.24850E-007
290	7	17	1	1.35000E-002	1.02000E-002	7.00000E-003	8.62000E-010	2.27450E-009	7.35900E+002	7.40919E+002	5.01960E+000	8.94000E-007	4.20160E+000	3.36349E-002	6.34100E-001	2.70800E-010	1.57000E-011
294	9	17	1	1.36000E-002	1.02000E-002	7.10000E-003	2.15500E-010	2.23470E-009	7.34114E+002	7.44181E+002	1.00670E+001	9.29200E-007	4.16610E+000	3.41364E-002	6.33900E-001	2.51800E-010	1.66500E-010
298	11	17	1	1.35000E-002	1.01000E-002	7.10000E-003	1.13610E-009	2.16210E-009	7.30262E+002	7.39488E+002	9.22570E+000	1.00830E-006	4.03700E+000	3.39801E-002	6.33400E-001	2.74100E-010	3.44300E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.78000E-010	1.63740E-009	7.27810E+002	7.40455E+002	1.26450E+001	9.84800E-007	3.98590E+000	3.35618E-002	6.33900E-001	3.15100E-010	6.88200E-010
306	15	17	1	1.35000E-002	1.01000E-002	7.10000E-003	2.58000E-011	2.38460E-009	7.36482E+002	7.46460E+002	9.97770E+000	9.03000E-007	3.95790E+000	3.30305E-002	6.33700E-001	3.35000E-011	3.26500E-010
310	17	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.30710E-009	2.19950E-009	7.29385E+002	7.41029E+002	1.16444E+001	9.86200E-007	3.98720E+000	3.26111E-002	6.33000E-001	2.54600E-010	1.29800E-010
314	19	17	1	1.36000E-002	1.02000E-002	7.10000E-003	7.44900E-010	1.32350E-009	7.19854E+002	7.32232E+002	1.23780E+001	1.09460E-006	4.06230E+000	3.25246E-002	6.32900E-001	8.36000E-011	2.85500E-010
318	21	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.60930E-009	1.73810E-009	7.16131E+002	7.27683E+002	1.15519E+001	1.06830E-006	4.05670E+000	3.23468E-002	6.34000E-001	2.78700E-010	7.54000E-011
322	23	17	1	1.36000E-002	1.02000E-002	7.10000E-003	8.17500E-010	1.29070E-009	7.13862E+002	7.25703E+002	1.18416E+001	1.05990E-006	4.01870E+000	3.23212E-002	6.34400E-001	5.62700E-010	3.53000E-010
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.78000E-010	1.97700E-009	7.21855E+002	7.32802E+002	1.09473E+001	1.11280E-006	3.98370E+000	3.23540E-002	6.32300E-001	4.17000E-010	2.48100E-010
330	27	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.98900E-010	1.46870E-009	7.34648E+002	7.39722E+002	5.07420E+000	9.42500E-007	3.92460E+000	3.22690E-002	6.33100E-001	1.68700E-010	8.06700E-010
334	29	17	1	1.36000E-002	1.02000E-002	7.00000E-003	2.08500E-010	1.73810E-009	7.41346E+002	7.49120E+002	7.77420E+000	8.47500E-007	3.85490E+000	3.26442E-002	6.33100E-001	1.61900E-010	1.08000E-010
338	31	17	1	1.35000E-002	1.02000E-002	7.10000E-003	6.27800E-010	1.87390E-009	7.40594E+002	7.49755E+002	9.16160E+000	8.37100E-007	3.89280E+000	3.30813E-002	6.33900E-001	1.84100E-010	2.90700E-010
342	33	17	1	1.36000E-002	1.02000E-002	7.00000E-003	7.47200E-010	1.98400E-009	7.48908E+002	7.55367E+002	6.45940E+000	8.12400E-007	3.94250E+000	3.35791E-002	6.33400E-001	2.44800E-010	8.77900E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.45600E-010	2.35180E-009	7.48427E+002	7.55899E+002	7.47210E+000	8.09000E-007	3.97220E+000	3.36911E-002	6.33300E-001	4.71000E-011	3.76700E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.00000E-003	7.30800E-010	1.89740E-009	7.43771E+002	7.45120E+002	1.34980E+000	8.39300E-007	4.07520E+000	3.28663E-002	6.34000E-001	2.35600E-010	2.20400E-010
353	39	17	1	1.35000E-002	8.90000E-003	5.90000E-003	7.28500E-010	1.90670E-009	7.12460E+002	7.18159E+002	5.69900E+000	1.01780E-006	4.13490E+000	3.35149E-002	6.34600E-001	4.85000E-011	3.43600E-010
355	38	19	1	1.34000E-002	8.90000E-003	5.80000E-003	6.58200E-010	2.37290E-009	7.30162E+002	7.33889E+002	3.72710E+000	9.26200E-007	4.07840E+000	3.32585E-002	6.34700E-001	4.00300E-010	2.29600E-010
358	36	19	1	1.36000E-002	1.02000E-002	7.10000E-003	8.57300E-010	2.40330E-009	7.41913E+002	7.44237E+002	2.32390E+000	8.38500E-007	4.07960E+000	3.28370E-002	6.34100E-001	1.05970E-009	6.12100E-010
362	34	19	1	1.36000E-002	1.02000E-002	7.10000E-003	2.17800E-010	1.56940E-009	7.44838E+002	7.52877E+002	8.03900E+000	8.19600E-007	4.00340E+000	3.37802E-002	6.33400E-001	4.60800E-010	4.67800E-010
366	32	19	1	1.35000E-002	1.02000E-002	7.00000E-003	2.15500E-010	1.50150E-009	7.46302E+002	7.52294E+002	5.99150E+000	8.48000E-007	3.90770E+000	3.36923E-002	6.32900E-001	2.61700E-010	5.23800E-010
370	30	19	1	1.36000E-002	1.02000E-002	7.00000E-003	3.11500E-010	1.54600E-009	7.46857E+002	7.52172E+002	5.31540E+000	8.21700E-007	3.91010E+000	3.32044E-002	6.33600E-001	2.60900E-010	3.07600E-010
374	28	19	1	1.36000E-002	1.02000E-002	7.00000E-003	5.57500E-010	1.23680E-009	7.43025E+002	7.51493E+002	8.46760E+000	8.76900E-007	3.88970E+000	3.29840E-002	6.32900E-001	3.23500E-010	5.56600E-010
378	26	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.33500E-010	2.26280E-009	7.39444E+002	7.44964E+002	5.51950E+000	8.83700E-007	3.87350E+000	3.26296E-002	6.33400E-001	1.35200E-010	8.25500E-010
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	0.00000E+000	2.34480E-009	7.35731E+002	7.42025E+002	6.29410E+000	9.42500E-007	3.94240E+000	3.21571E-002	6.33000E-001	3.69400E-010	8.71400E-010
386	22	19	1	1.36000E-002	1.01000E-002	7.00000E-003	3.37300E-010	2.08010E-009	7.28750E+002	7.39602E+002	1.08515E+001	1.00710E-006	3.96870E+000	3.24898E-002	6.32600E-001	5.55200E-010	3.96600E-010
390	20	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.64000E-011	1.48510E-009	7.31577E+002	7.39659E+002	8.08140E+000	9.70800E-007	3.94620E+000	3.24936E-002	6.32900E-001	3.71000E-010	1.75900E-010
394	18	19	1	1.36000E-002	1.01000E-002	7.10000E-003	4.56800E-010	2.25580E-009	7.36633E+002	7.44512E+002	7.87890E+000	9.19300E-007	3.95040E+000	3.27618E-002	6.33200E-001	1.98400E-010	4.20700E-010
398	16	19	1	1.35000E-002	1.02000E-002	7.00000E-003	4.07600E-010	1.95590E-009	7.30341E+002	7.43073E+002	1.27327E+001	9.90300E-007	3.92530E+000	3.33467E-002	6.33000E-001	1.86900E-010	2.85100E-010
402	14	19	1	1.35000E-002	1.02000E-002	7.00000E-003	3.75000E-011	1.75450E-009	7.31144E+002	7.38713E+002	7.56890E+000	9.77700E-007	3.94050E+000	3.35850E-002	6.33300E-001	2.89100E-010	3.28900E-010
406	12	19	1	1.36000E-002	1.01000E-002	7.10000E-003	1.17000E-011	2.17610E-009	7.32742E+002	7.42590E+002	9.84760E+000	9.79900E-007	4.06450E+000	3.40170E-002	6.33700E-001	3.14400E-010	1.03510E-009
410	10	19	1	1.36000E-002	1.02000E-002	7.00000E-003	3.49000E-010	2.01920E-009	7.28164E+002	7.41649E+002	1.34851E+001	9.87000E-007	4.14600E+000	3.42006E-002	6.34100E-001	6.00000E-011	7.19000E-011
414	8	19	1	1.36000E-002	1.01000E-002	7.10000E-003	3.93500E-010	2.81330E-009	7.38521E+002	7.41471E+002	2.95000E+000	8.87900E-007	4.17100E+000	3.35760E-002	6.34000E-001	7.69700E-010	4.20200E-010
418	6	19	1	1.36000E-002	1.01000E-002	7.00000E-003	8.05800E-010	4.23559E-008	7.12624E+002	7.19907E+002	7.28380E+000	1.14620E-006	4.23090E+000	3.39104E-002	6.34800E-001	6.68000E-011	4.91700E-010
425	9	21	1	1.36000E-002	1.01000E-002	7.00000E-003	1.07800E-010	2.62120E-009	7.42049E+002	7.47677E+002	5.62810E+000	8.69800E-007	4.19180E+000	3.33131E-002	6.34300E-001	3.95600E-010	4.69000E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.00000E-003	4.21600E-010	2.47360E-009	7.36732E+002	7.45183E+002	8.45100E+000	8.97600E-007	4.16710E+000	3.38717E-002	6.34400E-001	2.09600E-010	2.62600E-010
433	13	21	1	1.35000E-002	1.01000E-002	7.00000E-003	3.23300E-010	2.82500E-009	7.19278E+002	7.35416E+002	1.61376E+001	1.06670E-006	4.07410E+000	3.41677E-002	6.34100E-001	2.86200E-010	1.03100E-010
437	15	21	1	1.35000E-002	1.01000E-002	7.00000E-003	3.75000E-011	1.83880E-009	7.33560E+002	7.43335E+002	9.77560E+000	9.69500E-007	4.01780E+000	3.38937E-002	6.33700E-001	1.88800E-010	6.49000E-011
441	17	21	1	1.36000E-002	1.02000E-002	7.10000E-003	0.00000E+000	1.72170E-009	7.31651E+002	7.39524E+002	7.87260E+000	9.76400E-007	3.95470E+000	3.35907E-002	6.33700E-001	7.38000E-011	6.42300E-010
445	19	21	1	1.36000E-002	1.02000E-002	7.00000E-003	2.08500E-010	1.97470E-009	7.31704E+002	7.43763E+002	1.20585E+001	9.55400E-007	3.91390E+000	3.34679E-002	6.33400E-001	6.21700E-010	8.20000E-011
449	21	21	1	1.36000E-002	1.01000E-002	7.00000E-003	4.68500E-010	1.76850E-009	7.39505E+002	7.47902E+002	8.39680E+000	9.17500E-007	3.92500E+000	3.32033E-002	6.33200E-001	2.06000E-011	6.80000E-012
453	23	21	1	1.36000E-002	1.01000E-002	7.10000E-003	2.83400E-010	2.05430E-009	7.37233E+002	7.47314E+002	1.00808E+001	9.37300E-007	3.90790E+000	3.31627E-002	6.32800E-001	4.56500E-010	3.08700E-010
457	25	21	1	1.36000E-002	1.02000E-002	7.10000E-003	1.21100E-009	1.87160E-009	7.36506E+002	7.47677E+002	1.11709E+001	9.09400E-007	3.90600E+000	3.33350E-002	6.33300E-001	1.03300E-010	2.37500E-010
461	27	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.08500E-010	1.69120E-009	7.41452E+002	7.48583E+002	7.13170E+000	8.86400E-007	3.92780E+000	3.33952E-002	6.33300E-001	3.82500E-010	1.49900E-010
465	29	21	1	1.34000E-002	1.01000E-002	7.10000E-003	5.43400E-010	2.23000E-009	7.41032E+002	7.49778E+002	8.74670E+000	8.81800E-007	3.95130E+000	3.36637E-002	6.33200E-001	1.75700E-010	1.07960E-009
469	31	21	1	1.36000E-002	1.02000E-002	7.10000E-003	6.72300E-010	2.04030E-009	7.36397E+002	7.48957E+002	1.25601E+001	8.73300E-007	3.98480E+000	3.38108E-002	6.34200E-001	1.69600E-010	4.54000E-010
473	33	21	1	1.35000E-002	1.03000E-002	7.10000E-003	6.39500E-010	2.04260E-009	7.49233E+002	7.52894E+002	3.66170E+000	7.92400E-007	4.05580E+000	3.35814E-002	6.34200E-001	4.62400E-010	1.85100E-010
477	35	21	1	1.35000E-002	1.02000E-002	7.10000E-003	8.87800E-010	2.46420E-009	7.36775E+002	7.38106E+002	1.33100E+000	8.80900E-007	4.11350E+000	3.30244E-002	6.34300E-001	2.78700E-010	2.78700E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	9.60000E-011	2.15970E-009	7.37547E+002	7.41222E+002	3.67500E+000	9.19600E-007	4.14540E+000	3.30600E-002	6.34200E-001	4.72500E-010	2.96300E-010
487	31	23	1	1.36000E-002	1.02000E-002	7.10000E-003	1.16180E-009	1.80130E-009	7.42718E+002	7.46657E+002	3.93900E+000	8.57000E-007	4.08310E+000	3.32692E-002	6.33900E-001	5.58400E-010	7.67400E-010
491	29	23	1	1.35000E-002	1.02000E-002	7.00000E-003	2.99800E-010	1.78030E-009	7.41265E+002	7.49461E+002	8.19600E+000	8.65300E-007	4.06370E+000	3.37923E-002	6.33900E-001	5.10700E-010	2.30500E-010
495	27	23	1	1.36000E-002	1.02000E-002	7.10000E-003	9.39300E-010	1.85050E-009	7.36331E+002	7.46419E+002	1.00884E+001	9.14200E-007	4.01470E+000	3.39313E-002	6.33700E-001	3.36400E-010	7.47900E-010
499	25	23	1	1.36000E-002	1.02000E-002	7.10000E-003	6.58200E-010	1.66550E-009	7.29108E+002	7.41923E+002	1.28145E+001	9.46500E-007	4.00090E+000	3.39346E-002	6.34300E-001	5.35900E-010	3.71500E-010
503	23	23	1	1.35000E-002	1.02000E-002	7.00000E-003	1.64000E-011	1.56710E-009	7.31125E+002	7.41369E+002	1.02443E+001	9.11600E-007	4.00960E+000	3.36997E-002	6.33800E-001	5.69700E-010	4.10400E-010
507	21	23	1	1.36000E-002	1.02000E-002	7.00000E-003	2.46000E-010	1.70060E-009	7.36677E+002	7.45645E+002	8.96880E+000	8.85000E-007	4.00960E+000	3.36244E-002	6.33900E-001	3.27900E-010	4.01500E-010
511	19	23	1	1.35000E-002	1.02000E-002	7.00000E-003	7.12100E-010	1.73570E-009	7.27094E+002	7.41014E+002	1.39201E+001	9.53000E-007	4.05410E+000	3.39138E-002	6.34900E-001	2.92300E-010	6.53100E-010
515	17	23	1	1.36000E-002	1.02000E-002	7.10000E-003	4.96600E-010	2.21830E-009	7.31323E+002	7.42203E+002	1.08797E+001	9.77300E-007	4.09800E+000	3.41322E-002	6.34200E-001	2.82300E-010	6.84000E-011
519	15	23	1	1.36000E-002	1.02000E-002	7.00000E-003	4.73200E-010	2.63060E-009	7.39365E+002	7.48126E+002	8.76070E+000	8.86600E-007	4.10660E+000	3.39031E-002	6.34000E-001	1.51600E-010	5.09500E-010
523	13	23	1	1.36000E-002	1.02000E-002	7.10000E-003	8.80800E-010	1.98170E-009	7.39997E+002	7.48662E+002	8.66460E+000	8.74200E-007	4.14000E+000	3.36455E-002	6.33900E-001	4.32400E-010	3.99400E-010
527	11	23	1	1.36000E-002	1.02000E-002	7.10000E-003	9.74500E-010	3.88840E-009	7.37983E+002	7.42557E+002	4.57420E+000	9.08400E-007	4.15680E+000	3.34454E-002	6.34400E-001	3.28400E-010	4.31900E-010
539	16	25	1	1.35000E-002	1.02000E-002	7.10000E-003	4.77900E-010	2.50640E-009	7.36481E+002	7.43505E+002	7.02390E+000	9.28400E-007	4.12020E+000	3.33183E-002	6.34000E-001	1.02430E-009	1.89700E-010
543	18	25	1	1.35000E-002	1.02000E-002	7.10000E-003	1.42900E-010	2.23700E-009	7.42903E+002	7.45175E+002	2.27170E+000	8.63700E-007	4.12710E+000	3.31419E-002	6.34300E-001	5.87200E-010	6.58900E-010
547	20	25	1	1.35000E-002	1.02000E-002	7.10000E-003	3.39700E-010	1.95830E-009	7.44133E+002	7.46769E+002	2.63640E+000	8.43000E-007	4.09290E+000	3.30965E-002	6.34200E-001	4.20200E-010	5.98300E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.10000E-003	1.92100E-010	1.75450E-009	7.41303E+002	7.47784E+002	6.48080E+000	8.84400E-007	4.08170E+000	3.32947E-002	6.33800E-001	2.78500E-010	2.77600E-010
555	24	25	1	1.36000E-002	1.03000E-002	7.00000E-003	2.20200E-010	1.90910E-009	7.43458E+002	7.45893E+002	2.43460E+000	8.71600E-007	4.07590E+000	3.30597E-002	6.33800E-001	2.47400E-010	7.31800E-010
559	26	25	1	1.35000E-002	1.02000E-002	7.10000E-003	1.41000E-011	2.04730E-009	7.40167E+002	7.43945E+002	3.77820E+000	8.99900E-007	4.07550E+000	3.30231E-002	6.33900E-001	3.18800E-010	6.69900E-010
563	28	25	1	1.36000E-002	1.03000E-002	7.10000E-003	5.38800E-010	2.12930E-009	7.32255E+002	7.38616E+002	6.36050E+000	9.64400E-007	4.07060E+000	3.32047E-002	6.33900E-001	1.72600E-010	1.79900E-010

2	22	5	5	1.10000E-002	9.60000E-003	4.20000E-003	8.71300E-010	2.36790E-009	5.75076E+002
7	30	7	1	1.31000E-002	8.90000E-003	4.50000E-003	7.63500E-010	2.36560E-009	7.30226E+002	7.36988E+002	6.76220E+000	9.69200E-007	4.14420E+000	3.31103E-002	6.36600E-001	1.43880E-009	4.11700E-010
11	28	7	1	1.35000E-002	9.50000E-003	5.00000E-003	1.10780E-009	2.59980E-009	7.38399E+002	7.45420E+002	7.02110E+000	9.00200E-007	4.14280E+000	3.29183E-002	6.36400E-001	3.12000E-011	5.01700E-010
15	26	7	1	1.36000E-002	9.70000E-003	5.00000E-003	7.05000E-010	2.18050E-009	7.40837E+002	7.47955E+002	7.11810E+000	8.69000E-007	4.11510E+000	3.31754E-002	6.36700E-001	7.57200E-010	2.91800E-010
19	24	7	1	1.35000E-002	9.60000E-003	5.00000E-003	5.34000E-010	2.39600E-009	7.42861E+002	7.49669E+002	6.80860E+000	8.41300E-007	4.13500E+000	3.32481E-002	6.36700E-001	3.77100E-010	6.27700E-010
23	22	7	1	1.35000E-002	9.60000E-003	5.00000E-003	5.22300E-010	2.33280E-009	7.36456E+002	7.47399E+002	1.09437E+001	8.89000E-007	4.15470E+000	3.35173E-002	6.36900E-001	4.12700E-010	1.18000E-010
27	20	7	1	1.35000E-002	9.80000E-003	5.00000E-003	4.68400E-010	2.50610E-009	7.41247E+002	7.48946E+002	7.69870E+000	8.49100E-007	4.15790E+000	3.33637E-002	6.37000E-001	6.58400E-010	1.13400E-010
31	18	7	1	1.35000E-002	9.60000E-003	5.00000E-003	9.15800E-010	2.13370E-009	7.44211E+002	7.47372E+002	3.16170E+000	8.44100E-007	4.21420E+000	3.32116E-002	6.37000E-001	1.78700E-010	3.23000E-011
35	16	7	1	1.35000E-002	9.80000E-003	5.00000E-003	6.67500E-010	3.16890E-009	7.41367E+002	7.46802E+002	5.43490E+000	8.71700E-007	4.21600E+000	3.29745E-002	6.37000E-001	5.16400E-010	2.61400E-010
37	14	7	1	1.11000E-002	9.00000E-003	4.30000E-003	1.55990E-009	3.08460E-009	7.34259E+002	7.40589E+002	6.33090E+000	9.36300E-007	4.20270E+000	3.31636E-002	6.36800E-001	8.21600E-010	9.46900E-010
39	10	9	1	1.10000E-002	9.00000E-003	4.30000E-003	1.00480E-009	1.91350E-009	7.34727E+002	7.41953E+002	7.22650E+000	8.81600E-007	4.24580E+000	3.31528E-002	6.37600E-001	1.27080E-009	3.18300E-010
43	12	9	1	1.34000E-002	9.90000E-003	5.00000E-003	9.06400E-010	2.23440E-009	7.45326E+002	7.46997E+002	1.67140E+000	8.09600E-007	4.22560E+000	3.31092E-002	6.37300E-001	2.74300E-010	1.04500E-010
47	14	9	1	1.35000E-002	9.70000E-003	5.00000E-003	9.27500E-010	1.72150E-009	7.43483E+002	7.50463E+002	6.97990E+000	8.64800E-007	4.18820E+000	3.36372E-002	6.36500E-001	1.39600E-010	2.36300E-010
51	16	9	1	1.35000E-002	9.60000E-003	5.00000E-003	4.98900E-010	2.05640E-009	7.30543E+002	7.43242E+002	1.26988E+001	9.80200E-007	4.19150E+000	3.40456E-002	6.36700E-001	6.35400E-010	1.45000E-011
55	18	9	1	1.35000E-002	9.70000E-003	5.00000E-003	7.91600E-010	1.84090E-009	7.32498E+002	7.42560E+002	1.00612E+001	9.49800E-007	4.13360E+000	3.37729E-002	6.37200E-001	1.36800E-010	2.40800E-010
59	20	9	1	1.36000E-002	9.60000E-003	4.90000E-003	9.04100E-010	2.70050E-009	7.27988E+002	7.38784E+002	1.07963E+001	1.06220E-006	4.05330E+000	3.39324E-002	6.35600E-001	1.02800E-009	1.03100E-010
63	22	9	1	1.35000E-002	9.70000E-003	4.90000E-003	5.22300E-010	2.42650E-009	7.23801E+002	7.38823E+002	1.50217E+001	1.09310E-006	4.04440E+000	3.39132E-002	6.35600E-001	4.53700E-010	5.28200E-010
67	24	9	1	1.35000E-002	9.50000E-003	5.00000E-003	1.07500E-009	2.08450E-009	7.33904E+002	7.43012E+002	9.10770E+000	9.79000E-007	4.04930E+000	3.37984E-002	6.36100E-001	9.76900E-010	4.21100E-010
71	26	9	1	1.35000E-002	9.50000E-003	5.00000E-003	2.90400E-010	1.94630E-009	7.29565E+002	7.40796E+002	1.12307E+001	1.00030E-006	4.02190E+000	3.39224E-002	6.36200E-001	5.87600E-010	3.84100E-010
75	28	9	1	1.36000E-002	9.40000E-003	5.00000E-003	4.07500E-010	2.44990E-009	7.21691E+002	7.36961E+002	1.52700E+001	1.04510E-006	4.06230E+000	3.39821E-002	6.36800E-001	7.39400E-010	1.22300E-010
79	30	9	1	1.36000E-002	9.60000E-003	5.00000E-003	3.39600E-010	2.71920E-009	7.43744E+002	7.50182E+002	6.43800E+000	8.67600E-007	4.07630E+000	3.35405E-002	6.36100E-001	2.27200E-010	3.23000E-011
83	32	9	1	1.35000E-002	9.70000E-003	5.00000E-003	6.98000E-010	2.52720E-009	7.43348E+002	7.46689E+002	3.34040E+000	8.43800E-007	4.07970E+000	3.29859E-002	6.36400E-001	6.20400E-010	5.16400E-010
86	34	9	1	1.31000E-002	9.20000E-003	4.50000E-003	1.11490E-009	2.78010E-009	7.28998E+002	7.35200E+002	6.20230E+000	9.63400E-007	4.14650E+000	3.29936E-002	6.36500E-001	7.74500E-010	5.19700E-010
92	36	11	1	1.36000E-002	9.50000E-003	5.00000E-003	9.32200E-010	2.30700E-009	7.38545E+002	7.42703E+002	4.15850E+000	9.30100E-007	4.15070E+000	3.29523E-002	6.36200E-001	3.60700E-010	1.74300E-010
96	34	11	1	1.36000E-002	9.40000E-003	4.90000E-003	1.54600E-010	1.62080E-009	7.43014E+002	7.50185E+002	7.17060E+000	8.34300E-007	4.08470E+000	3.31661E-002	6.36400E-001	3.22300E-010	5.00000E-013
100	32	11	1	1.36000E-002	9.60000E-003	5.00000E-003	5.87900E-010	2.03530E-009	7.40206E+002	7.48793E+002	8.58700E+000	8.73600E-007	4.03500E+000	3.35045E-002	6.35900E-001	2.99800E-010	8.10000E-011
104	30	11	1	1.37000E-002	9.50000E-003	4.90000E-003	1.05860E-009	1.89950E-009	7.40087E+002	7.48151E+002	8.06340E+000	9.03000E-007	4.01790E+000	3.34436E-002	6.35700E-001	6.37500E-010	1.26000E-010
