Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-210304@CP
Wafer number	25
Date	2025/02/13
Time	21:07:53

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
210	36	13	1	1.35000E-002	1.03000E-002	7.10000E-003	1.24620E-009	2.19490E-009	7.40223E+002	7.42178E+002	1.95490E+000	8.23400E-007	4.08600E+000	3.29534E-002	6.35800E-001	2.45300E-010	4.89600E-010
213	38	13	1	1.34000E-002	9.00000E-003	5.90000E-003	1.19000E-009	1.93950E-009	7.29587E+002	7.33455E+002	3.86820E+000	9.19200E-007	4.13190E+000	3.30848E-002	6.36400E-001	3.02400E-010	2.17800E-010
215	39	15	1	1.34000E-002	8.90000E-003	5.80000E-003	3.28000E-011	2.15040E-009	7.11541E+002	7.15359E+002	3.81860E+000	1.00290E-006	4.09690E+000	3.33221E-002	6.36400E-001	3.59600E-010	8.52400E-010
218	37	15	1	1.35000E-002	1.03000E-002	7.00000E-003	2.17800E-010	2.10820E-009	7.38838E+002	7.41140E+002	2.30250E+000	8.48300E-007	4.07260E+000	3.29257E-002	6.35400E-001	7.88200E-010	2.35400E-010
222	35	15	5	1.36000E-002	1.04000E-002	7.10000E-003	2.98356E-008	1.80130E-009	2.88180E+002
226	33	15	1	1.35000E-002	1.02000E-002	7.10000E-003	6.51200E-010	1.75680E-009	7.28014E+002	7.34724E+002	6.70930E+000	9.97500E-007	3.92140E+000	3.35853E-002	6.34600E-001	6.08100E-010	2.62400E-010
230	31	15	1	1.36000E-002	1.02000E-002	7.10000E-003	7.68300E-010	1.33750E-009	7.21450E+002	7.32232E+002	1.07816E+001	1.00970E-006	3.87430E+000	3.33224E-002	6.34700E-001	6.12100E-010	7.70000E-012
234	29	15	1	1.36000E-002	1.03000E-002	7.10000E-003	7.73000E-010	9.32300E-010	7.30398E+002	7.39147E+002	8.74840E+000	8.68600E-007	3.87140E+000	3.26130E-002	6.35100E-001	2.78300E-010	7.13300E-010
238	27	15	1	1.35000E-002	1.03000E-002	7.00000E-003	1.12400E-010	1.77790E-009	7.26610E+002	7.35150E+002	8.54080E+000	9.48200E-007	3.88140E+000	3.21256E-002	6.34400E-001	2.18100E-010	2.55100E-010
242	25	15	1	1.35000E-002	1.02000E-002	7.00000E-003	4.14600E-010	1.58110E-009	7.14724E+002	7.26776E+002	1.20513E+001	1.09540E-006	3.95570E+000	3.23080E-002	6.34200E-001	5.68700E-010	3.53200E-010
246	23	15	1	1.35000E-002	1.03000E-002	7.00000E-003	5.36400E-010	1.84820E-009	7.10604E+002	7.17373E+002	6.76980E+000	1.10710E-006	4.03210E+000	3.20853E-002	6.35400E-001	3.66100E-010	3.39900E-010
250	21	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.04940E-009	2.03560E-009	7.10587E+002	7.17660E+002	7.07230E+000	1.07750E-006	4.04520E+000	3.21868E-002	6.35900E-001	9.25500E-010	3.26100E-010
254	19	15	1	1.36000E-002	1.02000E-002	7.10000E-003	1.19700E-009	1.69590E-009	7.12263E+002	7.24743E+002	1.24800E+001	1.09420E-006	4.04790E+000	3.24608E-002	6.35000E-001	9.68400E-010	3.83700E-010
258	17	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.00260E-009	1.63270E-009	7.23940E+002	7.33189E+002	9.24890E+000	9.76500E-007	4.03910E+000	3.23355E-002	6.34800E-001	5.58000E-010	3.00300E-010
262	15	15	1	1.36000E-002	1.02000E-002	7.10000E-003	4.92000E-011	1.70300E-009	7.30509E+002	7.38885E+002	8.37530E+000	8.85600E-007	3.95230E+000	3.26995E-002	6.35300E-001	5.21900E-010	4.33100E-010
266	13	15	1	1.36000E-002	1.02000E-002	7.10000E-003	1.17100E-010	2.45720E-009	7.15396E+002	7.27658E+002	1.22622E+001	1.07250E-006	3.95480E+000	3.32913E-002	6.35400E-001	1.14100E-010	2.04700E-010
270	11	15	1	1.35000E-002	1.02000E-002	7.00000E-003	3.16200E-010	1.92550E-009	7.05194E+002	7.19052E+002	1.38573E+001	1.25650E-006	4.02820E+000	3.38752E-002	6.35100E-001	6.69200E-010	7.23600E-010
274	9	15	1	1.36000E-002	1.01000E-002	7.10000E-003	3.88800E-010	2.06130E-009	7.09508E+002	7.24414E+002	1.49059E+001	1.11500E-006	4.10910E+000	3.39595E-002	6.35400E-001	2.38900E-010	2.15500E-010
278	7	15	1	1.35000E-002	1.02000E-002	7.10000E-003	6.25400E-010	2.44320E-009	7.30420E+002	7.36752E+002	6.33150E+000	9.09700E-007	4.16220E+000	3.34160E-002	6.35700E-001	4.09700E-010	3.64700E-010
282	5	15	1	1.35000E-002	1.01000E-002	7.10000E-003	4.73200E-010	2.60950E-009	6.77436E+002	6.87179E+002	9.74300E+000	1.58990E-006	4.15390E+000	3.39067E-002	6.36100E-001	3.06600E-010	6.84000E-010
286	5	17	5	1.35000E-002	1.01000E-002	7.00000E-003	1.75700E-010	5.30000E-008	6.59391E+002
290	7	17	1	1.35000E-002	1.01000E-002	7.10000E-003	1.47600E-010	2.19490E-009	7.28509E+002	7.34512E+002	6.00380E+000	9.42100E-007	4.19460E+000	3.34639E-002	6.35600E-001	5.35000E-010	3.31700E-010
294	9	17	1	1.35000E-002	1.02000E-002	7.10000E-003	5.17700E-010	1.83410E-009	7.11614E+002	7.25787E+002	1.41724E+001	1.11270E-006	4.15880E+000	3.40944E-002	6.35400E-001	6.78100E-010	2.45000E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.55000E-010	2.23700E-009	7.07080E+002	7.20223E+002	1.31433E+001	1.25430E-006	4.03900E+000	3.38903E-002	6.34700E-001	9.97600E-010	5.69000E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.82700E-010	2.24170E-009	7.13667E+002	7.25629E+002	1.19615E+001	1.12440E-006	3.99200E+000	3.34237E-002	6.35400E-001	7.95500E-010	6.81400E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.01400E-010	1.58580E-009	7.25525E+002	7.35710E+002	1.01849E+001	9.42100E-007	3.95920E+000	3.28437E-002	6.35300E-001	5.90000E-012	3.35000E-010
310	17	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.46000E-010	2.00750E-009	7.21782E+002	7.32326E+002	1.05445E+001	1.00380E-006	3.99630E+000	3.23344E-002	6.34600E-001	7.05000E-011	2.73600E-010
314	19	17	1	1.36000E-002	1.02000E-002	7.00000E-003	5.10700E-010	1.42420E-009	7.11541E+002	7.23042E+002	1.15004E+001	1.11620E-006	4.05400E+000	3.22197E-002	6.34700E-001	4.24400E-010	5.88700E-010
318	21	17	1	1.35000E-002	1.01000E-002	7.10000E-003	6.48900E-010	1.57650E-009	7.10481E+002	7.19999E+002	9.51780E+000	1.07410E-006	4.04330E+000	3.21403E-002	6.35700E-001	7.68000E-011	6.40000E-010
322	23	17	1	1.35000E-002	1.02000E-002	7.00000E-003	2.29600E-010	1.99340E-009	7.09237E+002	7.19023E+002	9.78600E+000	1.05210E-006	3.99630E+000	3.21107E-002	6.36000E-001	4.65000E-010	3.60500E-010
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	6.91000E-010	1.87630E-009	7.16636E+002	7.27415E+002	1.07793E+001	1.08540E-006	3.94380E+000	3.21572E-002	6.34300E-001	2.33500E-010	6.98300E-010
330	27	17	1	1.35000E-002	1.03000E-002	7.10000E-003	6.55900E-010	1.97230E-009	7.29720E+002	7.37944E+002	8.22380E+000	9.17900E-007	3.89830E+000	3.21228E-002	6.34700E-001	5.41000E-011	4.88600E-010
334	29	17	1	1.36000E-002	1.02000E-002	7.10000E-003	8.43300E-010	2.29320E-009	7.33398E+002	7.42118E+002	8.71970E+000	8.63200E-007	3.84790E+000	3.26076E-002	6.34700E-001	1.45900E-010	3.19700E-010
338	31	17	1	1.35000E-002	1.01000E-002	7.10000E-003	5.31700E-010	2.22530E-009	7.25390E+002	7.34445E+002	9.05530E+000	9.50800E-007	3.88870E+000	3.30744E-002	6.35100E-001	2.53000E-011	1.23900E-010
342	33	17	1	1.36000E-002	1.02000E-002	7.10000E-003	5.52800E-010	1.86220E-009	7.31436E+002	7.36678E+002	5.24210E+000	9.41700E-007	3.93810E+000	3.35098E-002	6.35000E-001	8.50000E-011	4.49300E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.10000E-003	5.76200E-010	1.90910E-009	7.32024E+002	7.39107E+002	7.08300E+000	8.93200E-007	3.97870E+000	3.36473E-002	6.35400E-001	4.38300E-010	2.15000E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.99500E-010	2.55790E-009	7.39128E+002	7.40860E+002	1.73180E+000	8.21600E-007	4.10890E+000	3.28461E-002	6.35900E-001	7.35100E-010	1.41500E-010
353	39	17	1	1.34000E-002	8.90000E-003	5.80000E-003	5.62200E-010	2.15270E-009	7.09495E+002	7.13422E+002	3.92720E+000	9.95700E-007	4.13220E+000	3.32401E-002	6.36500E-001	5.51400E-010	7.99900E-010
355	38	19	1	1.35000E-002	9.00000E-003	5.80000E-003	6.34800E-010	1.97230E-009	7.27177E+002	7.30282E+002	3.10510E+000	9.36600E-007	4.13410E+000	3.31641E-002	6.36400E-001	2.79700E-010	6.45600E-010
358	36	19	1	1.36000E-002	1.02000E-002	7.10000E-003	2.74100E-010	2.22300E-009	7.40480E+002	7.42121E+002	1.64090E+000	8.27900E-007	4.10020E+000	3.27752E-002	6.35500E-001	1.02550E-009	3.17400E-010
362	34	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.32600E-010	1.89500E-009	7.30400E+002	7.40456E+002	1.00558E+001	9.32000E-007	4.01780E+000	3.36662E-002	6.35100E-001	6.65000E-010	2.49000E-010
366	32	19	1	1.35000E-002	1.02000E-002	7.00000E-003	7.96000E-011	1.36800E-009	7.33907E+002	7.40796E+002	6.88920E+000	9.32300E-007	3.92190E+000	3.34880E-002	6.34500E-001	4.78100E-010	4.45000E-011
370	30	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.97300E-010	1.95830E-009	7.35308E+002	7.39614E+002	4.30570E+000	8.44800E-007	3.91720E+000	3.30762E-002	6.35800E-001	6.09000E-011	6.57500E-010
374	28	19	1	1.36000E-002	1.01000E-002	7.10000E-003	1.66300E-010	1.52020E-009	7.29177E+002	7.39585E+002	1.04079E+001	9.34000E-007	3.88650E+000	3.28869E-002	6.34500E-001	4.96800E-010	3.60300E-010
378	26	19	1	1.36000E-002	1.02000E-002	7.10000E-003	3.60700E-010	1.81300E-009	7.30632E+002	7.37239E+002	6.60730E+000	8.81100E-007	3.88150E+000	3.25344E-002	6.35200E-001	6.54200E-010	2.88000E-011
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.35700E-010	1.72170E-009	7.28188E+002	7.35259E+002	7.07070E+000	9.43400E-007	3.92290E+000	3.21503E-002	6.34600E-001	7.09500E-010	3.55600E-010
386	22	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.07800E-010	1.80130E-009	7.22789E+002	7.33162E+002	1.03734E+001	9.78600E-007	3.96010E+000	3.22894E-002	6.34700E-001	4.24200E-010	7.73000E-010
390	20	19	1	1.36000E-002	1.01000E-002	7.10000E-003	3.95900E-010	1.35390E-009	7.21954E+002	7.29767E+002	7.81250E+000	9.92600E-007	3.94830E+000	3.23246E-002	6.34700E-001	1.03300E-010	5.64100E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.00000E-003	2.36600E-010	2.34010E-009	7.25190E+002	7.33526E+002	8.33610E+000	9.65500E-007	3.96570E+000	3.26513E-002	6.34900E-001	5.34000E-011	5.16500E-010
398	16	19	1	1.36000E-002	1.01000E-002	7.10000E-003	3.30300E-010	2.43610E-009	7.15442E+002	7.28622E+002	1.31801E+001	1.11170E-006	3.95620E+000	3.32215E-002	6.34700E-001	9.18000E-011	1.90400E-010
402	14	19	1	1.35000E-002	1.02000E-002	7.00000E-003	6.56000E-011	1.90440E-009	7.10414E+002	7.22188E+002	1.17738E+001	1.13640E-006	3.97790E+000	3.34181E-002	6.35100E-001	3.19000E-011	3.12200E-010
406	12	19	1	1.35000E-002	1.01000E-002	7.00000E-003	2.11000E-011	2.55790E-009	7.11285E+002	7.24408E+002	1.31235E+001	1.19130E-006	4.08480E+000	3.38776E-002	6.35300E-001	3.87000E-011	5.68700E-010
410	10	19	1	1.36000E-002	1.01000E-002	7.00000E-003	2.88100E-010	2.18320E-009	7.05128E+002	7.21006E+002	1.58784E+001	1.22940E-006	4.15370E+000	3.41544E-002	6.35900E-001	1.78700E-010	4.60300E-010
414	8	19	1	1.36000E-002	1.01000E-002	7.10000E-003	7.07400E-010	2.14330E-009	7.29810E+002	7.32144E+002	2.33340E+000	9.41500E-007	4.17530E+000	3.35358E-002	6.35500E-001	1.39600E-010	1.04290E-009
418	6	19	1	1.35000E-002	1.01000E-002	7.10000E-003	2.99800E-010	8.13290E-009	7.07427E+002	7.14234E+002	6.80710E+000	1.22370E-006	4.21010E+000	3.37173E-002	6.36600E-001	1.12700E-010	6.86600E-010
425	9	21	1	1.35000E-002	1.01000E-002	7.00000E-003	5.08300E-010	1.99580E-009	7.34684E+002	7.41099E+002	6.41460E+000	9.01500E-007	4.21490E+000	3.32108E-002	6.35900E-001	9.11000E-011	5.58700E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.00000E-003	8.71400E-010	2.31670E-009	7.23398E+002	7.31534E+002	8.13570E+000	1.01780E-006	4.18970E+000	3.38588E-002	6.36000E-001	3.94900E-010	2.98900E-010
433	13	21	1	1.36000E-002	1.02000E-002	7.00000E-003	9.62700E-010	1.94190E-009	6.92409E+002	7.12653E+002	2.02439E+001	2.53100E-006	4.11840E+000	3.42228E-002	6.35700E-001	4.14400E-010	2.21100E-010
437	15	21	1	1.35000E-002	1.01000E-002	7.00000E-003	6.02000E-010	1.43120E-009	7.09012E+002	7.22228E+002	1.32157E+001	1.23660E-006	4.06520E+000	3.39088E-002	6.35000E-001	6.98700E-010	6.63600E-010
441	17	21	1	1.36000E-002	1.01000E-002	7.00000E-003	1.56900E-010	2.11990E-009	7.06357E+002	7.18867E+002	1.25104E+001	1.19530E-006	3.99570E+000	3.35038E-002	6.35700E-001	5.95200E-010	1.45200E-010
445	19	21	1	1.36000E-002	1.01000E-002	7.00000E-003	3.58400E-010	1.61630E-009	7.14242E+002	7.27485E+002	1.32429E+001	1.13710E-006	3.95520E+000	3.33817E-002	6.35000E-001	4.82500E-010	1.38700E-010
449	21	21	1	1.35000E-002	1.01000E-002	7.00000E-003	1.00720E-009	1.91140E-009	7.25343E+002	7.34433E+002	9.08980E+000	9.87100E-007	3.95460E+000	3.30945E-002	6.35500E-001	3.12900E-010	2.49200E-010
453	23	21	1	1.35000E-002	1.01000E-002	7.10000E-003	4.75500E-010	1.81300E-009	7.24508E+002	7.34640E+002	1.01325E+001	1.01050E-006	3.93200E+000	3.30262E-002	6.34800E-001	6.53300E-010	1.32800E-010
457	25	21	1	1.36000E-002	1.01000E-002	7.10000E-003	8.26900E-010	1.76620E-009	7.21483E+002	7.33394E+002	1.19110E+001	1.01040E-006	3.91410E+000	3.31262E-002	6.35100E-001	2.99100E-010	2.49900E-010
461	27	21	1	1.36000E-002	1.02000E-002	7.10000E-003	6.32500E-010	1.51090E-009	7.27256E+002	7.33757E+002	6.50030E+000	9.50500E-007	3.94430E+000	3.32598E-002	6.35500E-001	8.15200E-010	2.76600E-010
465	29	21	1	1.34000E-002	1.02000E-002	7.10000E-003	4.66100E-010	1.10330E-009	7.26812E+002	7.34853E+002	8.04120E+000	9.91700E-007	3.95520E+000	3.34695E-002	6.34900E-001	4.91000E-010	4.89300E-010
469	31	21	1	1.35000E-002	1.02000E-002	7.10000E-003	1.07800E-010	1.81540E-009	7.23519E+002	7.34799E+002	1.12797E+001	9.97600E-007	3.99690E+000	3.36295E-002	6.35400E-001	1.89300E-010	5.12500E-010
473	33	21	1	1.36000E-002	1.02000E-002	7.10000E-003	1.01430E-009	1.97000E-009	7.38871E+002	7.42510E+002	3.63930E+000	8.36900E-007	4.06340E+000	3.34937E-002	6.35900E-001	2.38200E-010	5.03200E-010
477	35	21	1	1.35000E-002	1.02000E-002	7.10000E-003	7.37900E-010	2.24640E-009	7.36705E+002	7.38055E+002	1.35060E+000	8.72400E-007	4.11560E+000	3.28683E-002	6.35900E-001	5.30100E-010	1.54100E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.00000E-003	5.69200E-010	2.04490E-009	7.30430E+002	7.33548E+002	3.11770E+000	9.44700E-007	4.11170E+000	3.29083E-002	6.35500E-001	9.28000E-011	5.10400E-010
487	31	23	1	1.35000E-002	1.02000E-002	7.00000E-003	2.50600E-010	2.22530E-009	7.35034E+002	7.40032E+002	4.99790E+000	8.77300E-007	4.09130E+000	3.29996E-002	6.35500E-001	3.27900E-010	4.25200E-010
491	29	23	1	1.36000E-002	1.02000E-002	7.10000E-003	2.46000E-010	2.00510E-009	7.29212E+002	7.35992E+002	6.78040E+000	9.44400E-007	4.05540E+000	3.35838E-002	6.35200E-001	3.76200E-010	4.52000E-011
495	27	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.70000E-012	1.81770E-009	7.20919E+002	7.29280E+002	8.36130E+000	1.05940E-006	4.02930E+000	3.37750E-002	6.35800E-001	4.92800E-010	1.43400E-010
499	25	23	1	1.36000E-002	1.01000E-002	7.10000E-003	1.96800E-010	1.62570E-009	7.13938E+002	7.25679E+002	1.17412E+001	1.11160E-006	4.01560E+000	3.36567E-002	6.35800E-001	2.32000E-011	2.94200E-010
503	23	23	1	1.35000E-002	1.01000E-002	7.00000E-003	2.88100E-010	1.67250E-009	7.13903E+002	7.25317E+002	1.14141E+001	1.05510E-006	4.02270E+000	3.35052E-002	6.35300E-001	2.48800E-010	5.93300E-010
507	21	23	1	1.34000E-002	1.02000E-002	7.10000E-003	4.40400E-010	1.79660E-009	7.18151E+002	7.27690E+002	9.53910E+000	9.88000E-007	4.03450E+000	3.34531E-002	6.36400E-001	4.13400E-010	4.25200E-010
511	19	23	1	1.35000E-002	1.01000E-002	7.00000E-003	1.24100E-010	2.58840E-009	7.04096E+002	7.19711E+002	1.56148E+001	1.20510E-006	4.06390E+000	3.39099E-002	6.36600E-001	1.29500E-010	6.03200E-010
515	17	23	1	1.35000E-002	1.02000E-002	7.00000E-003	4.73200E-010	2.27680E-009	7.09256E+002	7.20079E+002	1.08232E+001	1.23420E-006	4.12120E+000	3.40369E-002	6.35800E-001	6.40200E-010	4.55400E-010
519	15	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.45100E-010	2.42440E-009	7.20196E+002	7.29632E+002	9.43620E+000	1.04360E-006	4.14000E+000	3.38604E-002	6.35500E-001	1.58800E-010	4.00100E-010
523	13	23	1	1.36000E-002	1.02000E-002	7.10000E-003	3.77100E-010	2.45020E-009	7.29037E+002	7.37274E+002	8.23720E+000	9.29200E-007	4.18390E+000	3.34754E-002	6.35600E-001	5.90800E-010	5.10900E-010
527	11	23	1	1.35000E-002	1.02000E-002	7.00000E-003	1.00490E-009	2.11990E-009	7.28508E+002	7.32083E+002	3.57440E+000	9.29000E-007	4.21430E+000	3.32652E-002	6.36300E-001	2.80600E-010	2.45500E-010
539	16	25	1	1.35000E-002	1.02000E-002	7.10000E-003	5.80900E-010	2.64230E-009	7.26471E+002	7.33782E+002	7.31050E+000	9.77400E-007	4.13650E+000	3.32436E-002	6.35600E-001	7.35800E-010	2.35400E-010
543	18	25	1	1.34000E-002	1.02000E-002	7.10000E-003	1.15250E-009	2.14100E-009	7.35424E+002	7.39743E+002	4.31890E+000	8.97700E-007	4.13400E+000	3.31161E-002	6.36000E-001	8.64100E-010	2.29100E-010
547	20	25	1	1.35000E-002	1.02000E-002	7.10000E-003	2.95100E-010	2.13860E-009	7.35414E+002	7.40269E+002	4.85520E+000	8.50500E-007	4.11810E+000	3.30246E-002	6.36200E-001	2.44300E-010	4.81400E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.10000E-003	5.43400E-010	1.22040E-009	7.31751E+002	7.38801E+002	7.04930E+000	9.33100E-007	4.08500E+000	3.32615E-002	6.35300E-001	3.05200E-010	3.60300E-010
555	24	25	1	1.36000E-002	1.03000E-002	7.10000E-003	8.57300E-010	1.69830E-009	7.37544E+002	7.41691E+002	4.14640E+000	8.81900E-007	4.08160E+000	3.30656E-002	6.35500E-001	2.16000E-010	1.04700E-010
559	26	25	1	1.35000E-002	1.03000E-002	7.10000E-003	4.42700E-010	2.32840E-009	7.34540E+002	7.39032E+002	4.49160E+000	9.11500E-007	4.07440E+000	3.29679E-002	6.35600E-001	4.13400E-010	2.06000E-011
563	28	25	1	1.35000E-002	1.02000E-002	7.10000E-003	6.81600E-010	2.49700E-009	7.23879E+002	7.29644E+002	5.76440E+000	1.01280E-006	4.04930E+000	3.31732E-002	6.35200E-001	3.68000E-010	4.47200E-010

2	22	5	5	1.10000E-002	1.01000E-002	4.20000E-003	1.49430E-009	2.52010E-009	5.82212E+002
7	30	7	1	1.31000E-002	9.30000E-003	4.40000E-003	1.03520E-009	2.26250E-009	7.23128E+002	7.27621E+002	4.49230E+000	1.01120E-006	4.15010E+000	3.28962E-002	6.38100E-001	1.10220E-009	7.20700E-010
11	28	7	1	1.35000E-002	9.70000E-003	5.00000E-003	1.11020E-009	1.77530E-009	7.30016E+002	7.35945E+002	5.92890E+000	9.54800E-007	4.16110E+000	3.27156E-002	6.38000E-001	1.56200E-010	1.43800E-010
15	26	7	1	1.36000E-002	9.70000E-003	5.00000E-003	5.69100E-010	2.05170E-009	7.30336E+002	7.36294E+002	5.95730E+000	9.36600E-007	4.11070E+000	3.29307E-002	6.38000E-001	5.38700E-010	2.93200E-010
19	24	7	1	1.35000E-002	9.80000E-003	5.00000E-003	1.21090E-009	1.86900E-009	7.31071E+002	7.35964E+002	4.89340E+000	8.83300E-007	4.15240E+000	3.30488E-002	6.39100E-001	5.77300E-010	3.32800E-010
23	22	7	1	1.35000E-002	9.60000E-003	5.00000E-003	7.87000E-010	1.78940E-009	7.19346E+002	7.28341E+002	8.99510E+000	1.04880E-006	4.13460E+000	3.34098E-002	6.38700E-001	5.43400E-010	4.11300E-010
27	20	7	1	1.35000E-002	9.80000E-003	5.00000E-003	3.42000E-010	1.92990E-009	7.31157E+002	7.37639E+002	6.48220E+000	9.02600E-007	4.13360E+000	3.31396E-002	6.38700E-001	9.17400E-010	6.96600E-010
31	18	7	1	1.36000E-002	9.90000E-003	5.00000E-003	1.00700E-010	2.76840E-009	7.36471E+002	7.41721E+002	5.24970E+000	8.84000E-007	4.17490E+000	3.29380E-002	6.38400E-001	1.10970E-009	3.81800E-010
35	16	7	1	1.35000E-002	1.00000E-002	5.00000E-003	5.43400E-010	2.50840E-009	7.35340E+002	7.40394E+002	5.05410E+000	9.08900E-007	4.18000E+000	3.27208E-002	6.38300E-001	7.39200E-010	1.40300E-010
37	14	7	1	1.10000E-002	9.10000E-003	4.30000E-003	9.29800E-010	2.56930E-009	7.29947E+002	7.34159E+002	4.21160E+000	9.34100E-007	4.16780E+000	3.27839E-002	6.38500E-001	1.35590E-009	1.07810E-009
39	10	9	1	1.10000E-002	8.80000E-003	4.30000E-003	1.03520E-009	1.84090E-009	7.23187E+002	7.28798E+002	5.61030E+000	9.51900E-007	4.21620E+000	3.29613E-002	6.39100E-001	6.40300E-010	9.94200E-010
43	12	9	1	1.35000E-002	1.00000E-002	5.00000E-003	3.79400E-010	1.83390E-009	7.39728E+002	7.43903E+002	4.17510E+000	8.43000E-007	4.17640E+000	3.28818E-002	6.38500E-001	2.32600E-010	3.67700E-010
47	14	9	1	1.36000E-002	9.80000E-003	5.00000E-003	4.23900E-010	2.28590E-009	7.29858E+002	7.37019E+002	7.16140E+000	9.77600E-007	4.12920E+000	3.34304E-002	6.37700E-001	5.83000E-011	2.35900E-010
51	16	9	1	1.36000E-002	9.60000E-003	5.00000E-003	4.56700E-010	2.49440E-009	7.11170E+002	7.23327E+002	1.21565E+001	1.20620E-006	4.14280E+000	3.37232E-002	6.37900E-001	3.44300E-010	1.41000E-011
55	18	9	1	1.35000E-002	9.60000E-003	5.00000E-003	7.12000E-010	2.47100E-009	7.16673E+002	7.26291E+002	9.61780E+000	1.14020E-006	4.10380E+000	3.36012E-002	6.37900E-001	5.16900E-010	1.79900E-010
59	20	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.05860E-009	1.94870E-009	7.13271E+002	7.23280E+002	1.00086E+001	1.22980E-006	4.03210E+000	3.36385E-002	6.37400E-001	9.05900E-010	2.10100E-010
63	22	9	1	1.36000E-002	9.80000E-003	5.00000E-003	5.12900E-010	1.43100E-009	7.01368E+002	7.16920E+002	1.55529E+001	1.39660E-006	4.03670E+000	3.36711E-002	6.37300E-001	3.30700E-010	1.03300E-010
67	24	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.03050E-009	1.55050E-009	7.15698E+002	7.24875E+002	9.17730E+000	1.16920E-006	4.05560E+000	3.36531E-002	6.37500E-001	3.15700E-010	1.56500E-010
71	26	9	1	1.36000E-002	9.60000E-003	5.00000E-003	3.04500E-010	1.31390E-009	7.10918E+002	7.22118E+002	1.12006E+001	1.23050E-006	4.03590E+000	3.37026E-002	6.37500E-001	7.87000E-011	4.41000E-010
75	28	9	1	1.36000E-002	9.90000E-003	5.00000E-003	1.01410E-009	2.17350E-009	7.02972E+002	7.17666E+002	1.46938E+001	1.28940E-006	4.08430E+000	3.37448E-002	6.38500E-001	1.59000E-010	2.30000E-012
79	30	9	1	1.36000E-002	9.40000E-003	5.00000E-003	9.48600E-010	3.07760E-009	7.27665E+002	7.34084E+002	6.41900E+000	1.01730E-006	4.09660E+000	3.34280E-002	6.37500E-001	6.08000E-010	3.61600E-010
83	32	9	1	1.36000E-002	9.60000E-003	5.00000E-003	2.92800E-010	2.00960E-009	7.33520E+002	7.38466E+002	4.94550E+000	8.79600E-007	4.09800E+000	3.27009E-002	6.38100E-001	3.45700E-010	5.68700E-010
86	34	9	1	1.31000E-002	9.20000E-003	4.50000E-003	8.45500E-010	2.84800E-009	7.22451E+002	7.26958E+002	4.50720E+000	1.01040E-006	4.15690E+000	3.29092E-002	6.38000E-001	5.29600E-010	8.20000E-012
92	36	11	1	1.35000E-002	9.40000E-003	5.00000E-003	1.42870E-009	2.85980E-009	7.32123E+002	7.35103E+002	2.97980E+000	8.87000E-007	4.15420E+000	3.27456E-002	6.38900E-001	5.95100E-010	1.18700E-010
96	34	11	1	1.35000E-002	9.50000E-003	5.00000E-003	7.68200E-010	1.92990E-009	7.28575E+002	7.38246E+002	9.67050E+000	9.01900E-007	4.10740E+000	3.30665E-002	6.38800E-001	3.25300E-010	3.52500E-010
100	32	11	1	1.35000E-002	9.60000E-003	5.00000E-003	5.64500E-010	1.98610E-009	7.15539E+002	7.27323E+002	1.17836E+001	1.07370E-006	4.03270E+000	3.34430E-002	6.37800E-001	8.00300E-010	3.97000E-010
104	30	11	1	1.36000E-002	9.60000E-003	4.90000E-003	4.73100E-010	1.94870E-009	7.18853E+002	7.27349E+002	8.49590E+000	1.06200E-006	4.03070E+000	3.33771E-002	6.38000E-001	7.19700E-010	2.55800E-010
108	28	11	1	1.35000E-002	9.40000E-003	5.00000E-003	5.50400E-010	1.68630E-009	7.14421E+002	7.26488E+002	1.20674E+001	1.10160E-006	3.98000E+000	3.32158E-002	6.38400E-001	4.98400E-010	4.84800E-010
