Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-200241@CP
Wafer number	19
Date	2025/02/13
Time	20:07:31

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
206	34	13	1	1.36000E-002	1.03000E-002	7.10000E-003	8.48000E-010	2.00750E-009	7.30821E+002	7.42548E+002	1.17267E+001	1.01970E-006	4.05620E+000	3.39014E-002	6.33400E-001	5.08300E-010	3.68900E-010
210	36	13	1	1.36000E-002	1.03000E-002	7.10000E-003	4.80200E-010	1.97940E-009	7.41668E+002	7.43642E+002	1.97370E+000	8.92800E-007	4.06110E+000	3.31832E-002	6.33600E-001	5.32000E-011	2.92600E-010
213	38	13	8	1.35000E-002	9.00000E-003	5.80000E-003	6.67600E-010	2.11050E-009	7.08779E+002	7.29676E+002	2.08976E+001	8.60600E-006
215	39	15	1	1.34000E-002	9.00000E-003	5.80000E-003	1.40500E-010	2.54150E-009	7.11275E+002	7.15921E+002	4.64540E+000	1.12470E-006	4.05020E+000	3.33721E-002	6.34000E-001	4.33600E-010	3.62800E-010
218	37	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.54600E-010	2.48300E-009	7.40754E+002	7.42678E+002	1.92490E+000	9.06800E-007	3.98370E+000	3.29978E-002	6.33400E-001	1.11300E-010	4.40600E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.13000E-010	2.19950E-009	7.37323E+002	7.44552E+002	7.22990E+000	9.33400E-007	3.97250E+000	3.37432E-002	6.33100E-001	4.76000E-010	3.97500E-010
226	33	15	1	1.36000E-002	1.02000E-002	7.10000E-003	2.41300E-010	2.08010E-009	7.41731E+002	7.46524E+002	4.79360E+000	9.52700E-007	3.95830E+000	3.36637E-002	6.32900E-001	2.59500E-010	6.51000E-010
230	31	15	1	1.36000E-002	1.02000E-002	7.00000E-003	3.60700E-010	2.26980E-009	7.34575E+002	7.42932E+002	8.35740E+000	9.84500E-007	3.92760E+000	3.33611E-002	6.33400E-001	2.41300E-010	4.20700E-010
234	29	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.56900E-010	2.19950E-009	7.37490E+002	7.42816E+002	5.32600E+000	9.36700E-007	3.91230E+000	3.28186E-002	6.33800E-001	1.22700E-010	6.20700E-010
238	27	15	1	1.35000E-002	1.02000E-002	7.10000E-003	4.38000E-010	2.05430E-009	7.32948E+002	7.38610E+002	5.66150E+000	1.03320E-006	3.96690E+000	3.23629E-002	6.33100E-001	1.22300E-010	8.39100E-010
242	25	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.03770E-009	2.10590E-009	7.23432E+002	7.32093E+002	8.66120E+000	1.17750E-006	4.04820E+000	3.25196E-002	6.32400E-001	2.15300E-010	5.50000E-010
246	23	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.51000E-010	2.00510E-009	7.20118E+002	7.24491E+002	4.37320E+000	1.19420E-006	4.15670E+000	3.22366E-002	6.33300E-001	1.81500E-010	2.80400E-010
250	21	15	1	1.35000E-002	1.02000E-002	7.10000E-003	9.46300E-010	2.29790E-009	7.20169E+002	7.23834E+002	3.66420E+000	1.15560E-006	4.17490E+000	3.22540E-002	6.34000E-001	4.60800E-010	6.61000E-011
254	19	15	1	1.36000E-002	1.03000E-002	7.10000E-003	6.88700E-010	2.14330E-009	7.23644E+002	7.32116E+002	8.47170E+000	1.15000E-006	4.16390E+000	3.25866E-002	6.33000E-001	9.60000E-011	4.98700E-010
258	17	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.97900E-010	1.79200E-009	7.32135E+002	7.38647E+002	6.51300E+000	1.05660E-006	4.13520E+000	3.25875E-002	6.33200E-001	1.13100E-010	4.24200E-010
262	15	15	1	1.35000E-002	1.02000E-002	7.10000E-003	3.32600E-010	1.91850E-009	7.40198E+002	7.45160E+002	4.96270E+000	9.28000E-007	4.00390E+000	3.29203E-002	6.33800E-001	4.67600E-010	7.15400E-010
266	13	15	1	1.35000E-002	1.02000E-002	7.10000E-003	4.40400E-010	2.36820E-009	7.32011E+002	7.41000E+002	8.98920E+000	9.75700E-007	3.99190E+000	3.34767E-002	6.34100E-001	3.23700E-010	5.57500E-010
270	11	15	1	1.35000E-002	1.02000E-002	7.10000E-003	8.80800E-010	1.78960E-009	7.32020E+002	7.38330E+002	6.31030E+000	1.01590E-006	4.01660E+000	3.39048E-002	6.33500E-001	1.09400E-010	5.06000E-011
274	9	15	1	1.35000E-002	1.03000E-002	7.10000E-003	3.72400E-010	1.93490E-009	7.34514E+002	7.42528E+002	8.01380E+000	9.69200E-007	4.05540E+000	3.40703E-002	6.33600E-001	2.29600E-010	1.69400E-010
278	7	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.21800E-010	2.68910E-009	7.38560E+002	7.43218E+002	4.65800E+000	9.11100E-007	4.08690E+000	3.33858E-002	6.33500E-001	5.54000E-010	7.10000E-011
282	5	15	1	1.35000E-002	1.02000E-002	7.10000E-003	2.69400E-010	8.72090E-009	6.90542E+002	6.98511E+002	7.96840E+000	1.37930E-006	4.08710E+000	3.38202E-002	6.33600E-001	5.20700E-010	4.28200E-010
286	5	17	1	1.36000E-002	1.02000E-002	7.10000E-003	9.65100E-010	7.73004E-008	6.77579E+002	6.88373E+002	1.07937E+001	1.52750E-006	4.06990E+000	3.41588E-002	6.33900E-001	7.54000E-011	4.39000E-010
290	7	17	1	1.35000E-002	1.01000E-002	7.00000E-003	3.49000E-010	2.42680E-009	7.34393E+002	7.39786E+002	5.39270E+000	9.55600E-007	4.10110E+000	3.34473E-002	6.33600E-001	3.73400E-010	3.70800E-010
294	9	17	1	1.35000E-002	1.01000E-002	7.10000E-003	6.98000E-010	2.28390E-009	7.32572E+002	7.41480E+002	8.90790E+000	1.00370E-006	4.09170E+000	3.40925E-002	6.33600E-001	6.70000E-011	3.74600E-010
298	11	17	1	1.35000E-002	1.01000E-002	7.00000E-003	6.41800E-010	1.65610E-009	7.30653E+002	7.37665E+002	7.01180E+000	1.05040E-006	4.00480E+000	3.39270E-002	6.33200E-001	1.29800E-010	5.84000E-010
302	13	17	1	1.36000E-002	1.02000E-002	7.10000E-003	4.75500E-010	2.16210E-009	7.31258E+002	7.40466E+002	9.20740E+000	1.01550E-006	4.03790E+000	3.34817E-002	6.33900E-001	3.65400E-010	2.62800E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.10000E-003	9.18200E-010	2.27220E-009	7.40046E+002	7.45727E+002	5.68090E+000	9.20600E-007	4.03190E+000	3.29730E-002	6.34100E-001	6.17700E-010	1.96800E-010
310	17	17	1	1.36000E-002	1.02000E-002	7.10000E-003	5.31700E-010	2.11290E-009	7.33381E+002	7.39909E+002	6.52850E+000	1.03770E-006	4.09530E+000	3.25414E-002	6.33200E-001	2.04000E-011	4.44100E-010
314	19	17	1	1.35000E-002	1.03000E-002	7.10000E-003	6.58200E-010	1.89970E-009	7.24141E+002	7.31459E+002	7.31820E+000	1.15320E-006	4.18780E+000	3.24333E-002	6.32900E-001	5.28900E-010	2.20200E-010
318	21	17	1	1.35000E-002	1.03000E-002	7.00000E-003	3.09200E-010	2.03790E-009	7.20355E+002	7.27584E+002	7.22850E+000	1.11630E-006	4.18710E+000	3.22491E-002	6.34100E-001	1.06800E-010	5.64100E-010
322	23	17	1	1.36000E-002	1.02000E-002	7.10000E-003	6.32000E-011	1.92780E-009	7.17628E+002	7.26049E+002	8.42120E+000	1.11350E-006	4.12120E+000	3.22674E-002	6.34500E-001	3.91000E-011	2.48100E-010
326	25	17	1	1.36000E-002	1.02000E-002	7.10000E-003	6.46500E-010	1.93490E-009	7.25595E+002	7.32036E+002	6.44050E+000	1.16190E-006	4.06370E+000	3.23486E-002	6.32600E-001	1.02600E-010	1.38400E-010
330	27	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.26900E-010	2.14570E-009	7.34921E+002	7.38632E+002	3.71150E+000	1.00450E-006	4.00580E+000	3.22844E-002	6.33300E-001	7.94000E-011	7.38300E-010
334	29	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.73000E-010	2.18550E-009	7.39501E+002	7.44499E+002	4.99740E+000	9.31100E-007	3.91220E+000	3.28685E-002	6.33200E-001	2.76600E-010	7.09300E-010
338	31	17	1	1.36000E-002	1.02000E-002	7.10000E-003	5.27000E-010	1.45700E-009	7.37110E+002	7.45087E+002	7.97660E+000	9.36600E-007	3.97090E+000	3.33297E-002	6.33700E-001	1.07490E-009	6.79000E-011
342	33	17	1	1.35000E-002	1.03000E-002	7.10000E-003	2.15500E-010	1.25790E-009	7.41851E+002	7.47586E+002	5.73510E+000	9.24100E-007	4.01660E+000	3.36847E-002	6.33500E-001	5.89100E-010	2.37800E-010
346	35	17	1	1.36000E-002	1.02000E-002	7.10000E-003	8.05800E-010	1.16650E-009	7.39646E+002	7.47023E+002	7.37650E+000	9.00400E-007	3.97290E+000	3.37646E-002	6.33500E-001	5.19800E-010	2.88000E-011
350	37	17	1	1.36000E-002	1.02000E-002	7.10000E-003	2.50600E-010	2.35880E-009	7.41625E+002	7.43381E+002	1.75590E+000	8.76300E-007	4.03220E+000	3.29515E-002	6.33800E-001	3.81800E-010	4.49000E-010
353	39	17	1	1.35000E-002	9.00000E-003	5.80000E-003	2.46000E-010	2.03790E-009	7.13239E+002	7.17890E+002	4.65020E+000	1.08460E-006	3.98140E+000	3.33332E-002	6.33900E-001	5.42700E-010	1.00940E-009
355	38	19	1	1.34000E-002	9.00000E-003	5.80000E-003	2.92800E-010	2.61650E-009	7.30452E+002	7.32755E+002	2.30290E+000	1.00220E-006	4.05370E+000	3.31275E-002	6.34200E-001	1.12200E-010	9.58500E-010
358	36	19	1	1.36000E-002	1.02000E-002	7.00000E-003	4.07600E-010	2.02150E-009	7.43256E+002	7.44828E+002	1.57210E+000	8.75500E-007	4.06030E+000	3.28570E-002	6.33800E-001	3.91000E-011	1.35400E-010
362	34	19	1	1.34000E-002	1.02000E-002	7.10000E-003	2.58000E-011	1.60220E-009	7.39456E+002	7.48601E+002	9.14470E+000	9.25300E-007	4.04660E+000	3.37633E-002	6.33400E-001	2.57700E-010	3.50000E-010
366	32	19	1	1.36000E-002	1.03000E-002	7.10000E-003	2.60000E-010	1.88570E-009	7.43021E+002	7.48593E+002	5.57140E+000	9.36500E-007	3.98060E+000	3.36773E-002	6.33200E-001	3.06600E-010	1.91100E-010
370	30	19	1	1.35000E-002	1.02000E-002	7.00000E-003	9.40000E-012	2.78750E-009	7.44253E+002	7.47092E+002	2.83930E+000	8.84400E-007	4.01010E+000	3.32524E-002	6.34200E-001	2.25100E-010	5.21700E-010
374	28	19	1	1.35000E-002	1.02000E-002	7.00000E-003	2.95100E-010	2.01450E-009	7.39605E+002	7.46290E+002	6.68520E+000	9.71300E-007	3.98870E+000	3.31188E-002	6.33200E-001	4.79500E-010	5.02500E-010
378	26	19	1	1.36000E-002	1.02000E-002	7.10000E-003	3.04500E-010	2.35650E-009	7.38552E+002	7.42234E+002	3.68120E+000	9.43000E-007	3.97120E+000	3.26993E-002	6.33900E-001	6.98000E-011	4.29100E-010
382	24	19	1	1.35000E-002	1.03000E-002	7.00000E-003	2.48300E-010	2.31900E-009	7.35579E+002	7.39770E+002	4.19160E+000	1.01230E-006	4.06400E+000	3.22515E-002	6.33400E-001	2.07300E-010	3.01200E-010
386	22	19	1	1.35000E-002	1.03000E-002	7.00000E-003	8.62000E-010	2.18550E-009	7.32403E+002	7.38614E+002	6.21070E+000	1.04470E-006	4.10460E+000	3.24276E-002	6.33200E-001	2.57900E-010	6.36400E-010
390	20	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.70000E-012	2.51340E-009	7.32359E+002	7.36890E+002	4.53170E+000	1.03770E-006	4.06490E+000	3.25010E-002	6.33400E-001	4.13200E-010	6.93400E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.10000E-003	6.62900E-010	2.55330E-009	7.37802E+002	7.41908E+002	4.10610E+000	9.78300E-007	4.07220E+000	3.28266E-002	6.33600E-001	3.83000E-010	3.45300E-010
398	16	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.91200E-010	2.16680E-009	7.32923E+002	7.41474E+002	8.55070E+000	1.03400E-006	4.03770E+000	3.33389E-002	6.33300E-001	2.91400E-010	5.12300E-010
402	14	19	1	1.35000E-002	1.01000E-002	7.10000E-003	5.62200E-010	2.40570E-009	7.34413E+002	7.39409E+002	4.99670E+000	9.84700E-007	4.00970E+000	3.35613E-002	6.33600E-001	4.67800E-010	2.58600E-010
406	12	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.89600E-010	1.63970E-009	7.35067E+002	7.42111E+002	7.04420E+000	1.02740E-006	4.07510E+000	3.39894E-002	6.33600E-001	4.43000E-010	5.50000E-010
410	10	19	1	1.35000E-002	1.02000E-002	7.10000E-003	6.39500E-010	2.42680E-009	7.26416E+002	7.38111E+002	1.16947E+001	1.05960E-006	4.09790E+000	3.42837E-002	6.33900E-001	3.81600E-010	3.36800E-010
414	8	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.05180E-009	2.43850E-009	7.37636E+002	7.39681E+002	2.04530E+000	9.31200E-007	4.07900E+000	3.35499E-002	6.33600E-001	6.60000E-012	3.84600E-010
418	6	19	1	1.35000E-002	1.02000E-002	7.00000E-003	6.65300E-010	4.19554E-008	7.16294E+002	7.21643E+002	5.34830E+000	1.17800E-006	4.12410E+000	3.38222E-002	6.34300E-001	5.01300E-010	6.39000E-011
425	9	21	1	1.35000E-002	1.01000E-002	7.00000E-003	6.18400E-010	2.52510E-009	7.41583E+002	7.46292E+002	4.70940E+000	9.08900E-007	4.12270E+000	3.32517E-002	6.34100E-001	3.31900E-010	2.32100E-010
429	11	21	1	1.36000E-002	1.01000E-002	7.10000E-003	2.57700E-010	2.20190E-009	7.37230E+002	7.43311E+002	6.08140E+000	9.31100E-007	4.11270E+000	3.39306E-002	6.34300E-001	3.28200E-010	6.00100E-010
433	13	21	1	1.35000E-002	1.02000E-002	7.00000E-003	9.13600E-010	1.80130E-009	7.23993E+002	7.37178E+002	1.31849E+001	1.10490E-006	4.10000E+000	3.42190E-002	6.34000E-001	2.66800E-010	2.65400E-010
437	15	21	1	1.36000E-002	1.02000E-002	7.00000E-003	3.58400E-010	1.88330E-009	7.31281E+002	7.38446E+002	7.16460E+000	1.07210E-006	4.09360E+000	3.39733E-002	6.33300E-001	3.88400E-010	8.58700E-010
441	17	21	1	1.35000E-002	1.02000E-002	7.10000E-003	3.02200E-010	2.04730E-009	7.29712E+002	7.35275E+002	5.56320E+000	1.04350E-006	4.08380E+000	3.36677E-002	6.34100E-001	6.93000E-011	8.45900E-010
445	19	21	1	1.35000E-002	1.01000E-002	7.10000E-003	2.74100E-010	1.66080E-009	7.31821E+002	7.41271E+002	9.45010E+000	1.02050E-006	4.05350E+000	3.34455E-002	6.33900E-001	5.20500E-010	5.68500E-010
449	21	21	1	1.35000E-002	1.01000E-002	7.10000E-003	2.24900E-010	2.23700E-009	7.37237E+002	7.43060E+002	5.82280E+000	9.83000E-007	4.06990E+000	3.31884E-002	6.34000E-001	2.48300E-010	3.87400E-010
453	23	21	1	1.35000E-002	1.02000E-002	7.10000E-003	3.74800E-010	2.00510E-009	7.35269E+002	7.42736E+002	7.46700E+000	1.03100E-006	4.04990E+000	3.32598E-002	6.33500E-001	3.08500E-010	2.44100E-010
457	25	21	1	1.36000E-002	1.03000E-002	7.10000E-003	3.37300E-010	1.75920E-009	7.34868E+002	7.43241E+002	8.37350E+000	9.76500E-007	4.03120E+000	3.33686E-002	6.34000E-001	4.15300E-010	3.74300E-010
461	27	21	1	1.36000E-002	1.04000E-002	7.10000E-003	5.76200E-010	1.59990E-009	7.37726E+002	7.42333E+002	4.60730E+000	9.64000E-007	4.05580E+000	3.35379E-002	6.34000E-001	2.95400E-010	4.44400E-010
465	29	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.76400E-010	2.03560E-009	7.37439E+002	7.43655E+002	6.21590E+000	9.79500E-007	4.05980E+000	3.37668E-002	6.33600E-001	1.92300E-010	4.96400E-010
469	31	21	1	1.36000E-002	1.03000E-002	7.10000E-003	5.62000E-011	1.64200E-009	7.34267E+002	7.44634E+002	1.03669E+001	9.73100E-007	4.06330E+000	3.38019E-002	6.33800E-001	5.48000E-011	3.33300E-010
473	33	21	1	1.35000E-002	1.03000E-002	7.10000E-003	2.74100E-010	1.93950E-009	7.44910E+002	7.48123E+002	3.21230E+000	8.67600E-007	4.06580E+000	3.36400E-002	6.34000E-001	1.30200E-010	8.70400E-010
477	35	21	1	1.35000E-002	1.03000E-002	7.10000E-003	6.46500E-010	1.75920E-009	7.39445E+002	7.40830E+002	1.38510E+000	9.32200E-007	4.08520E+000	3.31166E-002	6.34000E-001	4.33400E-010	4.58600E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	6.09000E-010	2.16910E-009	7.34813E+002	7.37720E+002	2.90660E+000	9.99800E-007	4.11510E+000	3.30122E-002	6.33500E-001	4.24000E-011	4.53300E-010
487	31	23	1	1.35000E-002	1.02000E-002	7.00000E-003	3.05000E-011	2.09650E-009	7.40170E+002	7.44530E+002	4.35970E+000	9.07800E-007	4.08540E+000	3.32381E-002	6.33700E-001	3.47400E-010	3.75300E-010
491	29	23	1	1.35000E-002	1.02000E-002	7.10000E-003	3.84200E-010	2.17850E-009	7.38151E+002	7.44338E+002	6.18760E+000	9.52200E-007	4.10900E+000	3.38562E-002	6.33700E-001	5.79000E-011	5.80500E-010
495	27	23	1	1.35000E-002	1.02000E-002	7.10000E-003	1.02360E-009	1.62570E-009	7.31145E+002	7.39294E+002	8.14930E+000	1.01240E-006	4.08080E+000	3.40448E-002	6.34400E-001	2.43100E-010	4.37100E-010
499	25	23	1	1.36000E-002	1.01000E-002	7.00000E-003	7.21500E-010	1.28370E-009	7.26394E+002	7.37203E+002	1.08086E+001	1.02930E-006	4.08940E+000	3.39581E-002	6.34500E-001	4.61200E-010	9.16000E-011
503	23	23	1	1.36000E-002	1.03000E-002	7.10000E-003	1.07280E-009	1.64670E-009	7.29032E+002	7.37069E+002	8.03700E+000	9.89800E-007	4.10370E+000	3.36840E-002	6.33800E-001	2.66800E-010	1.80800E-010
507	21	23	1	1.36000E-002	1.02000E-002	7.10000E-003	2.36600E-010	1.80840E-009	7.32639E+002	7.39943E+002	7.30380E+000	9.29500E-007	4.09510E+000	3.36526E-002	6.34600E-001	4.41500E-010	6.18900E-010
511	19	23	1	1.36000E-002	1.02000E-002	7.10000E-003	3.20900E-010	1.46170E-009	7.25447E+002	7.37416E+002	1.19683E+001	1.04230E-006	4.12610E+000	3.39619E-002	6.34600E-001	4.03400E-010	4.02000E-010
515	17	23	1	1.35000E-002	1.02000E-002	7.10000E-003	1.80400E-010	2.13400E-009	7.27416E+002	7.36358E+002	8.94210E+000	1.07200E-006	4.15390E+000	3.41472E-002	6.34100E-001	4.76000E-011	5.53500E-010
519	15	23	1	1.36000E-002	1.02000E-002	7.00000E-003	7.12100E-010	2.22300E-009	7.34701E+002	7.41556E+002	6.85480E+000	9.79900E-007	4.12250E+000	3.40007E-002	6.33800E-001	6.16000E-011	1.01800E-009
523	13	23	1	1.35000E-002	1.02000E-002	7.10000E-003	1.33500E-010	2.84370E-009	7.37782E+002	7.45368E+002	7.58540E+000	9.35200E-007	4.13390E+000	3.35097E-002	6.33600E-001	2.95600E-010	7.76000E-010
527	11	23	1	1.35000E-002	1.02000E-002	7.00000E-003	6.23100E-010	2.66100E-009	7.31755E+002	7.35520E+002	3.76560E+000	9.74300E-007	4.15590E+000	3.34878E-002	6.34200E-001	4.41100E-010	4.42500E-010
539	16	25	1	1.35000E-002	1.03000E-002	7.00000E-003	3.46700E-010	2.75000E-009	7.32351E+002	7.38963E+002	6.61160E+000	1.00100E-006	4.10960E+000	3.32677E-002	6.33800E-001	5.62900E-010	4.26600E-010
543	18	25	1	1.35000E-002	1.02000E-002	7.10000E-003	5.62200E-010	2.19250E-009	7.40199E+002	7.44177E+002	3.97780E+000	9.44700E-007	4.07210E+000	3.32169E-002	6.33700E-001	2.91900E-010	5.93600E-010
547	20	25	1	1.35000E-002	1.03000E-002	7.00000E-003	9.39300E-010	2.02390E-009	7.41103E+002	7.45214E+002	4.11080E+000	9.11900E-007	4.04190E+000	3.31682E-002	6.33500E-001	6.81200E-010	2.60500E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.10000E-003	9.06500E-010	1.17820E-009	7.38146E+002	7.44354E+002	6.20750E+000	9.60100E-007	4.02840E+000	3.33611E-002	6.33200E-001	3.29300E-010	1.25100E-010
555	24	25	1	1.35000E-002	1.02000E-002	7.10000E-003	5.22400E-010	1.95360E-009	7.40689E+002	7.44587E+002	3.89810E+000	9.30400E-007	4.02570E+000	3.32472E-002	6.33600E-001	7.63900E-010	3.49000E-010
559	26	25	1	1.35000E-002	1.03000E-002	7.10000E-003	2.88100E-010	1.82480E-009	7.37180E+002	7.41911E+002	4.73080E+000	9.59700E-007	4.04250E+000	3.30909E-002	6.33600E-001	5.64100E-010	4.79000E-010
563	28	25	1	1.35000E-002	1.03000E-002	7.10000E-003	1.92100E-010	1.70760E-009	7.30164E+002	7.35653E+002	5.48930E+000	1.04150E-006	4.04650E+000	3.31733E-002	6.33200E-001	5.72500E-010	6.11000E-011

2	22	5	5	1.10000E-002	8.80000E-003	4.20000E-003	6.88600E-010	2.34450E-009	5.80449E+002
7	30	7	1	1.31000E-002	8.90000E-003	4.40000E-003	7.14400E-010	2.89960E-009	7.18637E+002	7.24148E+002	5.51160E+000	1.17560E-006	4.07830E+000	3.32797E-002	6.36000E-001	1.00830E-009	2.09600E-010
11	28	7	1	1.35000E-002	9.20000E-003	5.00000E-003	4.63700E-010	2.39840E-009	7.29852E+002	7.36009E+002	6.15680E+000	1.04050E-006	4.09060E+000	3.29878E-002	6.35900E-001	3.67500E-010	2.34200E-010
15	26	7	1	1.35000E-002	9.50000E-003	5.00000E-003	7.63500E-010	2.26250E-009	7.33020E+002	7.39369E+002	6.34920E+000	9.94700E-007	4.04830E+000	3.31222E-002	6.36100E-001	7.52000E-011	8.57900E-010
19	24	7	1	1.35000E-002	9.40000E-003	5.00000E-003	8.87700E-010	2.88320E-009	7.35407E+002	7.40524E+002	5.11660E+000	9.38800E-007	4.11180E+000	3.32947E-002	6.37100E-001	2.14100E-010	1.07000E-010
23	22	7	1	1.35000E-002	9.60000E-003	5.00000E-003	7.30700E-010	2.89020E-009	7.26822E+002	7.36586E+002	9.76430E+000	1.05270E-006	4.12390E+000	3.35207E-002	6.36600E-001	3.00500E-010	3.86900E-010
27	20	7	1	1.35000E-002	9.60000E-003	5.00000E-003	5.69100E-010	2.87620E-009	7.35253E+002	7.42076E+002	6.82330E+000	9.62200E-007	4.09700E+000	3.32436E-002	6.36500E-001	1.85700E-010	1.01200E-010
31	18	7	1	1.36000E-002	9.70000E-003	5.00000E-003	1.05400E-009	2.62550E-009	7.40571E+002	7.45427E+002	4.85590E+000	9.20000E-007	4.15700E+000	3.31053E-002	6.36600E-001	5.50400E-010	4.07100E-010
35	16	7	1	1.35000E-002	9.70000E-003	5.00000E-003	8.40800E-010	2.59040E-009	7.37604E+002	7.43038E+002	5.43400E+000	9.71100E-007	4.16090E+000	3.30263E-002	6.36200E-001	3.30900E-010	4.29100E-010
37	14	7	1	1.11000E-002	8.90000E-003	4.20000E-003	1.05630E-009	2.21800E-009	7.32156E+002	7.37004E+002	4.84790E+000	1.00660E-006	4.12350E+000	3.29806E-002	6.36400E-001	1.36270E-009	4.04000E-010
39	10	9	1	1.09000E-002	8.90000E-003	4.20000E-003	6.53500E-010	2.15950E-009	7.31725E+002	7.36583E+002	4.85790E+000	9.90900E-007	4.15690E+000	3.30557E-002	6.36400E-001	1.17080E-009	5.99100E-010
43	12	9	1	1.35000E-002	9.70000E-003	5.00000E-003	5.97200E-010	2.37020E-009	7.44195E+002	7.45883E+002	1.68780E+000	8.85100E-007	4.16810E+000	3.30209E-002	6.36500E-001	4.90700E-010	4.86000E-010
47	14	9	1	1.35000E-002	9.60000E-003	5.00000E-003	3.72400E-010	3.47570E-009	7.40913E+002	7.46772E+002	5.85900E+000	9.34700E-007	4.11430E+000	3.35831E-002	6.36100E-001	4.22300E-010	3.20600E-010
51	16	9	1	1.36000E-002	9.70000E-003	5.00000E-003	1.30460E-009	2.91600E-009	7.27263E+002	7.37591E+002	1.03278E+001	1.08580E-006	4.14110E+000	3.39417E-002	6.36300E-001	1.46400E-010	7.21000E-011
55	18	9	1	1.35000E-002	9.40000E-003	5.00000E-003	4.00500E-010	2.73800E-009	7.30580E+002	7.37877E+002	7.29670E+000	1.07230E-006	4.12250E+000	3.38476E-002	6.36300E-001	4.42700E-010	2.01200E-010
59	20	9	1	1.35000E-002	9.40000E-003	5.00000E-003	6.81600E-010	2.20630E-009	7.26312E+002	7.34612E+002	8.30060E+000	1.16860E-006	4.03520E+000	3.38695E-002	6.35600E-001	5.11000E-011	5.43000E-011
63	22	9	1	1.35000E-002	9.30000E-003	5.00000E-003	1.34670E-009	2.62550E-009	7.18274E+002	7.31314E+002	1.30399E+001	1.25510E-006	4.06740E+000	3.39325E-002	6.35600E-001	7.45300E-010	9.25000E-011
67	24	9	1	1.35000E-002	9.60000E-003	5.00000E-003	5.31700E-010	2.95580E-009	7.25421E+002	7.33079E+002	7.65780E+000	1.16740E-006	4.07500E+000	3.39120E-002	6.35800E-001	9.48800E-010	1.14800E-010
71	26	9	1	1.36000E-002	9.40000E-003	5.00000E-003	1.46150E-009	2.64660E-009	7.19041E+002	7.29496E+002	1.04545E+001	1.21830E-006	4.03210E+000	3.40174E-002	6.35900E-001	8.92800E-010	8.99000E-011
75	28	9	1	1.35000E-002	9.40000E-003	5.00000E-003	1.25540E-009	2.66540E-009	7.14637E+002	7.28475E+002	1.38382E+001	1.24240E-006	4.07590E+000	3.40792E-002	6.36500E-001	8.24400E-010	2.45200E-010
79	30	9	1	1.36000E-002	9.40000E-003	5.00000E-003	6.04300E-010	2.54590E-009	7.34043E+002	7.39856E+002	5.81350E+000	1.04780E-006	4.07870E+000	3.37268E-002	6.35800E-001	2.60000E-010	3.25800E-010
83	32	9	1	1.35000E-002	9.50000E-003	5.00000E-003	4.42700E-010	2.80350E-009	7.36617E+002	7.42221E+002	5.60390E+000	9.32600E-007	4.02020E+000	3.29151E-002	6.36300E-001	1.45000E-011	3.58800E-010
86	34	9	1	1.31000E-002	8.90000E-003	4.50000E-003	5.83200E-010	2.78480E-009	7.14987E+002	7.20643E+002	5.65660E+000	1.20970E-006	4.08750E+000	3.31913E-002	6.35800E-001	6.75900E-010	5.25100E-010
92	36	11	1	1.36000E-002	9.40000E-003	5.00000E-003	4.00500E-010	2.45220E-009	7.30361E+002	7.33674E+002	3.31320E+000	9.97200E-007	4.08650E+000	3.29489E-002	6.36300E-001	7.89500E-010	2.88600E-010
96	34	11	1	1.35000E-002	9.40000E-003	5.00000E-003	9.55600E-010	2.59040E-009	7.35378E+002	7.42787E+002	7.40890E+000	9.53300E-007	4.06240E+000	3.32759E-002	6.36100E-001	8.39000E-010	1.17300E-010
100	32	11	1	1.35000E-002	9.50000E-003	5.00000E-003	1.08210E-009	2.27190E-009	7.31351E+002	7.38252E+002	6.90080E+000	1.02670E-006	4.05980E+000	3.35535E-002	6.36000E-001	7.78100E-010	1.49400E-010
104	30	11	1	1.35000E-002	9.50000E-003	5.00000E-003	3.75000E-011	2.19690E-009	7.32252E+002	7.38194E+002	5.94140E+000	1.02200E-006	4.06680E+000	3.35613E-002	6.36200E-001	8.65700E-010	5.45500E-010
