Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-201510@CP
Wafer number	21
Date	2025/02/13
Time	20:19:59

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
206	34	13	1	1.35000E-002	1.04000E-002	7.00000E-003	4.75500E-010	1.55070E-009	7.40881E+002	7.51284E+002	1.04031E+001	8.64900E-007	3.99170E+000	3.36693E-002	6.33500E-001	4.98200E-010	6.12100E-010
210	36	13	1	1.36000E-002	1.03000E-002	7.00000E-003	2.29600E-010	1.54130E-009	7.45879E+002	7.47322E+002	1.44300E+000	8.38600E-007	4.06270E+000	3.29698E-002	6.33500E-001	6.07000E-011	3.54600E-010
213	38	13	1	1.34000E-002	9.10000E-003	5.80000E-003	1.09860E-009	2.21590E-009	7.36396E+002	7.40690E+002	4.29450E+000	9.37800E-007	4.14800E+000	3.31061E-002	6.34200E-001	5.78600E-010	4.52300E-010
215	39	15	1	1.34000E-002	9.10000E-003	5.90000E-003	7.96000E-011	2.34240E-009	7.19678E+002	7.24277E+002	4.59880E+000	1.00670E-006	4.10310E+000	3.33383E-002	6.34200E-001	3.65400E-010	1.99100E-010
218	37	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.35900E-010	1.65140E-009	7.43658E+002	7.45005E+002	1.34660E+000	8.54900E-007	4.02600E+000	3.28959E-002	6.33400E-001	1.29000E-011	4.74300E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.99100E-010	1.77790E-009	7.46622E+002	7.53769E+002	7.14690E+000	8.48300E-007	3.96510E+000	3.36440E-002	6.32900E-001	7.77500E-010	6.45600E-010
226	33	15	1	1.35000E-002	1.04000E-002	7.10000E-003	4.45000E-011	2.02150E-009	7.47789E+002	7.53796E+002	6.00740E+000	8.76300E-007	3.91230E+000	3.35592E-002	6.32500E-001	3.06600E-010	8.06000E-010
230	31	15	1	1.35000E-002	1.03000E-002	7.10000E-003	3.49000E-010	2.22770E-009	7.40083E+002	7.49720E+002	9.63680E+000	9.10000E-007	3.87290E+000	3.32813E-002	6.32900E-001	2.41300E-010	3.49500E-010
234	29	15	1	1.35000E-002	1.04000E-002	7.10000E-003	5.15300E-010	1.60460E-009	7.41537E+002	7.48231E+002	6.69370E+000	8.68800E-007	3.88110E+000	3.27692E-002	6.33400E-001	1.64700E-010	4.74300E-010
238	27	15	1	1.36000E-002	1.04000E-002	7.10000E-003	7.47200E-010	1.60460E-009	7.35963E+002	7.40538E+002	4.57480E+000	9.72700E-007	3.90090E+000	3.23582E-002	6.32600E-001	6.36000E-010	3.39700E-010
242	25	15	1	1.35000E-002	1.04000E-002	7.10000E-003	5.83300E-010	2.07540E-009	7.24754E+002	7.35388E+002	1.06348E+001	1.12110E-006	3.95640E+000	3.25082E-002	6.31800E-001	6.04600E-010	3.44000E-011
246	23	15	1	1.36000E-002	1.05000E-002	7.10000E-003	1.10100E-010	1.41480E-009	7.21499E+002	7.28197E+002	6.69820E+000	1.12610E-006	4.02060E+000	3.22124E-002	6.32900E-001	5.22400E-010	5.33100E-010
250	21	15	1	1.36000E-002	1.04000E-002	7.10000E-003	3.95900E-010	1.73110E-009	7.21632E+002	7.27965E+002	6.33320E+000	1.08030E-006	4.03600E+000	3.22067E-002	6.33600E-001	4.20000E-012	6.41400E-010
254	19	15	1	1.35000E-002	1.04000E-002	7.10000E-003	3.02200E-010	2.08710E-009	7.21937E+002	7.34071E+002	1.21336E+001	1.10680E-006	4.02280E+000	3.25306E-002	6.32600E-001	4.22000E-011	7.19000E-011
258	17	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.44000E-010	1.79900E-009	7.30487E+002	7.40358E+002	9.87080E+000	1.00870E-006	4.01250E+000	3.25839E-002	6.32900E-001	9.89000E-011	2.46400E-010
262	15	15	1	1.35000E-002	1.03000E-002	7.10000E-003	2.60000E-010	2.63060E-009	7.37817E+002	7.46015E+002	8.19820E+000	9.08400E-007	3.94070E+000	3.29648E-002	6.33500E-001	2.06000E-011	4.60300E-010
266	13	15	1	1.35000E-002	1.03000E-002	7.10000E-003	6.67600E-010	1.56240E-009	7.27386E+002	7.39987E+002	1.26012E+001	1.01300E-006	3.95580E+000	3.35579E-002	6.33700E-001	5.04100E-010	7.36000E-010
270	11	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.17120E-009	1.87160E-009	7.30940E+002	7.38892E+002	7.95190E+000	1.04840E-006	4.02270E+000	3.41316E-002	6.33200E-001	4.02000E-010	3.05000E-010
274	9	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.26960E-009	1.78960E-009	7.33042E+002	7.42493E+002	9.45100E+000	9.74600E-007	4.09480E+000	3.41786E-002	6.33200E-001	7.32500E-010	2.76200E-010
278	7	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.52800E-010	2.33070E-009	7.39435E+002	7.44963E+002	5.52810E+000	9.15400E-007	4.16420E+000	3.37192E-002	6.33600E-001	5.14200E-010	6.37800E-010
282	5	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.94400E-010	3.11080E-009	6.95842E+002	7.04073E+002	8.23040E+000	1.26910E-006	4.16600E+000	3.39249E-002	6.34000E-001	2.18300E-010	1.18500E-010
286	5	17	1	1.35000E-002	1.02000E-002	7.00000E-003	8.66700E-010	5.89380E-008	6.78363E+002	6.92398E+002	1.40351E+001	1.41550E-006	4.14070E+000	3.40812E-002	6.34100E-001	1.17680E-009	9.67200E-010
290	7	17	1	1.35000E-002	1.02000E-002	7.10000E-003	5.62200E-010	2.27450E-009	7.39364E+002	7.45014E+002	5.64970E+000	9.05900E-007	4.18840E+000	3.35517E-002	6.33700E-001	4.23000E-010	4.78300E-010
294	9	17	1	1.35000E-002	1.03000E-002	7.00000E-003	1.03100E-010	1.95120E-009	7.32719E+002	7.42823E+002	1.01040E+001	9.80200E-007	4.14480E+000	3.41162E-002	6.33500E-001	1.31200E-010	6.12300E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.00000E-003	1.49680E-009	1.53430E-009	7.30871E+002	7.38442E+002	7.57110E+000	1.05550E-006	4.01810E+000	3.41164E-002	6.33100E-001	1.95800E-010	9.91800E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.00000E-003	8.62000E-010	1.86460E-009	7.30392E+002	7.42341E+002	1.19487E+001	1.00370E-006	3.97780E+000	3.35228E-002	6.33400E-001	1.92100E-010	1.04900E-010
306	15	17	1	1.35000E-002	1.03000E-002	7.10000E-003	3.72400E-010	1.91850E-009	7.39065E+002	7.48048E+002	8.98230E+000	9.06600E-007	3.94790E+000	3.29454E-002	6.33300E-001	1.01240E-009	4.73200E-010
310	17	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.11500E-010	1.73570E-009	7.33310E+002	7.43263E+002	9.95320E+000	9.96700E-007	3.96340E+000	3.25002E-002	6.32500E-001	5.15100E-010	2.25800E-010
314	19	17	1	1.36000E-002	1.03000E-002	7.10000E-003	3.88800E-010	1.99810E-009	7.22012E+002	7.33835E+002	1.18230E+001	1.11780E-006	4.03890E+000	3.25413E-002	6.32600E-001	3.55600E-010	4.89100E-010
318	21	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.15500E-010	1.68420E-009	7.19872E+002	7.30288E+002	1.04165E+001	1.07660E-006	4.03580E+000	3.22804E-002	6.33700E-001	2.79500E-010	4.44400E-010
322	23	17	1	1.36000E-002	1.03000E-002	7.10000E-003	3.72400E-010	1.72640E-009	7.17827E+002	7.28576E+002	1.07493E+001	1.06770E-006	3.99430E+000	3.22457E-002	6.34100E-001	8.22000E-011	7.26000E-011
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.56100E-010	1.63030E-009	7.25541E+002	7.34927E+002	9.38660E+000	1.12440E-006	3.94410E+000	3.23333E-002	6.32000E-001	8.90600E-010	6.69700E-010
330	27	17	1	1.35000E-002	1.03000E-002	7.10000E-003	9.14000E-011	1.91380E-009	7.36604E+002	7.40690E+002	4.08550E+000	9.67600E-007	3.92400E+000	3.22458E-002	6.32700E-001	1.00500E-010	4.44400E-010
334	29	17	1	1.34000E-002	1.02000E-002	7.10000E-003	7.00000E-012	1.36330E-009	7.41543E+002	7.48179E+002	6.63640E+000	8.90800E-007	3.85690E+000	3.27577E-002	6.32600E-001	2.39900E-010	4.85100E-010
338	31	17	1	1.35000E-002	1.03000E-002	7.10000E-003	6.79000E-011	1.92080E-009	7.39730E+002	7.49028E+002	9.29830E+000	8.84100E-007	3.89860E+000	3.31697E-002	6.33400E-001	1.56500E-010	9.41200E-010
342	33	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.02900E-010	1.64670E-009	7.49570E+002	7.55995E+002	6.42470E+000	8.33500E-007	3.96050E+000	3.34847E-002	6.33100E-001	9.11000E-011	7.51500E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.91900E-010	2.16910E-009	7.46392E+002	7.54120E+002	7.72840E+000	8.20200E-007	3.96450E+000	3.36231E-002	6.33200E-001	4.84200E-010	5.46500E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.54300E-010	2.33070E-009	7.42485E+002	7.43854E+002	1.36950E+000	8.66200E-007	4.05420E+000	3.28830E-002	6.33600E-001	3.61700E-010	1.30700E-010
353	39	17	1	1.34000E-002	8.90000E-003	5.90000E-003	1.02830E-009	2.25580E-009	7.17357E+002	7.22986E+002	5.62920E+000	1.03360E-006	4.09780E+000	3.33203E-002	6.34100E-001	6.28000E-011	4.52600E-010
355	38	19	1	1.34000E-002	9.00000E-003	5.80000E-003	8.73700E-010	2.04490E-009	7.36426E+002	7.39523E+002	3.09740E+000	9.47900E-007	4.09310E+000	3.31497E-002	6.34300E-001	6.84200E-010	5.13900E-010
358	36	19	1	1.36000E-002	1.02000E-002	7.10000E-003	2.53000E-010	1.68190E-009	7.43322E+002	7.44451E+002	1.12980E+000	8.63700E-007	4.06590E+000	3.29167E-002	6.33600E-001	6.89400E-010	6.04600E-010
362	34	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.42000E-010	1.97700E-009	7.46705E+002	7.55566E+002	8.86110E+000	8.54800E-007	3.99820E+000	3.37247E-002	6.32900E-001	4.08500E-010	4.25900E-010
366	32	19	1	1.36000E-002	1.02000E-002	7.10000E-003	6.65300E-010	1.57410E-009	7.47890E+002	7.54139E+002	6.24860E+000	8.74400E-007	3.92700E+000	3.36197E-002	6.32700E-001	1.42700E-010	1.34000E-010
370	30	19	1	1.36000E-002	1.02000E-002	7.10000E-003	7.26000E-011	1.65610E-009	7.48158E+002	7.51969E+002	3.81080E+000	8.39200E-007	3.90410E+000	3.31422E-002	6.33400E-001	1.36300E-010	5.86000E-011
374	28	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.76200E-010	1.84820E-009	7.42087E+002	7.50412E+002	8.32460E+000	9.24900E-007	3.88520E+000	3.30226E-002	6.32500E-001	4.36900E-010	4.03100E-010
378	26	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.99700E-010	2.24170E-009	7.39036E+002	7.44706E+002	5.66950E+000	9.19600E-007	3.87450E+000	3.27877E-002	6.33100E-001	1.65100E-010	2.72000E-011
382	24	19	1	1.36000E-002	1.03000E-002	7.10000E-003	6.44200E-010	1.84350E-009	7.36764E+002	7.42647E+002	5.88260E+000	9.77600E-007	3.92530E+000	3.23628E-002	6.32600E-001	7.51500E-010	5.46700E-010
386	22	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.68000E-011	1.61860E-009	7.30432E+002	7.40659E+002	1.02268E+001	1.02400E-006	3.94020E+000	3.25121E-002	6.32500E-001	3.81100E-010	4.44100E-010
390	20	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.26500E-010	1.71230E-009	7.31876E+002	7.39888E+002	8.01190E+000	1.00400E-006	3.92070E+000	3.24410E-002	6.32700E-001	8.88000E-011	8.18200E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.54400E-010	2.43850E-009	7.37237E+002	7.44720E+002	7.48360E+000	9.50700E-007	3.94070E+000	3.28302E-002	6.33000E-001	6.54000E-011	3.87000E-010
398	16	19	1	1.36000E-002	1.01000E-002	7.10000E-003	5.43400E-010	2.40100E-009	7.33101E+002	7.44593E+002	1.14919E+001	1.00430E-006	3.93780E+000	3.33854E-002	6.32700E-001	4.70800E-010	4.85600E-010
402	14	19	1	1.35000E-002	1.02000E-002	7.10000E-003	8.94800E-010	1.81540E-009	7.34374E+002	7.40301E+002	5.92670E+000	9.84800E-007	3.96000E+000	3.36773E-002	6.33200E-001	3.84200E-010	5.28200E-010
406	12	19	1	1.35000E-002	1.01000E-002	7.10000E-003	6.58200E-010	2.49000E-009	7.35635E+002	7.44097E+002	8.46170E+000	9.98100E-007	4.05110E+000	3.40838E-002	6.33300E-001	1.01570E-009	4.48800E-010
410	10	19	1	1.35000E-002	1.02000E-002	7.00000E-003	4.35700E-010	1.87160E-009	7.27311E+002	7.39528E+002	1.22167E+001	1.03180E-006	4.13860E+000	3.42888E-002	6.33800E-001	2.48300E-010	5.64800E-010
414	8	19	1	1.36000E-002	1.01000E-002	7.00000E-003	6.16100E-010	2.53690E-009	7.41788E+002	7.43830E+002	2.04190E+000	8.92500E-007	4.17030E+000	3.35333E-002	6.33600E-001	5.62700E-010	9.50600E-010
418	6	19	1	1.36000E-002	1.01000E-002	7.00000E-003	4.35700E-010	2.83505E-008	7.21633E+002	7.28263E+002	6.63040E+000	1.09890E-006	4.20060E+000	3.37068E-002	6.34400E-001	3.75000E-010	1.05900E-009
425	9	21	1	1.35000E-002	1.01000E-002	7.00000E-003	5.48100E-010	1.89500E-009	7.41729E+002	7.47156E+002	5.42710E+000	9.08500E-007	4.17580E+000	3.34127E-002	6.33900E-001	5.48100E-010	4.69400E-010
429	11	21	1	1.35000E-002	1.02000E-002	7.00000E-003	5.86000E-011	2.08710E-009	7.37601E+002	7.44994E+002	7.39300E+000	9.22800E-007	4.14940E+000	3.39435E-002	6.34000E-001	2.29600E-010	5.83500E-010
433	13	21	1	1.36000E-002	1.01000E-002	7.00000E-003	7.09800E-010	2.14570E-009	7.15905E+002	7.31290E+002	1.53853E+001	1.18580E-006	4.06980E+000	3.43277E-002	6.33600E-001	2.84600E-010	3.61200E-010
437	15	21	1	1.36000E-002	1.02000E-002	7.10000E-003	5.59800E-010	1.93490E-009	7.33494E+002	7.42225E+002	8.73080E+000	1.02610E-006	4.01750E+000	3.39524E-002	6.33100E-001	1.94900E-010	1.47600E-010
441	17	21	1	1.35000E-002	1.02000E-002	7.10000E-003	8.48000E-010	2.03790E-009	7.31707E+002	7.39412E+002	7.70500E+000	1.00720E-006	3.96220E+000	3.36996E-002	6.33400E-001	3.02200E-010	3.19000E-011
445	19	21	1	1.36000E-002	1.02000E-002	7.10000E-003	5.52800E-010	1.71230E-009	7.33962E+002	7.45379E+002	1.14168E+001	9.83300E-007	3.92580E+000	3.35650E-002	6.33200E-001	2.56300E-010	1.52300E-010
449	21	21	1	1.36000E-002	1.02000E-002	7.10000E-003	4.17000E-010	1.59050E-009	7.40852E+002	7.48579E+002	7.72730E+000	9.30600E-007	3.91880E+000	3.32268E-002	6.33100E-001	5.54500E-010	2.69000E-011
453	23	21	1	1.36000E-002	1.02000E-002	7.10000E-003	3.72400E-010	1.61630E-009	7.39169E+002	7.47998E+002	8.82930E+000	9.60100E-007	3.91490E+000	3.31386E-002	6.32600E-001	1.54100E-010	3.59800E-010
457	25	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.74100E-010	1.61860E-009	7.37813E+002	7.47671E+002	9.85800E+000	9.39600E-007	3.89640E+000	3.32473E-002	6.33000E-001	4.66100E-010	1.23200E-010
461	27	21	1	1.35000E-002	1.02000E-002	7.10000E-003	5.20000E-010	1.03540E-009	7.41605E+002	7.47895E+002	6.29010E+000	9.16700E-007	3.92990E+000	3.33594E-002	6.33100E-001	5.60000E-012	2.89100E-010
465	29	21	1	1.35000E-002	1.02000E-002	7.10000E-003	8.45600E-010	1.99110E-009	7.41554E+002	7.49080E+002	7.52660E+000	9.17700E-007	3.94460E+000	3.36658E-002	6.32900E-001	2.44000E-011	2.77100E-010
469	31	21	1	1.35000E-002	1.03000E-002	7.10000E-003	9.15900E-010	1.92080E-009	7.35897E+002	7.47065E+002	1.11681E+001	9.33900E-007	3.96850E+000	3.39063E-002	6.33400E-001	4.79700E-010	4.81100E-010
473	33	21	1	1.35000E-002	1.03000E-002	7.10000E-003	1.00720E-009	1.33050E-009	7.48990E+002	7.51841E+002	2.85100E+000	8.30400E-007	4.02180E+000	3.36543E-002	6.33600E-001	7.48200E-010	2.18100E-010
477	35	21	1	1.35000E-002	1.03000E-002	7.10000E-003	4.84900E-010	1.74040E-009	7.36938E+002	7.38332E+002	1.39420E+000	9.12600E-007	4.08610E+000	3.30137E-002	6.33700E-001	2.49000E-010	5.66600E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	8.62000E-010	1.99580E-009	7.33883E+002	7.38086E+002	4.20220E+000	9.95200E-007	4.07570E+000	3.31990E-002	6.33400E-001	1.26000E-010	7.01600E-010
487	31	23	1	1.36000E-002	1.02000E-002	7.10000E-003	8.12800E-010	1.96300E-009	7.40607E+002	7.45938E+002	5.33030E+000	9.07400E-007	4.02730E+000	3.32380E-002	6.33300E-001	1.88800E-010	3.08000E-010
491	29	23	1	1.36000E-002	1.02000E-002	7.10000E-003	3.35000E-010	1.53430E-009	7.38838E+002	7.46634E+002	7.79630E+000	9.36800E-007	4.00000E+000	3.38789E-002	6.33000E-001	4.45800E-010	3.09700E-010
495	27	23	1	1.36000E-002	1.02000E-002	7.10000E-003	8.38600E-010	1.91610E-009	7.34326E+002	7.43420E+002	9.09360E+000	9.64000E-007	3.98260E+000	3.40279E-002	6.33600E-001	5.48800E-010	2.06800E-010
499	25	23	1	1.35000E-002	1.02000E-002	7.10000E-003	5.69200E-010	1.55770E-009	7.30032E+002	7.41815E+002	1.17825E+001	9.78900E-007	3.96520E+000	3.39363E-002	6.33600E-001	2.70800E-010	1.33800E-010
503	23	23	1	1.36000E-002	1.02000E-002	7.10000E-003	2.69400E-010	1.61390E-009	7.35112E+002	7.43718E+002	8.60670E+000	9.24900E-007	3.98350E+000	3.37158E-002	6.33300E-001	7.63600E-010	3.64700E-010
507	21	23	1	1.35000E-002	1.02000E-002	7.00000E-003	4.33400E-010	1.37500E-009	7.37245E+002	7.45671E+002	8.42590E+000	8.91000E-007	3.98730E+000	3.36812E-002	6.33800E-001	4.90000E-012	3.44800E-010
511	19	23	1	1.36000E-002	1.02000E-002	7.10000E-003	4.82500E-010	1.78030E-009	7.25513E+002	7.38682E+002	1.31689E+001	1.00810E-006	4.00950E+000	3.41179E-002	6.34300E-001	2.62400E-010	5.13000E-011
515	17	23	1	1.35000E-002	1.03000E-002	7.10000E-003	9.46300E-010	1.49210E-009	7.29262E+002	7.39080E+002	9.81780E+000	1.05560E-006	4.04650E+000	3.43164E-002	6.33500E-001	5.37600E-010	1.97000E-010
519	15	23	1	1.37000E-002	1.03000E-002	7.10000E-003	9.15900E-010	2.47830E-009	7.36233E+002	7.44871E+002	8.63840E+000	9.62600E-007	4.06570E+000	3.40837E-002	6.33400E-001	4.05900E-010	1.95800E-010
523	13	23	1	1.36000E-002	1.02000E-002	7.00000E-003	7.23800E-010	1.86930E-009	7.37637E+002	7.46649E+002	9.01110E+000	9.37000E-007	4.11050E+000	3.37154E-002	6.33400E-001	6.14000E-011	9.16000E-011
527	11	23	1	1.35000E-002	1.02000E-002	7.00000E-003	5.57500E-010	5.90435E-008	7.36439E+002	7.40414E+002	3.97500E+000	9.35200E-007	4.14610E+000	3.34362E-002	6.34100E-001	7.33200E-010	2.07300E-010
539	16	25	1	1.35000E-002	1.02000E-002	7.10000E-003	4.09900E-010	2.65160E-009	7.32276E+002	7.40053E+002	7.77720E+000	1.00140E-006	4.05430E+000	3.35081E-002	6.33400E-001	1.21600E-010	9.00000E-013
543	18	25	1	1.35000E-002	1.04000E-002	7.10000E-003	1.08220E-009	2.65400E-009	7.42823E+002	7.44739E+002	1.91630E+000	9.06600E-007	4.04670E+000	3.31813E-002	6.33600E-001	5.22800E-010	4.87500E-010
547	20	25	1	1.36000E-002	1.03000E-002	7.00000E-003	4.56800E-010	1.39140E-009	7.42203E+002	7.46672E+002	4.46890E+000	8.90000E-007	4.01660E+000	3.32657E-002	6.33600E-001	3.26300E-010	1.58300E-010
551	22	25	1	1.36000E-002	1.04000E-002	7.10000E-003	8.85400E-010	1.93020E-009	7.40313E+002	7.47144E+002	6.83010E+000	9.33500E-007	3.99570E+000	3.33614E-002	6.32900E-001	2.25800E-010	5.33100E-010
555	24	25	1	1.36000E-002	1.03000E-002	7.10000E-003	6.98000E-010	1.58580E-009	7.41733E+002	7.44328E+002	2.59500E+000	9.13100E-007	3.99400E+000	3.32289E-002	6.33200E-001	3.00100E-010	9.00000E-013
559	26	25	1	1.35000E-002	1.04000E-002	7.10000E-003	1.05880E-009	2.14100E-009	7.38280E+002	7.42891E+002	4.61070E+000	9.53300E-007	3.99790E+000	3.32238E-002	6.33300E-001	8.44000E-010	7.31000E-011
563	28	25	1	1.35000E-002	1.03000E-002	7.10000E-003	4.33400E-010	1.89030E-009	7.30391E+002	7.36806E+002	6.41560E+000	1.03490E-006	3.97960E+000	3.32853E-002	6.32900E-001	6.80900E-010	4.97000E-011

2	22	5	5	1.10000E-002	8.80000E-003	4.30000E-003	3.63000E-010	2.05640E-009	5.87292E+002
7	30	7	1	1.31000E-002	8.80000E-003	4.50000E-003	4.19200E-010	2.19930E-009	7.27703E+002	7.33426E+002	5.72290E+000	1.04660E-006	4.13900E+000	3.31402E-002	6.36000E-001	1.61770E-009	4.31900E-010
11	28	7	1	1.36000E-002	9.30000E-003	5.00000E-003	2.83400E-010	2.27890E-009	7.36235E+002	7.42983E+002	6.74810E+000	9.64600E-007	4.11540E+000	3.29712E-002	6.35900E-001	2.51100E-010	1.36000E-011
15	26	7	1	1.36000E-002	9.40000E-003	5.00000E-003	9.62600E-010	2.52950E-009	7.40386E+002	7.47137E+002	6.75030E+000	9.10000E-007	4.06000E+000	3.30852E-002	6.36000E-001	4.79200E-010	3.57400E-010
19	24	7	1	1.35000E-002	9.50000E-003	5.00000E-003	5.43400E-010	2.49440E-009	7.40253E+002	7.47191E+002	6.93800E+000	8.77500E-007	4.09520E+000	3.33146E-002	6.37000E-001	2.64700E-010	1.28300E-010
23	22	7	1	1.35000E-002	9.40000E-003	5.00000E-003	6.51100E-010	1.90420E-009	7.33011E+002	7.43461E+002	1.04498E+001	9.59400E-007	4.08900E+000	3.35533E-002	6.36500E-001	4.20600E-010	3.48500E-010
27	20	7	1	1.36000E-002	9.40000E-003	5.00000E-003	7.72900E-010	2.29530E-009	7.40833E+002	7.47731E+002	6.89790E+000	8.82400E-007	4.08560E+000	3.32365E-002	6.36500E-001	1.37200E-010	8.57000E-011
31	18	7	1	1.35000E-002	9.40000E-003	5.00000E-003	8.47900E-010	1.95570E-009	7.43469E+002	7.46656E+002	3.18750E+000	8.79800E-007	4.14880E+000	3.31057E-002	6.36400E-001	6.02200E-010	1.89700E-010
35	16	7	1	1.36000E-002	9.80000E-003	5.00000E-003	1.09850E-009	2.55530E-009	7.42150E+002	7.46524E+002	4.37370E+000	9.04200E-007	4.17050E+000	3.29567E-002	6.36500E-001	3.63500E-010	3.24900E-010
37	14	7	1	1.11000E-002	8.90000E-003	4.30000E-003	1.41470E-009	1.57160E-009	7.38276E+002	7.43428E+002	5.15220E+000	9.43500E-007	4.15130E+000	3.30281E-002	6.36400E-001	6.46700E-010	2.37500E-010
39	10	9	1	1.10000E-002	9.00000E-003	4.30000E-003	9.08800E-010	1.96270E-009	7.37903E+002	7.43266E+002	5.36290E+000	8.89600E-007	4.20620E+000	3.30432E-002	6.37000E-001	1.40720E-009	4.68400E-010
43	12	9	1	1.36000E-002	9.90000E-003	5.00000E-003	5.76200E-010	2.20160E-009	7.43375E+002	7.45033E+002	1.65760E+000	8.20900E-007	4.16590E+000	3.30029E-002	6.36800E-001	9.32400E-010	4.86900E-010
47	14	9	1	1.36000E-002	9.90000E-003	5.00000E-003	4.70800E-010	2.03060E-009	7.42553E+002	7.49862E+002	7.30970E+000	9.15700E-007	4.09730E+000	3.37448E-002	6.35900E-001	6.07100E-010	4.78000E-010
51	16	9	1	1.36000E-002	9.60000E-003	5.00000E-003	2.22500E-010	2.30940E-009	7.25507E+002	7.37415E+002	1.19076E+001	1.10830E-006	4.08640E+000	3.41712E-002	6.36000E-001	3.05400E-010	9.25000E-011
55	18	9	1	1.35000E-002	9.60000E-003	5.00000E-003	1.73300E-010	1.77070E-009	7.30442E+002	7.38918E+002	8.47630E+000	1.05000E-006	4.04690E+000	3.39585E-002	6.36200E-001	9.27000E-011	2.94200E-010
59	20	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.00240E-009	1.70980E-009	7.27752E+002	7.36644E+002	8.89160E+000	1.14220E-006	3.98930E+000	3.39255E-002	6.35200E-001	9.25000E-011	6.30000E-012
63	22	9	1	1.35000E-002	9.90000E-003	5.00000E-003	8.67000E-011	1.47090E-009	7.18957E+002	7.33053E+002	1.40961E+001	1.23820E-006	3.99800E+000	3.40091E-002	6.35100E-001	3.12200E-010	1.27600E-010
67	24	9	1	1.35000E-002	9.70000E-003	5.00000E-003	6.48800E-010	1.81980E-009	7.31008E+002	7.39221E+002	8.21340E+000	1.06940E-006	4.00040E+000	3.37864E-002	6.35500E-001	6.58000E-011	2.00300E-010
71	26	9	1	1.34000E-002	9.50000E-003	5.00000E-003	1.01410E-009	2.15710E-009	7.28212E+002	7.37781E+002	9.56900E+000	1.08780E-006	3.98050E+000	3.37761E-002	6.35500E-001	2.01400E-010	8.57000E-011
75	28	9	1	1.35000E-002	9.60000E-003	5.00000E-003	7.42500E-010	2.31400E-009	7.22061E+002	7.35362E+002	1.33010E+001	1.11020E-006	4.02160E+000	3.39780E-002	6.36200E-001	1.20410E-009	1.92000E-011
79	30	9	1	1.35000E-002	9.60000E-003	5.00000E-003	9.62600E-010	2.06340E-009	7.41826E+002	7.48685E+002	6.85920E+000	9.34300E-007	4.03820E+000	3.37028E-002	6.35400E-001	2.17400E-010	1.05000E-011
83	32	9	1	1.36000E-002	9.70000E-003	5.00000E-003	1.20150E-009	2.27660E-009	7.42085E+002	7.46253E+002	4.16770E+000	8.79400E-007	4.06680E+000	3.29275E-002	6.36300E-001	7.90200E-010	1.40800E-010
86	34	9	1	1.31000E-002	9.10000E-003	4.50000E-003	1.14760E-009	2.14770E-009	7.29122E+002	7.35266E+002	6.14390E+000	1.01810E-006	4.14920E+000	3.30924E-002	6.36000E-001	5.18000E-011	4.26000E-011
92	36	11	3	1.35000E-002	9.50000E-003	5.00000E-003	1.39500E-005
96	34	11	1	1.35000E-002	9.50000E-003	5.00000E-003	9.48600E-010	1.60440E-009	7.41370E+002	7.48584E+002	7.21370E+000	8.81900E-007	4.06250E+000	3.33277E-002	6.36200E-001	2.83200E-010	5.14100E-010
100	32	11	1	1.35000E-002	9.70000E-003	5.00000E-003	3.04000E-011	2.07050E-009	7.38228E+002	7.46641E+002	8.41330E+000	9.24300E-007	4.01660E+000	3.35758E-002	6.35800E-001	5.89300E-010	2.78500E-010
104	30	11	1	1.36000E-002	9.90000E-003	5.00000E-003	2.71700E-010	1.91590E-009	7.38703E+002	7.45466E+002	6.76300E+000	9.41800E-007	4.00410E+000	3.34558E-002	6.35800E-001	1.34700E-010	2.60200E-010
