Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-205708@CP
Wafer number	24
Date	2025/02/13
Time	21:01:58

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
202	32	13	1	1.35000E-002	1.05000E-002	7.10000E-003	2.69400E-010	1.73110E-009	7.23645E+002	7.36950E+002	1.33051E+001	9.47200E-007	4.05360E+000	3.36089E-002	6.34900E-001	1.70300E-010	5.12500E-010
206	34	13	1	1.35000E-002	1.04000E-002	7.10000E-003	2.03800E-010	2.10350E-009	7.33211E+002	7.45740E+002	1.25293E+001	8.55300E-007	4.08770E+000	3.37687E-002	6.35100E-001	6.78400E-010	1.95800E-010
210	36	13	1	1.35000E-002	1.03000E-002	7.10000E-003	5.45800E-010	1.80840E-009	7.43700E+002	7.45333E+002	1.63320E+000	7.82300E-007	4.13650E+000	3.29809E-002	6.35100E-001	3.98200E-010	5.55900E-010
213	38	13	1	1.35000E-002	9.10000E-003	5.80000E-003	8.85400E-010	2.27920E-009	7.35339E+002	7.40007E+002	4.66800E+000	8.65100E-007	4.17090E+000	3.30978E-002	6.35600E-001	7.85000E-011	7.52400E-010
215	39	15	1	1.35000E-002	9.00000E-003	5.80000E-003	8.50300E-010	2.43610E-009	7.24037E+002	7.28251E+002	4.21410E+000	8.96300E-007	4.11840E+000	3.33372E-002	6.35500E-001	5.42700E-010	3.02600E-010
218	37	15	1	1.36000E-002	1.03000E-002	7.10000E-003	1.03300E-009	2.15740E-009	7.42673E+002	7.44208E+002	1.53480E+000	8.11500E-007	4.08200E+000	3.29753E-002	6.34700E-001	9.21000E-011	5.74400E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	6.25400E-010	1.44290E-009	7.33523E+002	7.43819E+002	1.02962E+001	8.50800E-007	4.04340E+000	3.39732E-002	6.34400E-001	6.38500E-010	4.02200E-010
226	33	15	1	1.36000E-002	1.03000E-002	7.10000E-003	5.90300E-010	1.98870E-009	7.35196E+002	7.43690E+002	8.49340E+000	9.18300E-007	3.98230E+000	3.39178E-002	6.34000E-001	5.22100E-010	3.87200E-010
230	31	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.22900E-010	1.56710E-009	7.23582E+002	7.37476E+002	1.38934E+001	1.00260E-006	3.92600E+000	3.36549E-002	6.34300E-001	1.09400E-010	3.40100E-010
234	29	15	1	1.36000E-002	1.03000E-002	7.10000E-003	4.63800E-010	1.56010E-009	7.23019E+002	7.34132E+002	1.11127E+001	9.68600E-007	3.91920E+000	3.31369E-002	6.34600E-001	6.93600E-010	2.79200E-010
238	27	15	1	1.35000E-002	1.04000E-002	7.10000E-003	3.95900E-010	2.23470E-009	7.21001E+002	7.31219E+002	1.02183E+001	1.03170E-006	3.93750E+000	3.26899E-002	6.33800E-001	2.96800E-010	1.98600E-010
242	25	15	1	1.35000E-002	1.05000E-002	7.10000E-003	8.71400E-010	1.99340E-009	7.05755E+002	7.22096E+002	1.63410E+001	1.22920E-006	4.01060E+000	3.30450E-002	6.33400E-001	5.33600E-010	2.01400E-010
246	23	15	1	1.35000E-002	1.04000E-002	7.10000E-003	6.69900E-010	1.32350E-009	7.01768E+002	7.12719E+002	1.09508E+001	1.17250E-006	4.06490E+000	3.26849E-002	6.34500E-001	7.84500E-010	1.58300E-010
250	21	15	1	1.36000E-002	1.04000E-002	7.10000E-003	3.74800E-010	1.59290E-009	7.04623E+002	7.16332E+002	1.17094E+001	1.09460E-006	4.06510E+000	3.26962E-002	6.35000E-001	1.97000E-010	1.90000E-010
254	19	15	1	1.36000E-002	1.04000E-002	7.20000E-003	7.77700E-010	1.89500E-009	7.08299E+002	7.25155E+002	1.68563E+001	1.13840E-006	4.04690E+000	3.29551E-002	6.34100E-001	5.18000E-011	1.57600E-010
258	17	15	1	1.35000E-002	1.04000E-002	7.10000E-003	1.44290E-009	1.62800E-009	7.18222E+002	7.31855E+002	1.36326E+001	1.04730E-006	4.00140E+000	3.28701E-002	6.34000E-001	1.76000E-011	1.25600E-010
262	15	15	1	1.35000E-002	1.05000E-002	7.20000E-003	7.96400E-010	1.85520E-009	7.29080E+002	7.39545E+002	1.04657E+001	9.12400E-007	3.92880E+000	3.31827E-002	6.34500E-001	4.15800E-010	1.45000E-011
266	13	15	1	1.35000E-002	1.03000E-002	7.10000E-003	7.26200E-010	2.08010E-009	7.23689E+002	7.38506E+002	1.48173E+001	9.68600E-007	3.94190E+000	3.35647E-002	6.34700E-001	4.44100E-010	3.26800E-010
270	11	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.90300E-010	2.00040E-009	7.22693E+002	7.35701E+002	1.30081E+001	1.01760E-006	4.00110E+000	3.40724E-002	6.34300E-001	2.30500E-010	7.94600E-010
274	9	15	1	1.36000E-002	1.05000E-002	7.10000E-003	6.16100E-010	1.91610E-009	7.30498E+002	7.42745E+002	1.22467E+001	8.90400E-007	4.04800E+000	3.41105E-002	6.34400E-001	2.23200E-010	2.53500E-010
278	7	15	1	1.35000E-002	1.04000E-002	7.10000E-003	6.13700E-010	2.09180E-009	7.39692E+002	7.44139E+002	4.44720E+000	8.41500E-007	4.07620E+000	3.34567E-002	6.34600E-001	4.94300E-010	2.31900E-010
282	5	15	1	1.36000E-002	1.03000E-002	7.10000E-003	6.46500E-010	6.48620E-009	7.00247E+002	7.07592E+002	7.34490E+000	1.03530E-006	4.07270E+000	3.36314E-002	6.35100E-001	2.63300E-010	3.97300E-010
286	5	17	1	1.35000E-002	1.01000E-002	7.00000E-003	3.37300E-010	2.33869E-008	6.83380E+002	6.92926E+002	9.54570E+000	1.18120E-006	4.09300E+000	3.38225E-002	6.35200E-001	2.85100E-010	2.38200E-010
290	7	17	1	1.35000E-002	1.01000E-002	7.10000E-003	4.56800E-010	1.92080E-009	7.39508E+002	7.43681E+002	4.17380E+000	8.41300E-007	4.13720E+000	3.33212E-002	6.34700E-001	6.07000E-011	3.14100E-010
294	9	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.77900E-010	2.77580E-009	7.31173E+002	7.42562E+002	1.13890E+001	8.99500E-007	4.11120E+000	3.40266E-002	6.34500E-001	1.52300E-010	6.52600E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.78000E-010	2.00750E-009	7.22677E+002	7.35726E+002	1.30489E+001	1.02640E-006	4.01830E+000	3.40629E-002	6.34100E-001	1.02100E-010	1.18500E-010
302	13	17	1	1.36000E-002	1.02000E-002	7.10000E-003	3.53700E-010	2.08240E-009	7.21177E+002	7.36031E+002	1.48545E+001	1.00980E-006	3.99910E+000	3.36440E-002	6.34800E-001	2.02600E-010	2.44600E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.20000E-003	1.09860E-009	1.86460E-009	7.30683E+002	7.41921E+002	1.12381E+001	8.98500E-007	3.97270E+000	3.32028E-002	6.34600E-001	5.32200E-010	3.31900E-010
310	17	17	1	1.35000E-002	1.01000E-002	7.10000E-003	5.15300E-010	1.91610E-009	7.22436E+002	7.35741E+002	1.33048E+001	1.00710E-006	4.03710E+000	3.27972E-002	6.33900E-001	6.07900E-010	5.95900E-010
314	19	17	1	1.36000E-002	1.03000E-002	7.10000E-003	2.64700E-010	1.03070E-009	7.10641E+002	7.25595E+002	1.49533E+001	1.12120E-006	4.09280E+000	3.27012E-002	6.34100E-001	1.31000E-011	8.32000E-010
318	21	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.48300E-010	1.28830E-009	7.07328E+002	7.19154E+002	1.18262E+001	1.10690E-006	4.08970E+000	3.26386E-002	6.34900E-001	6.70400E-010	4.97300E-010
322	23	17	1	1.36000E-002	1.02000E-002	7.10000E-003	5.15000E-011	1.91850E-009	7.02328E+002	7.15822E+002	1.34939E+001	1.14870E-006	4.05760E+000	3.26519E-002	6.35300E-001	1.68700E-010	7.82400E-010
326	25	17	1	1.36000E-002	1.02000E-002	7.10000E-003	9.40000E-012	1.58820E-009	7.09465E+002	7.25301E+002	1.58357E+001	1.18740E-006	4.06010E+000	3.27068E-002	6.33400E-001	6.00400E-010	7.60400E-010
330	27	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.38200E-010	1.85050E-009	7.25319E+002	7.36368E+002	1.10492E+001	9.80100E-007	3.98420E+000	3.25866E-002	6.33900E-001	1.66100E-010	1.85100E-010
334	29	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.61300E-010	1.81770E-009	7.29595E+002	7.40383E+002	1.07881E+001	9.25200E-007	3.91120E+000	3.30466E-002	6.34200E-001	3.40000E-011	5.95200E-010
338	31	17	1	1.36000E-002	1.03000E-002	7.10000E-003	5.80900E-010	1.69590E-009	7.29386E+002	7.40629E+002	1.12423E+001	9.17800E-007	3.95020E+000	3.34044E-002	6.34800E-001	1.45000E-010	3.69600E-010
342	33	17	1	1.35000E-002	1.02000E-002	7.10000E-003	6.84000E-010	1.60690E-009	7.42628E+002	7.49617E+002	6.98910E+000	8.30700E-007	4.00830E+000	3.37654E-002	6.34600E-001	3.28600E-010	3.10600E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.07750E-009	2.00040E-009	7.42786E+002	7.51908E+002	9.12150E+000	7.83500E-007	4.03740E+000	3.37563E-002	6.34700E-001	9.04200E-010	5.95000E-010
350	37	17	1	1.35000E-002	1.03000E-002	7.10000E-003	4.91900E-010	1.72170E-009	7.41585E+002	7.42953E+002	1.36800E+000	8.09000E-007	4.11860E+000	3.28736E-002	6.35000E-001	1.92500E-010	2.83900E-010
353	39	17	3	1.34000E-002	8.90000E-003	5.80000E-003	1.39910E-005
355	38	19	1	1.35000E-002	8.90000E-003	5.80000E-003	2.55300E-010	2.85070E-009	7.33655E+002	7.36765E+002	3.11070E+000	8.69800E-007	4.12060E+000	3.31314E-002	6.35600E-001	8.97000E-011	6.45600E-010
358	36	19	1	1.35000E-002	1.02000E-002	7.00000E-003	5.85600E-010	2.44080E-009	7.42790E+002	7.44167E+002	1.37730E+000	8.04200E-007	4.13380E+000	3.28781E-002	6.35000E-001	2.48300E-010	8.99500E-010
362	34	19	1	1.35000E-002	1.01000E-002	7.10000E-003	2.67000E-010	2.44320E-009	7.39557E+002	7.51023E+002	1.14657E+001	8.35600E-007	4.06440E+000	3.38882E-002	6.34500E-001	7.50000E-012	4.26000E-011
366	32	19	1	1.35000E-002	1.03000E-002	7.10000E-003	6.58200E-010	1.54370E-009	7.39467E+002	7.47520E+002	8.05270E+000	8.75300E-007	3.97640E+000	3.38575E-002	6.34100E-001	4.00000E-012	2.37100E-010
370	30	19	1	1.36000E-002	1.02000E-002	7.10000E-003	8.19900E-010	1.95590E-009	7.39074E+002	7.44647E+002	5.57250E+000	8.26500E-007	3.97010E+000	3.33926E-002	6.35200E-001	7.03200E-010	3.63000E-011
374	28	19	1	1.35000E-002	1.03000E-002	7.10000E-003	3.88800E-010	1.18530E-009	7.28828E+002	7.41208E+002	1.23802E+001	9.55000E-007	3.94830E+000	3.33095E-002	6.33900E-001	5.39900E-010	2.83400E-010
378	26	19	1	1.36000E-002	1.03000E-002	7.10000E-003	5.62200E-010	1.38910E-009	7.27811E+002	7.36296E+002	8.48490E+000	9.32900E-007	3.97430E+000	3.30682E-002	6.34600E-001	7.14400E-010	4.98500E-010
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.35700E-010	1.74510E-009	7.27055E+002	7.35567E+002	8.51150E+000	9.74200E-007	4.04460E+000	3.24749E-002	6.34000E-001	2.63500E-010	1.05400E-010
386	22	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.22400E-010	1.85760E-009	7.20554E+002	7.33909E+002	1.33548E+001	1.00990E-006	4.06790E+000	3.26680E-002	6.34000E-001	2.82500E-010	2.32000E-011
390	20	19	1	1.35000E-002	1.02000E-002	7.10000E-003	8.05800E-010	2.28390E-009	7.23793E+002	7.33636E+002	9.84380E+000	9.90000E-007	4.04630E+000	3.26866E-002	6.34300E-001	7.78000E-011	5.57000E-011
394	18	19	1	1.35000E-002	1.02000E-002	7.10000E-003	1.89700E-010	1.78260E-009	7.30411E+002	7.38909E+002	8.49790E+000	9.22400E-007	4.06190E+000	3.30454E-002	6.34500E-001	3.01700E-010	1.34900E-010
398	16	19	1	1.35000E-002	1.03000E-002	7.10000E-003	3.16200E-010	2.20660E-009	7.21091E+002	7.35516E+002	1.44251E+001	1.04540E-006	4.01990E+000	3.35412E-002	6.34200E-001	4.30300E-010	6.45100E-010
402	14	19	1	1.36000E-002	1.02000E-002	7.10000E-003	9.01800E-010	2.22530E-009	7.20934E+002	7.33693E+002	1.27595E+001	9.95600E-007	4.01070E+000	3.37394E-002	6.34600E-001	3.55800E-010	7.21000E-011
406	12	19	1	1.36000E-002	1.02000E-002	7.10000E-003	4.19300E-010	1.72400E-009	7.27583E+002	7.40417E+002	1.28339E+001	9.54000E-007	4.07300E+000	3.39432E-002	6.34500E-001	3.14100E-010	7.75600E-010
410	10	19	1	1.36000E-002	1.01000E-002	7.00000E-003	7.26200E-010	2.15500E-009	7.23626E+002	7.37357E+002	1.37305E+001	9.71900E-007	4.13210E+000	3.42544E-002	6.35100E-001	4.67600E-010	4.83500E-010
414	8	19	1	1.36000E-002	1.01000E-002	7.10000E-003	7.54300E-010	1.75680E-009	7.38748E+002	7.40745E+002	1.99710E+000	8.50900E-007	4.14780E+000	3.34235E-002	6.34700E-001	4.21900E-010	1.35600E-010
418	6	19	1	1.35000E-002	1.01000E-002	7.00000E-003	6.86300E-010	7.16692E-008	7.20416E+002	7.26162E+002	5.74610E+000	1.00500E-006	4.17990E+000	3.35701E-002	6.35500E-001	2.99100E-010	1.75000E-010
425	9	21	1	1.36000E-002	1.02000E-002	7.00000E-003	1.64000E-011	2.39400E-009	7.41701E+002	7.43267E+002	1.56560E+000	8.36900E-007	4.18740E+000	3.31319E-002	6.35200E-001	6.37000E-011	9.07000E-011
429	11	21	1	1.35000E-002	1.02000E-002	7.00000E-003	6.74600E-010	1.80130E-009	7.39941E+002	7.46813E+002	6.87230E+000	8.21600E-007	4.17270E+000	3.38717E-002	6.35400E-001	4.83200E-010	1.92500E-010
433	13	21	1	1.36000E-002	1.02000E-002	7.10000E-003	4.68000E-011	2.22300E-009	7.21086E+002	7.37172E+002	1.60859E+001	1.00920E-006	4.12330E+000	3.42115E-002	6.35000E-001	4.34100E-010	3.37100E-010
437	15	21	1	1.35000E-002	1.02000E-002	7.00000E-003	4.35700E-010	1.89030E-009	7.28572E+002	7.39971E+002	1.13987E+001	9.68000E-007	4.10540E+000	3.39081E-002	6.34400E-001	2.22500E-010	9.60000E-012
441	17	21	1	1.36000E-002	1.02000E-002	7.00000E-003	1.87400E-010	1.99110E-009	7.23286E+002	7.34948E+002	1.16616E+001	9.88400E-007	4.05140E+000	3.36514E-002	6.35200E-001	2.06100E-010	6.43900E-010
445	19	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.08500E-010	1.64670E-009	7.24738E+002	7.38677E+002	1.39391E+001	9.98600E-007	4.01510E+000	3.35134E-002	6.34500E-001	2.97700E-010	6.02500E-010
449	21	21	1	1.36000E-002	1.02000E-002	7.10000E-003	2.57700E-010	2.25810E-009	7.33820E+002	7.42437E+002	8.61730E+000	9.07200E-007	4.04170E+000	3.32141E-002	6.34900E-001	4.73200E-010	7.49600E-010
453	23	21	1	1.35000E-002	1.01000E-002	7.10000E-003	3.11500E-010	1.78490E-009	7.29701E+002	7.41135E+002	1.14333E+001	9.61900E-007	4.01230E+000	3.32673E-002	6.34400E-001	1.73100E-010	4.15800E-010
457	25	21	1	1.35000E-002	1.02000E-002	7.10000E-003	5.69200E-010	1.32110E-009	7.23516E+002	7.36600E+002	1.30840E+001	9.95600E-007	3.96530E+000	3.33909E-002	6.34600E-001	2.16200E-010	2.86900E-010
461	27	21	1	1.35000E-002	1.04000E-002	7.10000E-003	1.96800E-010	1.50620E-009	7.32318E+002	7.39586E+002	7.26850E+000	9.25900E-007	3.98840E+000	3.35134E-002	6.34700E-001	1.80100E-010	9.37000E-011
465	29	21	1	1.35000E-002	1.03000E-002	7.10000E-003	6.41800E-010	2.40100E-009	7.32161E+002	7.41263E+002	9.10220E+000	9.30000E-007	4.00320E+000	3.37194E-002	6.34300E-001	7.60800E-010	7.47700E-010
469	31	21	1	1.35000E-002	1.03000E-002	7.10000E-003	3.53700E-010	1.89500E-009	7.31349E+002	7.44263E+002	1.29139E+001	8.97000E-007	4.05320E+000	3.38628E-002	6.35000E-001	4.86100E-010	4.90300E-010
473	33	21	1	1.36000E-002	1.02000E-002	7.10000E-003	4.05200E-010	1.81770E-009	7.46276E+002	7.49747E+002	3.47120E+000	7.73200E-007	4.11530E+000	3.35905E-002	6.35200E-001	1.20000E-012	2.24900E-010
477	35	21	1	1.35000E-002	1.03000E-002	7.10000E-003	6.20700E-010	2.55330E-009	7.37660E+002	7.39016E+002	1.35590E+000	8.51700E-007	4.14970E+000	3.30508E-002	6.35300E-001	8.00600E-010	6.08100E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	0.00000E+000	2.26980E-009	7.37540E+002	7.39753E+002	2.21310E+000	8.89500E-007	4.15080E+000	3.28613E-002	6.34900E-001	8.20000E-012	1.19700E-010
487	31	23	1	1.36000E-002	1.03000E-002	7.10000E-003	3.05000E-011	2.18080E-009	7.40456E+002	7.44317E+002	3.86120E+000	8.33700E-007	4.12340E+000	3.31125E-002	6.34800E-001	1.42400E-010	5.53300E-010
491	29	23	1	1.35000E-002	1.02000E-002	7.00000E-003	1.56900E-010	1.46870E-009	7.39681E+002	7.47450E+002	7.76880E+000	8.42900E-007	4.10350E+000	3.37504E-002	6.34700E-001	2.70800E-010	1.05400E-010
495	27	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.42700E-010	1.97230E-009	7.34956E+002	7.43913E+002	8.95750E+000	8.71000E-007	4.09090E+000	3.38735E-002	6.35200E-001	3.09900E-010	2.15700E-010
499	25	23	1	1.35000E-002	1.02000E-002	7.10000E-003	7.89400E-010	1.52260E-009	7.27032E+002	7.40109E+002	1.30770E+001	9.21500E-007	4.05700E+000	3.39281E-002	6.35300E-001	7.42300E-010	4.57000E-011
503	23	23	1	1.35000E-002	1.02000E-002	7.10000E-003	1.01660E-009	1.70300E-009	7.27342E+002	7.39327E+002	1.19849E+001	8.95900E-007	4.06680E+000	3.36973E-002	6.34700E-001	3.89500E-010	7.34800E-010
507	21	23	1	1.35000E-002	1.02000E-002	7.10000E-003	3.98200E-010	1.96300E-009	7.33000E+002	7.42700E+002	9.69950E+000	8.28900E-007	4.08130E+000	3.35226E-002	6.35400E-001	1.22000E-010	3.67100E-010
511	19	23	1	1.35000E-002	1.02000E-002	7.10000E-003	2.81100E-010	1.74980E-009	7.24737E+002	7.39677E+002	1.49399E+001	9.11800E-007	4.10940E+000	3.38868E-002	6.36100E-001	3.34000E-010	6.69500E-010
515	17	23	1	1.35000E-002	1.02000E-002	7.00000E-003	2.78700E-010	2.22770E-009	7.25817E+002	7.37605E+002	1.17876E+001	9.80300E-007	4.15380E+000	3.41179E-002	6.35100E-001	7.54000E-011	4.92400E-010
519	15	23	1	1.35000E-002	1.03000E-002	7.10000E-003	8.92500E-010	2.60240E-009	7.36187E+002	7.44461E+002	8.27430E+000	8.70700E-007	4.16280E+000	3.39104E-002	6.34900E-001	2.93500E-010	4.34100E-010
523	13	23	1	1.36000E-002	1.02000E-002	7.00000E-003	7.54300E-010	2.04490E-009	7.39566E+002	7.45863E+002	6.29740E+000	8.37800E-007	4.19160E+000	3.34880E-002	6.35000E-001	3.66100E-010	5.40000E-012
527	11	23	1	1.36000E-002	1.02000E-002	7.00000E-003	8.90100E-010	2.24170E-009	7.36372E+002	7.39971E+002	3.59980E+000	8.67300E-007	4.19520E+000	3.32730E-002	6.35500E-001	3.25400E-010	4.52300E-010
539	16	25	1	1.36000E-002	1.02000E-002	7.00000E-003	4.91900E-010	2.37990E-009	7.33879E+002	7.40033E+002	6.15490E+000	9.10700E-007	4.17090E+000	3.31291E-002	6.34900E-001	8.44400E-010	7.13500E-010
543	18	25	1	1.35000E-002	1.03000E-002	7.00000E-003	6.37100E-010	2.17610E-009	7.39466E+002	7.41249E+002	1.78240E+000	8.49400E-007	4.15470E+000	3.29029E-002	6.35200E-001	1.07300E-010	4.69000E-010
547	20	25	1	1.36000E-002	1.03000E-002	7.10000E-003	1.35900E-010	1.78490E-009	7.41734E+002	7.43940E+002	2.20590E+000	8.11500E-007	4.11180E+000	3.29568E-002	6.35500E-001	2.73600E-010	4.09200E-010
551	22	25	1	1.35000E-002	1.03000E-002	7.10000E-003	2.97500E-010	2.26510E-009	7.40478E+002	7.45637E+002	5.15910E+000	8.54600E-007	4.10330E+000	3.31153E-002	6.34700E-001	2.22500E-010	3.09000E-010
555	24	25	1	1.36000E-002	1.03000E-002	7.00000E-003	5.24700E-010	2.09410E-009	7.38421E+002	7.40949E+002	2.52830E+000	8.43700E-007	4.09590E+000	3.29144E-002	6.34800E-001	2.00700E-010	9.39000E-011
559	26	25	1	1.35000E-002	1.03000E-002	7.10000E-003	8.78400E-010	1.59050E-009	7.39497E+002	7.41491E+002	1.99360E+000	8.67800E-007	4.10030E+000	3.30947E-002	6.34900E-001	3.00500E-010	3.14400E-010
563	28	25	1	1.35000E-002	1.03000E-002	7.10000E-003	4.84900E-010	2.26510E-009	7.33189E+002	7.38594E+002	5.40490E+000	9.22400E-007	4.09770E+000	3.31206E-002	6.34700E-001	5.29400E-010	7.11900E-010

2	22	5	5	1.10000E-002	8.90000E-003	4.30000E-003	1.59500E-009	2.43580E-009	5.80879E+002
7	30	7	1	1.32000E-002	8.80000E-003	4.50000E-003	7.30700E-010	2.99090E-009	7.31222E+002	7.36676E+002	5.45410E+000	9.29400E-007	4.14220E+000	3.29272E-002	6.37200E-001	5.91400E-010	6.75200E-010
11	28	7	1	1.36000E-002	9.40000E-003	5.00000E-003	3.16200E-010	2.49440E-009	7.37607E+002	7.43309E+002	5.70220E+000	8.79100E-007	4.13440E+000	3.29736E-002	6.37200E-001	6.71300E-010	1.86700E-010
15	26	7	1	1.35000E-002	9.30000E-003	5.00000E-003	6.32000E-011	2.55760E-009	7.41250E+002	7.46699E+002	5.44910E+000	8.32100E-007	4.08030E+000	3.30395E-002	6.37200E-001	9.19300E-010	1.61600E-010
19	24	7	1	1.35000E-002	9.50000E-003	5.00000E-003	2.60000E-010	2.08450E-009	7.44251E+002	7.49329E+002	5.07830E+000	7.61700E-007	4.10040E+000	3.31817E-002	6.38200E-001	7.05000E-011	3.12000E-011
23	22	7	1	1.35000E-002	9.60000E-003	5.00000E-003	2.69300E-010	2.18760E-009	7.38857E+002	7.48092E+002	9.23510E+000	8.12900E-007	4.07050E+000	3.34028E-002	6.37700E-001	5.93700E-010	4.31000E-011
27	20	7	1	1.35000E-002	9.50000E-003	5.00000E-003	6.18300E-010	2.23440E-009	7.44882E+002	7.49832E+002	4.94970E+000	7.70400E-007	4.04930E+000	3.30923E-002	6.37700E-001	2.61100E-010	4.99300E-010
31	18	7	1	1.35000E-002	9.60000E-003	5.00000E-003	7.44800E-010	2.11500E-009	7.40105E+002	7.43065E+002	2.96020E+000	8.05900E-007	4.08500E+000	3.29847E-002	6.37300E-001	6.50200E-010	9.20000E-011
35	16	7	1	1.35000E-002	9.70000E-003	5.00000E-003	4.89500E-010	1.95570E-009	7.42471E+002	7.44924E+002	2.45280E+000	8.37200E-007	4.07610E+000	3.28847E-002	6.37200E-001	1.94600E-010	2.36300E-010
37	14	7	1	1.10000E-002	8.90000E-003	4.30000E-003	7.82300E-010	2.75200E-009	7.37652E+002	7.41921E+002	4.26870E+000	8.69700E-007	4.04380E+000	3.28025E-002	6.37200E-001	1.30830E-009	5.83000E-010
39	10	9	1	1.10000E-002	8.80000E-003	4.30000E-003	8.66600E-010	2.53420E-009	7.35296E+002	7.40412E+002	5.11610E+000	8.37600E-007	4.11210E+000	3.29845E-002	6.38100E-001	3.07300E-010	6.29800E-010
43	12	9	1	1.35000E-002	9.80000E-003	5.00000E-003	1.01180E-009	2.56700E-009	7.41956E+002	7.43561E+002	1.60510E+000	7.85400E-007	4.07130E+000	3.28902E-002	6.37500E-001	4.73800E-010	6.65900E-010
47	14	9	1	1.35000E-002	9.70000E-003	5.00000E-003	5.08200E-010	2.19220E-009	7.40404E+002	7.47247E+002	6.84330E+000	8.54300E-007	4.02440E+000	3.35888E-002	6.36500E-001	4.50200E-010	1.03300E-010
51	16	9	1	1.35000E-002	9.60000E-003	5.00000E-003	1.10080E-009	2.32340E-009	7.26658E+002	7.39222E+002	1.25646E+001	9.78600E-007	4.03300E+000	3.38860E-002	6.36800E-001	4.93700E-010	5.98400E-010
55	18	9	1	1.35000E-002	9.50000E-003	5.00000E-003	1.27880E-009	1.89010E-009	7.32667E+002	7.42349E+002	9.68140E+000	9.18400E-007	4.02530E+000	3.37082E-002	6.37000E-001	6.33100E-010	1.08000E-010
59	20	9	1	1.35000E-002	9.50000E-003	5.00000E-003	1.51770E-009	2.03530E-009	7.26755E+002	7.37440E+002	1.06845E+001	1.02230E-006	3.98480E+000	3.37410E-002	6.36200E-001	6.05900E-010	2.45700E-010
63	22	9	1	1.35000E-002	9.50000E-003	5.00000E-003	8.33800E-010	2.22500E-009	7.19599E+002	7.35321E+002	1.57218E+001	1.09360E-006	4.00520E+000	3.38070E-002	6.36300E-001	6.68700E-010	5.63300E-010
67	24	9	1	1.35000E-002	9.40000E-003	5.00000E-003	8.31500E-010	1.85260E-009	7.26160E+002	7.37738E+002	1.15781E+001	9.96500E-007	4.03410E+000	3.37833E-002	6.37000E-001	4.75700E-010	1.46400E-010
71	26	9	1	1.35000E-002	9.50000E-003	5.00000E-003	1.29050E-009	1.68170E-009	7.18041E+002	7.33227E+002	1.51860E+001	1.07520E-006	4.02120E+000	3.39062E-002	6.36800E-001	1.09100E-009	1.69800E-010
75	28	9	1	1.35000E-002	9.60000E-003	5.00000E-003	7.23700E-010	1.79640E-009	7.15464E+002	7.31211E+002	1.57465E+001	1.05830E-006	4.07110E+000	3.40574E-002	6.37600E-001	8.61000E-010	3.46900E-010
79	30	9	1	1.36000E-002	9.60000E-003	5.00000E-003	5.45700E-010	2.96050E-009	7.39314E+002	7.46450E+002	7.13660E+000	8.77100E-007	4.09880E+000	3.37484E-002	6.36700E-001	6.54400E-010	3.29100E-010
83	32	9	1	1.35000E-002	9.60000E-003	4.90000E-003	3.63000E-010	2.56930E-009	7.39940E+002	7.44909E+002	4.96850E+000	8.25300E-007	4.09910E+000	3.29859E-002	6.37500E-001	5.32400E-010	1.13400E-010
86	34	9	1	1.32000E-002	9.00000E-003	4.50000E-003	3.88800E-010	2.18760E-009	7.29505E+002	7.34815E+002	5.31070E+000	9.28500E-007	4.15450E+000	3.29786E-002	6.37100E-001	1.29500E-010	2.67000E-010
92	36	11	1	1.35000E-002	9.40000E-003	4.90000E-003	8.38500E-010	2.80590E-009	7.37468E+002	7.40658E+002	3.18980E+000	8.54400E-007	4.17300E+000	3.29474E-002	6.37900E-001	4.40100E-010	2.23700E-010
96	34	11	1	1.35000E-002	9.40000E-003	5.00000E-003	3.25600E-010	1.73080E-009	7.39337E+002	7.46621E+002	7.28420E+000	8.07800E-007	4.13140E+000	3.33113E-002	6.37800E-001	6.35900E-010	1.89000E-010
100	32	11	1	1.35000E-002	9.40000E-003	5.00000E-003	2.22500E-010	1.97680E-009	7.25926E+002	7.39454E+002	1.35282E+001	9.16800E-007	4.09420E+000	3.36607E-002	6.37200E-001	2.54400E-010	6.55300E-010
