Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-200837@CP
Wafer number	20
Date	2025/02/13
Time	20:14:00

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
230	31	15	1	1.36000E-002	1.02000E-002	7.10000E-003	5.64500E-010	2.14570E-009	7.15174E+002	7.28793E+002	1.36189E+001	1.22560E-006	3.96080E+000	3.37790E-002	6.33500E-001	5.01700E-010	4.91000E-010
234	29	15	1	1.35000E-002	1.02000E-002	7.00000E-003	8.67000E-011	1.88100E-009	7.19426E+002	7.32906E+002	1.34802E+001	1.09760E-006	3.92690E+000	3.32415E-002	6.33700E-001	1.10100E-010	3.94500E-010
238	27	15	1	1.36000E-002	1.02000E-002	7.00000E-003	1.26500E-010	2.13400E-009	7.21178E+002	7.31045E+002	9.86690E+000	1.12090E-006	3.92270E+000	3.27546E-002	6.32700E-001	1.67500E-010	7.33900E-010
242	25	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.17100E-010	1.76150E-009	7.09392E+002	7.25201E+002	1.58090E+001	1.29860E-006	3.98790E+000	3.29931E-002	6.32100E-001	1.27400E-010	4.01000E-010
246	23	15	1	1.35000E-002	1.02000E-002	7.10000E-003	4.70000E-012	1.97470E-009	7.01280E+002	7.13943E+002	1.26626E+001	1.31220E-006	4.02690E+000	3.27748E-002	6.33000E-001	7.17000E-011	1.55300E-010
250	21	15	1	1.36000E-002	1.03000E-002	7.00000E-003	3.02200E-010	2.35410E-009	7.02871E+002	7.15699E+002	1.28278E+001	1.23780E-006	4.02630E+000	3.27194E-002	6.33600E-001	1.05400E-010	3.76700E-010
254	19	15	1	1.35000E-002	1.02000E-002	7.10000E-003	3.35000E-010	2.05200E-009	7.06590E+002	7.24032E+002	1.74421E+001	1.31560E-006	4.01780E+000	3.30187E-002	6.32700E-001	8.05800E-010	2.46900E-010
258	17	15	1	1.35000E-002	1.02000E-002	7.10000E-003	2.95100E-010	2.03320E-009	7.13374E+002	7.26082E+002	1.27084E+001	1.23980E-006	3.98080E+000	3.29608E-002	6.32800E-001	3.05500E-010	4.43000E-010
262	15	15	1	1.35000E-002	1.03000E-002	7.10000E-003	3.81800E-010	2.66570E-009	7.19511E+002	7.31942E+002	1.24302E+001	1.12960E-006	3.92700E+000	3.32415E-002	6.33600E-001	3.07800E-010	5.84200E-010
266	13	15	1	1.36000E-002	1.03000E-002	7.10000E-003	4.19300E-010	1.96760E-009	7.01063E+002	7.18561E+002	1.74982E+001	1.39230E-006	3.94980E+000	3.37671E-002	6.33900E-001	4.86100E-010	6.07000E-011
270	11	15	1	1.35000E-002	1.02000E-002	7.10000E-003	4.05200E-010	3.23020E-009	7.01485E+002	7.17582E+002	1.60969E+001	1.45430E-006	3.95560E+000	3.42354E-002	6.33100E-001	4.66800E-010	6.65000E-010
274	9	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.05400E-010	3.00530E-009	7.11914E+002	7.26951E+002	1.50374E+001	1.19730E-006	4.00760E+000	3.43072E-002	6.33200E-001	8.40000E-012	9.60000E-012
278	7	15	1	1.35000E-002	1.03000E-002	7.00000E-003	6.23100E-010	3.12250E-009	7.36603E+002	7.40655E+002	4.05240E+000	9.61900E-007	4.16210E+000	3.35392E-002	6.34100E-001	7.42800E-010	4.97000E-011
282	5	15	1	1.35000E-002	1.02000E-002	7.00000E-003	1.99100E-010	3.46450E-009	6.94629E+002	6.99856E+002	5.22640E+000	1.26660E-006	4.07370E+000	3.38381E-002	6.34100E-001	4.53300E-010	1.75000E-010
286	5	17	8	1.36000E-002	1.01000E-002	7.00000E-003	6.44200E-010	4.89101E-008	6.78672E+002	6.87034E+002	8.36230E+000	1.40962E-005
290	7	17	1	1.35000E-002	1.01000E-002	7.10000E-003	5.27000E-010	3.05450E-009	7.34615E+002	7.39103E+002	4.48860E+000	9.92600E-007	3.65930E+000	3.34338E-002	6.32500E-001	3.07800E-010	5.93600E-010
294	9	17	1	1.36000E-002	1.01000E-002	7.10000E-003	9.84000E-011	2.93510E-009	7.15678E+002	7.29305E+002	1.36272E+001	1.16900E-006	4.18790E+000	3.42115E-002	6.33800E-001	4.41300E-010	1.45700E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	5.43400E-010	2.15500E-009	7.04902E+002	7.19579E+002	1.46776E+001	1.42680E-006	3.95490E+000	3.42414E-002	6.32900E-001	8.39500E-010	7.14000E-011
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.57700E-010	1.95830E-009	7.04421E+002	7.20462E+002	1.60411E+001	1.38330E-006	3.98540E+000	3.38111E-002	6.33600E-001	6.85400E-010	4.99600E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.67800E-010	1.82010E-009	7.18836E+002	7.32484E+002	1.36477E+001	1.15040E-006	3.97990E+000	3.33333E-002	6.33600E-001	8.01300E-010	5.99000E-010
310	17	17	1	1.36000E-002	1.01000E-002	7.10000E-003	1.14800E-010	2.35650E-009	7.14881E+002	7.28319E+002	1.34378E+001	1.21540E-006	4.00320E+000	3.28963E-002	6.32700E-001	2.45000E-010	5.46000E-010
314	19	17	1	1.35000E-002	1.01000E-002	7.10000E-003	6.32000E-011	2.51810E-009	7.07048E+002	7.24053E+002	1.70047E+001	1.31570E-006	4.05270E+000	3.28832E-002	6.32700E-001	4.18600E-010	8.82400E-010
318	21	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.02200E-010	2.14100E-009	7.07299E+002	7.20295E+002	1.29960E+001	1.22980E-006	4.06300E+000	3.27968E-002	6.34000E-001	5.10200E-010	6.68500E-010
322	23	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.26500E-010	2.57430E-009	7.03704E+002	7.18477E+002	1.47727E+001	1.23730E-006	4.02470E+000	3.27673E-002	6.34300E-001	1.38400E-010	4.42300E-010
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.00400E-010	2.20190E-009	7.10526E+002	7.27264E+002	1.67380E+001	1.29800E-006	4.03930E+000	3.30019E-002	6.32300E-001	3.25100E-010	8.20000E-012
330	27	17	1	1.36000E-002	1.02000E-002	7.10000E-003	4.89600E-010	1.72400E-009	7.23238E+002	7.34806E+002	1.15683E+001	1.09370E-006	3.99280E+000	3.28592E-002	6.33100E-001	3.98900E-010	8.78000E-011
334	29	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.83400E-010	2.26510E-009	7.21829E+002	7.35061E+002	1.32317E+001	1.09990E-006	3.91800E+000	3.32873E-002	6.33000E-001	1.08000E-011	5.48100E-010
338	31	17	1	1.35000E-002	1.02000E-002	7.10000E-003	9.37000E-011	1.09860E-009	7.17477E+002	7.29296E+002	1.18186E+001	1.15440E-006	3.98790E+000	3.35630E-002	6.33800E-001	8.71000E-011	6.32200E-010
342	33	17	1	1.34000E-002	1.01000E-002	7.10000E-003	3.49000E-010	2.42680E-009	7.26666E+002	7.33515E+002	6.84900E+000	1.11010E-006	4.01740E+000	3.38495E-002	6.33500E-001	9.18000E-011	7.87500E-010
346	35	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.81000E-011	2.32600E-009	7.23999E+002	7.33556E+002	9.55710E+000	1.01490E-006	4.00550E+000	3.39453E-002	6.33600E-001	5.67800E-010	4.24000E-010
350	37	17	1	1.36000E-002	1.02000E-002	7.10000E-003	8.94800E-010	2.71250E-009	7.39805E+002	7.41433E+002	1.62770E+000	9.24800E-007	4.06530E+000	3.29679E-002	6.33900E-001	3.15500E-010	3.69600E-010
353	39	17	1	1.34000E-002	8.90000E-003	5.80000E-003	2.57700E-010	3.12950E-009	7.16231E+002	7.19665E+002	3.43390E+000	1.07190E-006	4.10510E+000	3.35504E-002	6.34600E-001	6.62200E-010	6.06500E-010
355	38	19	1	1.34000E-002	9.00000E-003	5.80000E-003	3.60700E-010	2.52510E-009	7.34013E+002	7.36728E+002	2.71480E+000	9.71600E-007	4.22480E+000	3.32375E-002	6.35100E-001	2.95400E-010	3.68200E-010
358	36	19	1	1.35000E-002	1.03000E-002	7.00000E-003	6.69900E-010	2.35410E-009	7.40713E+002	7.42336E+002	1.62380E+000	9.09300E-007	4.20550E+000	3.29404E-002	6.34300E-001	2.93000E-011	7.58700E-010
362	34	19	1	1.36000E-002	1.02000E-002	7.10000E-003	3.74800E-010	2.15970E-009	7.28994E+002	7.38684E+002	9.69000E+000	1.05730E-006	4.05860E+000	3.41435E-002	6.33500E-001	9.42400E-010	3.51100E-010
366	32	19	1	1.35000E-002	1.02000E-002	7.10000E-003	7.35500E-010	2.46190E-009	7.26421E+002	7.34999E+002	8.57710E+000	1.13270E-006	3.98950E+000	3.40631E-002	6.33100E-001	6.77000E-010	7.31800E-010
370	30	19	1	1.36000E-002	1.02000E-002	7.10000E-003	6.88700E-010	1.85990E-009	7.27116E+002	7.33081E+002	5.96410E+000	1.04560E-006	4.00540E+000	3.35655E-002	6.33900E-001	2.11100E-010	3.11100E-010
374	28	19	1	1.35000E-002	1.02000E-002	7.00000E-003	3.42000E-010	2.06370E-009	7.21047E+002	7.34007E+002	1.29595E+001	1.15030E-006	3.98300E+000	3.34912E-002	6.33100E-001	5.23300E-010	3.23300E-010
378	26	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.81800E-010	2.21360E-009	7.25655E+002	7.35162E+002	9.50770E+000	1.03530E-006	3.98150E+000	3.30465E-002	6.33600E-001	4.48800E-010	5.65000E-010
382	24	19	1	1.36000E-002	1.02000E-002	7.00000E-003	3.51000E-011	2.23230E-009	7.26676E+002	7.35726E+002	9.05020E+000	1.06350E-006	4.04200E+000	3.26165E-002	6.33000E-001	1.84100E-010	4.13000E-010
386	22	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.85600E-010	2.07540E-009	7.18550E+002	7.33370E+002	1.48197E+001	1.13190E-006	4.04680E+000	3.28686E-002	6.32900E-001	1.97000E-011	3.93800E-010
390	20	19	1	1.36000E-002	1.02000E-002	7.10000E-003	1.35900E-010	2.73130E-009	7.18570E+002	7.28052E+002	9.48190E+000	1.15410E-006	4.02290E+000	3.28891E-002	6.33100E-001	9.63000E-011	5.61000E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.10700E-010	2.57670E-009	7.21791E+002	7.32228E+002	1.04376E+001	1.12120E-006	4.04890E+000	3.31939E-002	6.33300E-001	7.00000E-011	3.59600E-010
398	16	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.67800E-010	2.22300E-009	7.10205E+002	7.26223E+002	1.60186E+001	1.31910E-006	4.01580E+000	3.37555E-002	6.33200E-001	3.75700E-010	4.18400E-010
402	14	19	1	1.36000E-002	1.02000E-002	7.10000E-003	5.55200E-010	2.58370E-009	7.03041E+002	7.19050E+002	1.60086E+001	1.36040E-006	3.97500E+000	3.39127E-002	6.33500E-001	4.34100E-010	6.26400E-010
406	12	19	1	1.35000E-002	1.01000E-002	7.10000E-003	6.23100E-010	2.53920E-009	7.07037E+002	7.23874E+002	1.68369E+001	1.34220E-006	4.01230E+000	3.42865E-002	6.33200E-001	6.67600E-010	2.88600E-010
410	10	19	1	1.36000E-002	1.02000E-002	7.10000E-003	5.80900E-010	2.45490E-009	7.07237E+002	7.23937E+002	1.66998E+001	1.27640E-006	4.17900E+000	3.44860E-002	6.34200E-001	7.04100E-010	6.50700E-010
414	8	19	1	1.35000E-002	1.02000E-002	7.00000E-003	8.31600E-010	2.05430E-009	7.34567E+002	7.36507E+002	1.93990E+000	9.89100E-007	3.80540E+000	3.35097E-002	6.33100E-001	2.45000E-010	3.19700E-010
418	6	19	1	1.35000E-002	1.01000E-002	7.00000E-003	2.27200E-010	2.87487E-008	7.18153E+002	7.22370E+002	4.21700E+000	1.17520E-006	4.19050E+000	3.36919E-002	6.35000E-001	3.16000E-011	3.44300E-010
425	9	21	1	1.36000E-002	1.01000E-002	7.00000E-003	1.99100E-010	2.52510E-009	7.36934E+002	7.41908E+002	4.97410E+000	9.81000E-007	4.27830E+000	3.34017E-002	6.34500E-001	8.39800E-010	4.98500E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.00000E-003	3.13900E-010	2.65400E-009	7.25962E+002	7.35206E+002	9.24420E+000	1.08770E-006	4.19760E+000	3.41326E-002	6.34400E-001	8.92200E-010	6.22200E-010
433	13	21	8	1.35000E-002	1.01000E-002	7.10000E-003	5.13000E-010	2.90700E-009	6.92845E+002	7.15259E+002	2.24135E+001	1.40969E-005
437	15	21	1	1.35000E-002	1.01000E-002	7.10000E-003	8.90000E-011	2.70550E-009	7.06571E+002	7.22323E+002	1.57516E+001	1.35090E-006	4.06480E+000	3.40430E-002	6.33400E-001	4.94000E-010	7.11900E-010
441	17	21	1	1.35000E-002	1.01000E-002	7.00000E-003	2.57700E-010	2.05670E-009	7.02080E+002	7.17704E+002	1.56243E+001	1.41090E-006	4.05080E+000	3.38937E-002	6.33900E-001	2.28400E-010	6.54200E-010
445	19	21	1	1.36000E-002	1.01000E-002	7.00000E-003	3.84200E-010	2.05670E-009	7.08131E+002	7.24314E+002	1.61831E+001	1.34010E-006	4.02270E+000	3.37364E-002	6.33600E-001	2.18000E-011	2.31900E-010
449	21	21	1	1.35000E-002	1.01000E-002	7.10000E-003	6.13700E-010	2.53690E-009	7.23132E+002	7.33440E+002	1.03082E+001	1.13920E-006	4.04300E+000	3.35001E-002	6.33800E-001	2.08900E-010	4.15800E-010
453	23	21	1	1.36000E-002	1.02000E-002	7.10000E-003	4.17000E-010	2.46660E-009	7.21151E+002	7.32663E+002	1.15118E+001	1.18810E-006	4.03400E+000	3.34863E-002	6.33400E-001	2.64500E-010	7.84700E-010
457	25	21	1	1.35000E-002	1.02000E-002	7.10000E-003	7.00400E-010	2.50410E-009	7.16046E+002	7.29350E+002	1.33039E+001	1.20340E-006	4.00020E+000	3.36047E-002	6.33800E-001	3.67100E-010	7.62700E-010
461	27	21	1	1.36000E-002	1.02000E-002	7.10000E-003	2.13200E-010	2.54390E-009	7.22365E+002	7.29847E+002	7.48220E+000	1.15830E-006	4.01630E+000	3.37214E-002	6.33800E-001	1.97000E-011	4.22300E-010
465	29	21	1	1.35000E-002	1.02000E-002	7.10000E-003	3.16200E-010	2.52280E-009	7.21348E+002	7.31199E+002	9.85100E+000	1.17700E-006	4.04260E+000	3.39336E-002	6.33600E-001	8.00000E-012	2.98900E-010
469	31	21	1	1.35000E-002	1.02000E-002	7.10000E-003	5.03600E-010	1.96530E-009	7.17623E+002	7.30794E+002	1.31708E+001	1.19000E-006	4.04100E+000	3.41290E-002	6.34000E-001	3.50000E-012	6.88400E-010
473	33	21	1	1.36000E-002	1.02000E-002	7.10000E-003	3.11500E-010	2.65160E-009	7.40227E+002	7.44372E+002	4.14520E+000	9.24300E-007	4.15560E+000	3.38054E-002	6.34400E-001	1.01200E-010	4.86300E-010
477	35	21	1	1.35000E-002	1.01000E-002	7.10000E-003	4.47400E-010	3.06620E-009	7.36889E+002	7.38243E+002	1.35410E+000	9.65900E-007	3.87830E+000	3.31352E-002	6.34000E-001	1.29000E-011	9.02000E-011
483	33	23	1	1.36000E-002	1.03000E-002	7.00000E-003	9.95500E-010	2.61420E-009	7.34998E+002	7.37144E+002	2.14660E+000	1.01580E-006	3.92280E+000	3.31623E-002	6.33900E-001	1.42700E-010	4.11600E-010
487	31	23	1	1.36000E-002	1.02000E-002	7.10000E-003	1.35390E-009	1.66550E-009	7.36872E+002	7.40843E+002	3.97150E+000	9.63700E-007	4.08040E+000	3.34144E-002	6.34000E-001	2.20700E-010	4.60100E-010
491	29	23	1	1.36000E-002	1.02000E-002	7.10000E-003	4.26300E-010	2.19490E-009	7.30400E+002	7.37089E+002	6.68870E+000	1.02560E-006	4.07570E+000	3.39642E-002	6.33700E-001	4.56500E-010	1.75000E-010
495	27	23	1	1.36000E-002	1.02000E-002	7.10000E-003	7.00000E-012	2.32840E-009	7.21323E+002	7.29835E+002	8.51220E+000	1.16770E-006	4.04810E+000	3.41127E-002	6.34100E-001	2.28600E-010	2.37500E-010
499	25	23	1	1.36000E-002	1.02000E-002	7.10000E-003	4.63800E-010	2.54620E-009	7.10936E+002	7.26179E+002	1.52430E+001	1.25850E-006	4.04670E+000	3.40297E-002	6.34300E-001	1.51100E-010	6.55200E-010
503	23	23	1	1.35000E-002	1.02000E-002	7.10000E-003	2.90500E-010	2.38460E-009	7.05147E+002	7.21462E+002	1.63154E+001	1.24540E-006	4.06300E+000	3.39527E-002	6.33700E-001	4.57200E-010	4.13900E-010
507	21	23	1	1.36000E-002	1.02000E-002	7.00000E-003	7.30800E-010	2.09410E-009	7.12108E+002	7.26024E+002	1.39167E+001	1.15870E-006	4.05800E+000	3.37504E-002	6.34300E-001	4.50000E-012	6.05100E-010
511	19	23	1	1.35000E-002	1.02000E-002	7.10000E-003	5.57500E-010	2.42910E-009	6.98317E+002	7.17487E+002	1.91700E+001	1.38620E-006	4.07940E+000	3.41599E-002	6.34700E-001	1.68200E-010	4.61500E-010
515	17	23	1	1.35000E-002	1.02000E-002	7.10000E-003	7.40200E-010	3.02880E-009	7.05888E+002	7.17623E+002	1.17341E+001	1.42450E-006	4.10230E+000	3.44269E-002	6.34000E-001	1.54600E-010	5.98000E-010
519	15	23	1	1.35000E-002	1.02000E-002	7.00000E-003	5.71600E-010	2.80390E-009	7.19683E+002	7.30345E+002	1.06623E+001	1.15240E-006	4.09110E+000	3.41456E-002	6.33800E-001	1.43100E-010	2.98900E-010
523	13	23	1	1.35000E-002	1.02000E-002	7.10000E-003	6.95700E-010	2.40330E-009	7.32773E+002	7.40442E+002	7.66830E+000	1.00740E-006	4.23550E+000	3.37561E-002	6.34200E-001	9.96000E-011	1.29800E-010
527	11	23	1	1.35000E-002	1.01000E-002	7.00000E-003	1.03540E-009	2.61420E-009	7.31734E+002	7.34485E+002	2.75030E+000	1.00900E-006	4.30540E+000	3.34690E-002	6.35000E-001	3.45000E-010	3.48100E-010
539	16	25	1	1.36000E-002	1.02000E-002	7.10000E-003	9.41700E-010	3.28410E-009	7.29970E+002	7.35634E+002	5.66430E+000	1.05960E-006	4.14490E+000	3.33847E-002	6.34000E-001	5.62900E-010	6.78100E-010
543	18	25	1	1.36000E-002	1.02000E-002	7.10000E-003	4.02900E-010	2.94680E-009	7.37026E+002	7.40333E+002	3.30740E+000	9.97200E-007	4.11140E+000	3.32746E-002	6.34100E-001	7.11900E-010	3.15300E-010
547	20	25	1	1.36000E-002	1.03000E-002	7.00000E-003	6.58200E-010	1.96530E-009	7.37134E+002	7.41182E+002	4.04800E+000	9.61800E-007	4.00460E+000	3.32195E-002	6.34000E-001	7.69500E-010	2.75900E-010
551	22	25	1	1.36000E-002	1.02000E-002	7.10000E-003	1.10100E-010	1.95360E-009	7.34710E+002	7.40349E+002	5.63930E+000	1.01630E-006	4.03140E+000	3.34000E-002	6.33400E-001	1.21800E-010	4.02900E-010
555	24	25	1	1.35000E-002	1.03000E-002	7.10000E-003	2.62400E-010	2.45020E-009	7.38842E+002	7.41587E+002	2.74530E+000	9.71300E-007	4.08490E+000	3.32303E-002	6.34000E-001	2.34700E-010	3.60000E-010
559	26	25	1	1.36000E-002	1.02000E-002	7.10000E-003	1.24100E-010	2.50170E-009	7.36429E+002	7.39248E+002	2.81880E+000	9.98800E-007	4.06780E+000	3.31438E-002	6.34100E-001	2.96600E-010	5.65000E-010
563	28	25	1	1.35000E-002	1.03000E-002	7.10000E-003	4.02900E-010	2.62820E-009	7.29973E+002	7.34463E+002	4.49010E+000	1.06900E-006	4.24990E+000	3.32541E-002	6.34100E-001	1.19000E-010	5.30300E-010

2	22	5	5	1.11000E-002	8.90000E-003	4.20000E-003	1.05860E-009	2.84100E-009	5.53967E+002
7	30	7	1	1.31000E-002	8.90000E-003	4.40000E-003	5.34000E-010	2.83400E-009	7.22933E+002	7.27142E+002	4.20820E+000	1.13830E-006	4.16730E+000	3.32208E-002	6.36500E-001	4.80600E-010	8.89300E-010
11	28	7	1	1.36000E-002	9.50000E-003	4.90000E-003	3.84100E-010	3.01900E-009	7.28420E+002	7.34356E+002	5.93640E+000	1.08250E-006	4.18190E+000	3.30998E-002	6.36400E-001	7.45700E-010	3.47000E-011
15	26	7	1	1.36000E-002	9.40000E-003	5.00000E-003	8.19700E-010	2.73090E-009	7.27410E+002	7.34291E+002	6.88130E+000	1.07240E-006	4.04660E+000	3.33590E-002	6.36100E-001	7.19000E-011	3.75000E-011
19	24	7	1	1.35000E-002	9.30000E-003	5.00000E-003	5.22300E-010	2.85040E-009	7.27108E+002	7.33439E+002	6.33080E+000	1.03820E-006	4.09440E+000	3.35448E-002	6.37000E-001	7.65200E-010	6.42000E-011
23	22	7	1	1.36000E-002	9.40000E-003	5.00000E-003	7.30700E-010	2.95580E-009	7.17656E+002	7.26913E+002	9.25740E+000	1.19160E-006	4.09600E+000	3.37666E-002	6.36600E-001	5.79700E-010	2.80100E-010
27	20	7	1	1.35000E-002	9.50000E-003	5.00000E-003	1.28580E-009	2.98390E-009	7.26639E+002	7.34171E+002	7.53210E+000	1.06270E-006	4.09390E+000	3.34965E-002	6.36800E-001	7.83200E-010	2.48000E-010
31	18	7	1	1.35000E-002	9.50000E-003	5.00000E-003	6.90900E-010	2.89250E-009	7.34750E+002	7.40086E+002	5.33570E+000	9.99200E-007	4.10410E+000	3.33058E-002	6.36600E-001	8.65700E-010	9.06000E-011
35	16	7	1	1.36000E-002	9.80000E-003	5.10000E-003	6.76900E-010	3.11740E-009	7.34600E+002	7.39522E+002	4.92200E+000	1.02050E-006	4.11770E+000	3.32007E-002	6.36500E-001	3.60500E-010	8.36100E-010
37	14	7	1	1.11000E-002	8.80000E-003	4.20000E-003	4.84800E-010	2.99790E-009	7.32021E+002	7.35804E+002	3.78340E+000	1.04400E-006	4.10800E+000	3.30138E-002	6.36600E-001	9.13900E-010	8.33300E-010
39	10	9	1	1.09000E-002	8.80000E-003	4.30000E-003	1.82450E-009	3.27200E-009	7.31980E+002	7.35661E+002	3.68060E+000	9.94900E-007	3.73700E+000	3.30377E-002	6.36100E-001	7.46000E-010	4.67000E-010
43	12	9	1	1.36000E-002	9.50000E-003	5.00000E-003	9.74300E-010	3.34220E-009	7.40082E+002	7.41840E+002	1.75770E+000	9.12100E-007	3.97640E+000	3.30062E-002	6.36800E-001	1.31400E-010	2.16400E-010
47	14	9	1	1.35000E-002	9.60000E-003	5.00000E-003	8.45500E-010	3.33050E-009	7.30187E+002	7.38271E+002	8.08380E+000	1.08220E-006	4.06920E+000	3.36992E-002	6.35800E-001	6.51600E-010	1.38400E-010
51	16	9	1	1.35000E-002	9.40000E-003	5.00000E-003	4.02800E-010	2.54120E-009	7.04500E+002	7.19947E+002	1.54467E+001	1.42160E-006	4.07340E+000	3.41324E-002	6.35900E-001	1.77100E-010	6.42000E-011
55	18	9	1	1.35000E-002	9.60000E-003	5.00000E-003	7.23700E-010	2.93700E-009	6.99697E+002	7.16848E+002	1.71509E+001	1.47130E-006	4.07560E+000	3.41342E-002	6.36200E-001	6.07300E-010	8.70000E-012
59	20	9	8	1.36000E-002	9.50000E-003	5.00000E-003	7.40100E-010	2.52480E-009	6.87210E+002	7.09924E+002	2.27144E+001	1.40093E-005
63	22	9	8	1.35000E-002	9.60000E-003	5.00000E-003	5.38700E-010	2.23670E-009	6.67788E+002	6.97465E+002	2.96769E+001	1.40093E-005
67	24	9	8	1.36000E-002	9.40000E-003	5.00000E-003	1.37020E-009	2.28360E-009	6.90546E+002	7.09631E+002	1.90845E+001	1.40094E-005
71	26	9	8	1.35000E-002	9.70000E-003	5.00000E-003	9.76700E-010	2.56230E-009	6.77479E+002	7.01664E+002	2.41849E+001	1.40094E-005
75	28	9	8	1.35000E-002	9.40000E-003	5.00000E-003	1.94400E-010	2.67710E-009	6.79801E+002	7.05092E+002	2.52905E+001	1.40115E-005
79	30	9	1	1.35000E-002	9.50000E-003	5.00000E-003	3.77100E-010	2.28360E-009	7.24388E+002	7.31247E+002	6.85910E+000	1.19300E-006	4.04660E+000	3.39961E-002	6.35700E-001	1.85000E-011	5.47600E-010
83	32	9	1	1.35000E-002	9.50000E-003	5.00000E-003	9.86000E-010	2.78950E-009	7.33359E+002	7.37778E+002	4.41900E+000	9.82500E-007	4.06840E+000	3.30559E-002	6.36500E-001	2.41700E-010	4.14800E-010
86	34	9	1	1.31000E-002	9.20000E-003	4.50000E-003	8.05700E-010	3.33290E-009	7.24039E+002	7.28512E+002	4.47280E+000	1.11330E-006	4.09390E+000	3.31512E-002	6.36200E-001	7.60700E-010	3.08700E-010
92	36	11	1	1.36000E-002	9.50000E-003	4.90000E-003	5.10600E-010	2.99790E-009	7.36288E+002	7.38323E+002	2.03460E+000	9.85000E-007	4.10680E+000	3.29589E-002	6.36900E-001	6.16500E-010	1.50000E-011
96	34	11	1	1.35000E-002	9.40000E-003	5.00000E-003	3.44300E-010	2.64190E-009	7.30480E+002	7.39310E+002	8.82930E+000	1.01690E-006	4.05910E+000	3.34396E-002	6.36300E-001	5.48500E-010	5.35900E-010
100	32	11	1	1.35000E-002	9.50000E-003	5.00000E-003	3.09200E-010	2.50840E-009	7.08253E+002	7.24034E+002	1.57813E+001	1.23410E-006	4.04700E+000	3.38261E-002	6.35800E-001	4.17600E-010	9.67000E-011
104	30	11	1	1.36000E-002	9.50000E-003	5.00000E-003	2.48300E-010	2.54830E-009	7.07489E+002	7.21705E+002	1.42158E+001	1.32620E-006	4.02650E+000	3.38149E-002	6.35900E-001	2.88600E-010	1.15540E-009
108	28	11	1	1.35000E-002	9.60000E-003	5.00000E-003	5.31700E-010	3.41020E-009	6.91255E+002	7.12649E+002	2.13942E+001	1.52370E-006	4.00060E+000	3.37540E-002	6.36600E-001	1.68900E-010	4.01900E-010
112	26	11	1	1.35000E-002	9.50000E-003	5.00000E-003	9.50900E-010	3.12210E-009	7.01095E+002	7.17061E+002	1.59659E+001	1.47340E-006	4.03190E+000	3.35594E-002	6.35900E-001	1.05510E-009	5.44100E-010
116	24	11	1	1.36000E-002	9.60000E-003	4.90000E-003	7.00300E-010	2.77080E-009	7.08213E+002	7.21279E+002	1.30657E+001	1.37540E-006	4.01800E+000	3.35464E-002	6.35600E-001	9.38000E-010	9.98700E-010
120	22	11	1	1.35000E-002	9.70000E-003	5.00000E-003	1.11250E-009	2.52950E-009	7.02272E+002	7.19660E+002	1.73883E+001	1.46270E-006	4.00370E+000	3.34523E-002	6.35400E-001	5.54400E-010	2.14100E-010
124	20	11	1	1.35000E-002	9.90000E-003	5.00000E-003	6.09000E-010	2.53650E-009	7.08755E+002	7.22273E+002	1.35179E+001	1.34390E-006	4.01740E+000	3.34216E-002	6.36000E-001	6.89800E-010	6.14300E-010
128	18	11	1	1.36000E-002	9.80000E-003	5.00000E-003	3.09200E-010	2.46160E-009	7.12353E+002	7.24844E+002	1.24903E+001	1.30020E-006	4.02110E+000	3.36127E-002	6.36300E-001	9.74800E-010	4.24000E-011
132	16	11	1	1.36000E-002	9.90000E-003	5.00000E-003	4.21600E-010	2.63490E-009	6.99703E+002	7.17870E+002	1.81669E+001	1.51920E-006	4.02220E+000	3.38641E-002	6.35800E-001	4.73300E-010	5.36800E-010
136	14	11	1	1.36000E-002	9.90000E-003	5.00000E-003	5.83200E-010	2.81060E-009	7.11391E+002	7.24060E+002	1.26696E+001	1.33040E-006	4.04410E+000	3.40405E-002	6.35900E-001	7.64200E-010	1.27900E-010
140	12	11	1	1.35000E-002	1.00000E-002	5.00000E-003	6.67500E-010	3.31880E-009	7.17622E+002	7.30136E+002	1.25142E+001	1.11660E-006	4.10520E+000	3.38553E-002	6.36300E-001	7.53900E-010	1.30200E-010
