Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-191126@CP
Wafer number	15
Date	2025/02/13
Time	19:16:16

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
206	34	13	1	1.35000E-002	1.03000E-002	7.10000E-003	6.53500E-010	2.18550E-009	7.21735E+002	7.34312E+002	1.25772E+001	1.04730E-006	4.12810E+000	3.39378E-002	6.35200E-001	9.78200E-010	3.35700E-010
210	36	13	1	1.36000E-002	1.03000E-002	7.10000E-003	4.70800E-010	2.48770E-009	7.34468E+002	7.36834E+002	2.36610E+000	9.27400E-007	4.14740E+000	3.31751E-002	6.34900E-001	4.20900E-010	9.00700E-010
213	38	13	1	1.35000E-002	9.00000E-003	5.80000E-003	3.42000E-010	3.06860E-009	7.15417E+002	7.20523E+002	5.10600E+000	1.12670E-006	4.20180E+000	3.32670E-002	6.35500E-001	3.34000E-010	2.21400E-010
215	39	15	1	1.34000E-002	9.00000E-003	5.80000E-003	3.13900E-010	2.85780E-009	6.93190E+002	6.98819E+002	5.62900E+000	1.28820E-006	4.12160E+000	3.36038E-002	6.35500E-001	3.70800E-010	3.12000E-010
218	37	15	1	1.35000E-002	1.03000E-002	7.10000E-003	8.45600E-010	2.72660E-009	7.31372E+002	7.34811E+002	3.43930E+000	9.35300E-007	4.09610E+000	3.31111E-002	6.35100E-001	1.58100E-010	5.24500E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	7.75300E-010	2.49470E-009	7.21747E+002	7.30656E+002	8.90890E+000	1.07880E-006	4.06000E+000	3.39472E-002	6.34700E-001	8.41000E-011	4.18600E-010
226	33	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.45800E-010	2.28150E-009	7.25469E+002	7.32028E+002	6.55870E+000	1.07600E-006	4.01830E+000	3.38738E-002	6.34500E-001	3.04300E-010	2.59300E-010
230	31	15	1	1.36000E-002	1.04000E-002	7.10000E-003	7.91700E-010	2.54390E-009	7.25636E+002	7.35656E+002	1.00207E+001	1.02500E-006	3.97990E+000	3.35023E-002	6.34900E-001	4.29400E-010	1.78500E-010
234	29	15	1	1.35000E-002	1.03000E-002	7.10000E-003	4.02900E-010	2.21830E-009	7.26783E+002	7.33147E+002	6.36350E+000	9.94800E-007	3.95080E+000	3.29051E-002	6.35100E-001	6.98500E-010	1.15200E-010
238	27	15	1	1.35000E-002	1.03000E-002	7.10000E-003	4.47400E-010	2.19250E-009	7.20816E+002	7.27991E+002	7.17480E+000	1.14080E-006	3.97050E+000	3.24642E-002	6.34200E-001	4.46500E-010	2.34000E-010
242	25	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.55700E-010	2.00040E-009	7.07457E+002	7.18178E+002	1.07207E+001	1.37990E-006	4.07760E+000	3.27089E-002	6.33700E-001	6.87700E-010	1.96500E-010
246	23	15	1	1.35000E-002	1.03000E-002	7.10000E-003	3.37300E-010	2.65870E-009	7.03627E+002	7.09612E+002	5.98520E+000	1.44800E-006	4.20690E+000	3.24883E-002	6.34300E-001	2.70800E-010	3.75000E-010
250	21	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.17100E-010	2.47830E-009	7.04248E+002	7.09903E+002	5.65470E+000	1.39180E-006	4.22520E+000	3.24809E-002	6.35000E-001	2.82300E-010	2.03100E-010
254	19	15	1	1.36000E-002	1.03000E-002	7.10000E-003	4.28700E-010	1.95120E-009	7.07771E+002	7.16903E+002	9.13230E+000	1.36550E-006	4.22300E+000	3.27409E-002	6.34100E-001	4.68000E-011	1.79900E-010
258	17	15	1	1.35000E-002	1.03000E-002	7.10000E-003	9.79100E-010	2.36820E-009	7.19067E+002	7.26655E+002	7.58760E+000	1.18040E-006	4.19780E+000	3.26724E-002	6.34500E-001	9.91000E-011	8.06500E-010
262	15	15	1	1.36000E-002	1.03000E-002	7.00000E-003	1.01900E-009	2.66100E-009	7.30503E+002	7.35143E+002	4.63990E+000	9.75100E-007	4.06670E+000	3.29681E-002	6.35400E-001	1.19200E-010	1.48000E-011
266	13	15	1	1.35000E-002	1.03000E-002	7.10000E-003	6.32000E-011	2.58370E-009	7.26461E+002	7.36157E+002	9.69590E+000	9.80900E-007	4.08270E+000	3.34510E-002	6.35900E-001	6.66200E-010	4.36000E-011
270	11	15	1	1.35000E-002	1.02000E-002	7.10000E-003	3.44300E-010	2.26050E-009	7.26989E+002	7.33453E+002	6.46450E+000	1.02940E-006	4.09000E+000	3.40045E-002	6.34900E-001	9.67000E-011	1.68900E-010
274	9	15	1	1.36000E-002	1.02000E-002	7.10000E-003	8.43000E-011	2.18780E-009	7.27939E+002	7.36867E+002	8.92750E+000	9.97200E-007	4.13330E+000	3.41569E-002	6.34700E-001	3.34000E-010	2.72000E-011
278	7	15	1	1.36000E-002	1.02000E-002	7.10000E-003	2.31900E-010	3.04750E-009	7.31092E+002	7.36448E+002	5.35650E+000	9.45700E-007	4.15240E+000	3.36054E-002	6.35000E-001	3.24700E-010	1.28600E-010
282	5	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.54370E-009	2.50875E-008	6.82879E+002	6.90490E+002	7.61090E+000	1.42390E-006	4.10380E+000	3.38004E-002	6.35000E-001	5.33800E-010	7.61000E-011
286	5	17	4	1.35000E-002	1.01000E-002	7.10000E-003	4.12300E-010	1.07733E-007
290	7	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.19300E-010	2.38460E-009	7.31161E+002	7.35765E+002	4.60470E+000	9.25700E-007	4.18570E+000	3.34401E-002	6.35200E-001	1.68000E-010	2.42000E-010
294	9	17	1	1.35000E-002	1.01000E-002	7.00000E-003	5.64500E-010	3.19510E-009	7.23856E+002	7.33064E+002	9.20860E+000	1.04310E-006	4.19240E+000	3.41821E-002	6.35100E-001	2.42700E-010	2.36100E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.96400E-010	2.46660E-009	7.21651E+002	7.29834E+002	8.18270E+000	1.09010E-006	4.08560E+000	3.40309E-002	6.34700E-001	2.27200E-010	5.50700E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	5.57500E-010	2.01220E-009	7.23457E+002	7.33982E+002	1.05253E+001	1.05510E-006	4.11330E+000	3.36255E-002	6.35300E-001	3.58600E-010	1.72200E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.05640E-009	2.09410E-009	7.30892E+002	7.36312E+002	5.41940E+000	9.79300E-007	4.08980E+000	3.29985E-002	6.35500E-001	3.86700E-010	2.09400E-010
310	17	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.59100E-010	2.53920E-009	7.20879E+002	7.28333E+002	7.45410E+000	1.14910E-006	4.15380E+000	3.26148E-002	6.34600E-001	1.23900E-010	9.23400E-010
314	19	17	1	1.35000E-002	1.01000E-002	7.10000E-003	9.60400E-010	1.95830E-009	7.06407E+002	7.15999E+002	9.59170E+000	1.38300E-006	4.24630E+000	3.26707E-002	6.34300E-001	6.68800E-010	4.01700E-010
318	21	17	1	1.35000E-002	1.03000E-002	7.10000E-003	7.61300E-010	1.93490E-009	7.02615E+002	7.12000E+002	9.38500E+000	1.34930E-006	4.23730E+000	3.25169E-002	6.35500E-001	7.14200E-010	3.15800E-010
322	23	17	1	1.35000E-002	1.02000E-002	7.10000E-003	7.37900E-010	1.58580E-009	7.01198E+002	7.10968E+002	9.77040E+000	1.33490E-006	4.16690E+000	3.24486E-002	6.35900E-001	5.19300E-010	6.42800E-010
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.72400E-010	1.74280E-009	7.09842E+002	7.18770E+002	8.92830E+000	1.34840E-006	4.10440E+000	3.25270E-002	6.33800E-001	6.40200E-010	4.19500E-010
330	27	17	1	1.35000E-002	1.02000E-002	7.10000E-003	2.71700E-010	2.14570E-009	7.24722E+002	7.31570E+002	6.84800E+000	1.09350E-006	4.05450E+000	3.24461E-002	6.34700E-001	4.99900E-010	7.14400E-010
334	29	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.70100E-010	1.79200E-009	7.31464E+002	7.37098E+002	5.63420E+000	9.85600E-007	3.95110E+000	3.28788E-002	6.34400E-001	6.02000E-011	1.01690E-009
338	31	17	1	1.36000E-002	1.02000E-002	7.10000E-003	6.77000E-010	1.96060E-009	7.27369E+002	7.36520E+002	9.15110E+000	9.78100E-007	4.00650E+000	3.32579E-002	6.35200E-001	5.85800E-010	6.36400E-010
342	33	17	1	1.35000E-002	1.02000E-002	7.00000E-003	6.55900E-010	2.00980E-009	7.34411E+002	7.39387E+002	4.97550E+000	9.38000E-007	4.05590E+000	3.36218E-002	6.35200E-001	2.97500E-010	9.17300E-010
346	35	17	1	1.35000E-002	1.03000E-002	7.10000E-003	5.90300E-010	1.63030E-009	7.32046E+002	7.39436E+002	7.38980E+000	9.30900E-007	4.03380E+000	3.38437E-002	6.35200E-001	4.83200E-010	2.05900E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.70000E-012	2.35410E-009	7.34991E+002	7.37167E+002	2.17500E+000	9.14200E-007	4.11240E+000	3.29255E-002	6.35000E-001	1.05900E-010	5.92900E-010
353	39	17	1	1.34000E-002	9.00000E-003	5.80000E-003	3.42000E-010	2.78050E-009	6.94252E+002	6.99656E+002	5.40380E+000	1.25940E-006	4.14610E+000	3.35080E-002	6.35400E-001	5.30300E-010	3.77400E-010
355	38	19	1	1.34000E-002	8.90000E-003	5.80000E-003	2.71700E-010	2.53920E-009	7.17375E+002	7.20338E+002	2.96270E+000	1.07430E-006	4.11680E+000	3.32396E-002	6.35600E-001	4.29800E-010	3.96600E-010
358	36	19	1	1.36000E-002	1.01000E-002	7.10000E-003	8.24500E-010	2.73130E-009	7.36578E+002	7.38368E+002	1.79030E+000	9.03800E-007	4.13170E+000	3.30030E-002	6.35300E-001	4.51400E-010	5.54000E-010
362	34	19	1	1.36000E-002	1.02000E-002	7.10000E-003	4.56800E-010	2.14100E-009	7.29636E+002	7.39030E+002	9.39390E+000	9.70400E-007	4.10560E+000	3.39346E-002	6.34900E-001	1.85500E-010	4.41800E-010
366	32	19	1	1.35000E-002	1.01000E-002	7.10000E-003	5.78600E-010	2.56030E-009	7.32559E+002	7.37253E+002	4.69440E+000	9.80600E-007	4.03920E+000	3.38310E-002	6.34700E-001	3.94000E-010	4.83900E-010
370	30	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.85600E-010	2.05430E-009	7.35593E+002	7.39004E+002	3.41090E+000	9.33300E-007	4.05250E+000	3.33135E-002	6.35200E-001	5.41300E-010	4.37100E-010
374	28	19	1	1.35000E-002	1.02000E-002	7.10000E-003	9.14000E-011	1.95360E-009	7.31262E+002	7.38594E+002	7.33250E+000	1.01270E-006	4.03070E+000	3.31474E-002	6.34500E-001	5.11400E-010	1.13840E-009
378	26	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.22000E-011	2.62820E-009	7.28892E+002	7.32761E+002	3.86890E+000	1.00760E-006	4.01640E+000	3.27139E-002	6.35100E-001	3.21000E-011	4.78800E-010
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.49700E-010	2.57200E-009	7.24683E+002	7.29493E+002	4.80960E+000	1.09680E-006	4.09040E+000	3.22766E-002	6.34700E-001	2.76400E-010	1.68200E-010
386	22	19	1	1.35000E-002	1.01000E-002	7.00000E-003	6.53500E-010	2.58840E-009	7.18183E+002	7.26207E+002	8.02390E+000	1.18170E-006	4.13300E+000	3.25363E-002	6.34400E-001	9.39000E-011	4.01500E-010
390	20	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.75000E-011	2.22300E-009	7.20232E+002	7.25989E+002	5.75690E+000	1.14930E-006	4.09080E+000	3.25490E-002	6.34700E-001	4.68000E-011	1.98400E-010
394	18	19	1	1.35000E-002	1.02000E-002	7.10000E-003	6.88700E-010	2.76880E-009	7.26591E+002	7.31333E+002	4.74180E+000	1.06780E-006	4.10640E+000	3.29991E-002	6.34800E-001	2.61700E-010	5.46000E-011
398	16	19	1	1.36000E-002	1.02000E-002	7.10000E-003	5.38800E-010	2.50410E-009	7.23562E+002	7.32717E+002	9.15450E+000	1.08660E-006	4.09030E+000	3.34069E-002	6.34700E-001	1.07300E-010	1.83400E-010
402	14	19	1	1.35000E-002	1.02000E-002	7.10000E-003	4.17000E-010	2.92100E-009	7.27439E+002	7.33016E+002	5.57690E+000	1.02760E-006	4.08480E+000	3.36167E-002	6.35000E-001	8.78600E-010	3.67100E-010
406	12	19	1	1.35000E-002	1.02000E-002	7.00000E-003	5.39000E-011	2.55790E-009	7.27660E+002	7.35751E+002	8.09070E+000	1.04830E-006	4.13920E+000	3.39713E-002	6.35000E-001	5.18000E-011	4.00300E-010
410	10	19	1	1.35000E-002	1.01000E-002	7.10000E-003	9.84000E-011	2.27680E-009	7.15945E+002	7.29103E+002	1.31579E+001	1.11210E-006	4.18230E+000	3.42433E-002	6.35400E-001	1.16000E-010	3.20700E-010
414	8	19	1	1.36000E-002	1.01000E-002	7.00000E-003	7.26000E-011	3.31920E-009	7.32600E+002	7.34689E+002	2.08910E+000	9.34500E-007	4.16670E+000	3.34200E-002	6.35000E-001	7.47000E-011	7.27100E-010
418	6	19	1	1.36000E-002	1.01000E-002	7.00000E-003	5.03600E-010	1.33706E-008	7.10747E+002	7.16674E+002	5.92740E+000	1.18930E-006	4.17050E+000	3.36954E-002	6.35600E-001	6.04000E-011	2.88800E-010
425	9	21	1	1.35000E-002	1.01000E-002	7.00000E-003	3.02200E-010	2.67970E-009	7.33315E+002	7.40964E+002	7.64980E+000	9.40000E-007	4.19220E+000	3.33149E-002	6.35400E-001	4.03600E-010	5.03400E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.00000E-003	9.14000E-011	2.95850E-009	7.29109E+002	7.36972E+002	7.86350E+000	9.65900E-007	4.21050E+000	3.39655E-002	6.35600E-001	1.20000E-012	6.41100E-010
433	13	21	1	1.35000E-002	1.01000E-002	7.10000E-003	8.40900E-010	2.71490E-009	7.13693E+002	7.28328E+002	1.46346E+001	1.15180E-006	4.15920E+000	3.41736E-002	6.35500E-001	4.13000E-010	6.21900E-010
437	15	21	1	1.35000E-002	1.01000E-002	7.10000E-003	6.44200E-010	2.53690E-009	7.28838E+002	7.36515E+002	7.67720E+000	1.01160E-006	4.14620E+000	3.39069E-002	6.35200E-001	2.85100E-010	5.06000E-011
441	17	21	1	1.35000E-002	1.01000E-002	7.10000E-003	4.09900E-010	2.19950E-009	7.26956E+002	7.33393E+002	6.43710E+000	1.04400E-006	4.12060E+000	3.36839E-002	6.35300E-001	9.26000E-010	1.27000E-010
445	19	21	1	1.35000E-002	1.02000E-002	7.10000E-003	6.67600E-010	2.72660E-009	7.26031E+002	7.35786E+002	9.75420E+000	1.02510E-006	4.07800E+000	3.34967E-002	6.35300E-001	2.00300E-010	7.76300E-010
449	21	21	1	1.35000E-002	1.01000E-002	7.10000E-003	7.44900E-010	2.10350E-009	7.31702E+002	7.37898E+002	6.19600E+000	1.00220E-006	4.07850E+000	3.32803E-002	6.35100E-001	4.08300E-010	7.20500E-010
453	23	21	1	1.36000E-002	1.03000E-002	7.10000E-003	6.81600E-010	1.99580E-009	7.29762E+002	7.37485E+002	7.72330E+000	1.03930E-006	4.07100E+000	3.32631E-002	6.34600E-001	3.91000E-010	1.30000E-010
457	25	21	1	1.35000E-002	1.01000E-002	7.10000E-003	4.02900E-010	1.53900E-009	7.24270E+002	7.33936E+002	9.66510E+000	1.04890E-006	4.05510E+000	3.34223E-002	6.35400E-001	6.96600E-010	1.71200E-010
461	27	21	1	1.36000E-002	1.02000E-002	7.10000E-003	6.56000E-011	2.26980E-009	7.31720E+002	7.37433E+002	5.71310E+000	9.86500E-007	4.07390E+000	3.35134E-002	6.35300E-001	3.30000E-010	2.42400E-010
465	29	21	1	1.36000E-002	1.02000E-002	7.10000E-003	1.28130E-009	2.02850E-009	7.31071E+002	7.38920E+002	7.84840E+000	9.89000E-007	4.09090E+000	3.37895E-002	6.34900E-001	1.14870E-009	2.58000E-011
469	31	21	1	1.35000E-002	1.02000E-002	7.10000E-003	3.74800E-010	2.29560E-009	7.25126E+002	7.36278E+002	1.11521E+001	1.00740E-006	4.10380E+000	3.39292E-002	6.35300E-001	9.79000E-011	3.58200E-010
473	33	21	1	1.35000E-002	1.02000E-002	7.10000E-003	4.63800E-010	1.83880E-009	7.38082E+002	7.41898E+002	3.81580E+000	8.85100E-007	4.13570E+000	3.36881E-002	6.35400E-001	2.94700E-010	3.68900E-010
477	35	21	1	1.35000E-002	1.02000E-002	7.10000E-003	1.10090E-009	2.42680E-009	7.34169E+002	7.35968E+002	1.79880E+000	9.48300E-007	4.15300E+000	3.31111E-002	6.35400E-001	2.09900E-010	3.14800E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	8.66700E-010	2.23000E-009	7.23847E+002	7.27638E+002	3.79150E+000	1.06780E-006	4.14720E+000	3.31940E-002	6.34800E-001	1.09200E-010	6.23600E-010
487	31	23	1	1.36000E-002	1.01000E-002	7.10000E-003	3.16200E-010	1.77320E-009	7.30374E+002	7.36118E+002	5.74370E+000	9.62100E-007	4.12400E+000	3.33256E-002	6.35000E-001	6.03900E-010	3.49700E-010
491	29	23	1	1.36000E-002	1.02000E-002	7.10000E-003	2.99800E-010	2.30260E-009	7.28420E+002	7.36183E+002	7.76350E+000	9.94500E-007	4.14160E+000	3.38049E-002	6.35100E-001	3.84000E-011	5.55200E-010
495	27	23	1	1.35000E-002	1.02000E-002	7.00000E-003	5.78600E-010	2.02620E-009	7.21763E+002	7.31527E+002	9.76370E+000	1.07290E-006	4.11840E+000	3.39603E-002	6.35500E-001	2.13400E-010	8.76100E-010
499	25	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.75500E-010	2.28860E-009	7.16062E+002	7.28137E+002	1.20743E+001	1.11320E-006	4.11780E+000	3.39174E-002	6.35600E-001	4.09700E-010	4.18800E-010
503	23	23	1	1.35000E-002	1.01000E-002	7.10000E-003	5.38800E-010	2.44080E-009	7.19702E+002	7.29185E+002	9.48290E+000	1.04410E-006	4.13440E+000	3.36927E-002	6.35200E-001	7.40000E-011	7.30600E-010
507	21	23	1	1.36000E-002	1.02000E-002	7.10000E-003	7.19100E-010	2.79690E-009	7.24825E+002	7.33095E+002	8.27030E+000	9.73300E-007	4.11860E+000	3.36219E-002	6.35900E-001	3.03600E-010	3.05900E-010
511	19	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.26300E-010	2.52510E-009	7.19298E+002	7.31829E+002	1.25312E+001	1.05030E-006	4.14600E+000	3.40259E-002	6.36000E-001	5.55000E-011	1.68000E-010
515	17	23	1	1.35000E-002	1.02000E-002	7.10000E-003	8.76100E-010	2.57670E-009	7.22185E+002	7.32154E+002	9.96940E+000	1.07900E-006	4.18090E+000	3.42027E-002	6.35500E-001	4.20000E-012	4.26100E-010
519	15	23	1	1.35000E-002	1.02000E-002	7.10000E-003	1.96800E-010	2.85540E-009	7.29367E+002	7.37118E+002	7.75060E+000	9.77900E-007	4.17690E+000	3.39862E-002	6.35300E-001	3.12000E-010	1.32800E-010
523	13	23	1	1.35000E-002	1.02000E-002	7.00000E-003	5.36400E-010	2.59070E-009	7.32811E+002	7.40507E+002	7.69600E+000	9.41100E-007	4.18590E+000	3.35984E-002	6.35000E-001	5.84000E-010	2.56000E-010
527	11	23	1	1.35000E-002	1.02000E-002	7.00000E-003	2.20200E-010	2.75940E-009	7.28284E+002	7.31938E+002	3.65410E+000	9.68400E-007	4.18490E+000	3.33197E-002	6.35600E-001	4.38700E-010	3.64000E-010
539	16	25	1	1.35000E-002	1.02000E-002	7.10000E-003	2.48300E-010	2.86710E-009	7.26358E+002	7.33563E+002	7.20460E+000	1.02530E-006	4.14470E+000	3.33742E-002	6.35000E-001	5.79800E-010	3.66800E-010
543	18	25	1	1.35000E-002	1.02000E-002	7.10000E-003	1.87000E-011	2.81090E-009	7.35590E+002	7.39307E+002	3.71630E+000	9.47800E-007	4.12860E+000	3.30192E-002	6.34800E-001	2.80200E-010	2.62000E-011
547	20	25	1	1.35000E-002	1.03000E-002	7.10000E-003	6.77000E-010	2.33780E-009	7.35998E+002	7.41196E+002	5.19820E+000	9.19600E-007	4.09990E+000	3.31019E-002	6.34900E-001	9.37000E-011	2.46700E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.10000E-003	9.40000E-012	2.05430E-009	7.30843E+002	7.37929E+002	7.08530E+000	9.78100E-007	4.10110E+000	3.32234E-002	6.34600E-001	4.40100E-010	5.44600E-010
555	24	25	1	1.35000E-002	1.02000E-002	7.10000E-003	1.38200E-010	2.54620E-009	7.32719E+002	7.37924E+002	5.20530E+000	9.52000E-007	4.09550E+000	3.31624E-002	6.34900E-001	1.59500E-010	1.92800E-010
559	26	25	1	1.35000E-002	1.03000E-002	7.10000E-003	8.67000E-011	2.13400E-009	7.27084E+002	7.33324E+002	6.23990E+000	1.01580E-006	4.07970E+000	3.31606E-002	6.35200E-001	4.62900E-010	4.72900E-010
563	28	25	1	1.36000E-002	1.02000E-002	7.10000E-003	4.96600E-010	2.27220E-009	7.18923E+002	7.25454E+002	6.53080E+000	1.12730E-006	4.07280E+000	3.32379E-002	6.34500E-001	7.33000E-011	7.10200E-010

2	22	5	5	1.10000E-002	8.50000E-003	4.20000E-003	1.21090E-009	2.47100E-009	5.48889E+002
7	30	7	1	1.31000E-002	8.90000E-003	4.50000E-003	6.09000E-010	3.03540E-009	7.09877E+002	7.16195E+002	6.31790E+000	1.22990E-006	4.17190E+000	3.31500E-002	6.37500E-001	1.15610E-009	9.85600E-010
11	28	7	1	1.34000E-002	9.20000E-003	4.90000E-003	1.47600E-010	2.78710E-009	7.19393E+002	7.28229E+002	8.83620E+000	1.10410E-006	4.15730E+000	3.31460E-002	6.37500E-001	7.84100E-010	3.47800E-010
15	26	7	1	1.35000E-002	9.50000E-003	5.00000E-003	8.52500E-010	2.89490E-009	7.25151E+002	7.32950E+002	7.79880E+000	1.03880E-006	4.13580E+000	3.33556E-002	6.37600E-001	2.58100E-010	6.33800E-010
19	24	7	1	1.35000E-002	9.60000E-003	5.00000E-003	1.38200E-010	2.97920E-009	7.26975E+002	7.33514E+002	6.53970E+000	9.93400E-007	4.15340E+000	3.33976E-002	6.38300E-001	8.74000E-011	5.84100E-010
23	22	7	1	1.35000E-002	9.40000E-003	5.00000E-003	5.57400E-010	2.70750E-009	7.18298E+002	7.29552E+002	1.12547E+001	1.10320E-006	4.15800E+000	3.36910E-002	6.37900E-001	2.44800E-010	1.59000E-010
27	20	7	1	1.35000E-002	9.70000E-003	5.00000E-003	1.03100E-010	3.21340E-009	7.25905E+002	7.33855E+002	7.95040E+000	1.02090E-006	4.11530E+000	3.33738E-002	6.37900E-001	2.79900E-010	4.44500E-010
31	18	7	1	1.35000E-002	9.70000E-003	5.00000E-003	5.22300E-010	2.51080E-009	7.30781E+002	7.37266E+002	6.48480E+000	9.73100E-007	4.15590E+000	3.32516E-002	6.37900E-001	5.09200E-010	1.81800E-010
35	16	7	1	1.35000E-002	1.00000E-002	5.00000E-003	3.04000E-011	3.09630E-009	7.27589E+002	7.34833E+002	7.24470E+000	1.02100E-006	4.16970E+000	3.31490E-002	6.37500E-001	2.25100E-010	5.50600E-010
37	14	7	1	1.10000E-002	9.10000E-003	4.20000E-003	9.27500E-010	2.67710E-009	7.19262E+002	7.25178E+002	5.91600E+000	1.10970E-006	4.13750E+000	3.31365E-002	6.37400E-001	1.17900E-009	2.38900E-010
39	10	9	1	1.09000E-002	9.00000E-003	4.20000E-003	1.26010E-009	3.30240E-009	7.24559E+002	7.30395E+002	5.83560E+000	1.00970E-006	4.18890E+000	3.31751E-002	6.38000E-001	1.16190E-009	2.60400E-010
43	12	9	1	1.35000E-002	9.80000E-003	5.00000E-003	7.68200E-010	3.15020E-009	7.37400E+002	7.41689E+002	4.28880E+000	8.84000E-007	4.18130E+000	3.30459E-002	6.38000E-001	9.63800E-010	3.45900E-010
47	14	9	1	1.35000E-002	9.80000E-003	5.00000E-003	1.59300E-010	2.98390E-009	7.29924E+002	7.37555E+002	7.63090E+000	9.96800E-007	4.12980E+000	3.36826E-002	6.37400E-001	3.12700E-010	6.47800E-010
51	16	9	1	1.35000E-002	9.50000E-003	5.00000E-003	1.85000E-010	2.47100E-009	7.17140E+002	7.29033E+002	1.18935E+001	1.16710E-006	4.13560E+000	3.40517E-002	6.37400E-001	4.53200E-010	1.29100E-010
55	18	9	1	1.35000E-002	9.40000E-003	5.00000E-003	7.89300E-010	2.28120E-009	7.24016E+002	7.32529E+002	8.51350E+000	1.06910E-006	4.11240E+000	3.38950E-002	6.37900E-001	4.99100E-010	2.10100E-010
59	20	9	1	1.36000E-002	9.60000E-003	5.00000E-003	9.62600E-010	2.79180E-009	7.21055E+002	7.29805E+002	8.75020E+000	1.16490E-006	4.06490E+000	3.39122E-002	6.37000E-001	7.84600E-010	1.75400E-010
63	22	9	1	1.34000E-002	9.60000E-003	5.00000E-003	6.46400E-010	3.05180E-009	7.16542E+002	7.29134E+002	1.25918E+001	1.21350E-006	4.10910E+000	3.38964E-002	6.37000E-001	7.00300E-010	1.58600E-010
67	24	9	1	1.35000E-002	9.70000E-003	5.00000E-003	7.70600E-010	3.07290E-009	7.21031E+002	7.29640E+002	8.60890E+000	1.14550E-006	4.11350E+000	3.38489E-002	6.37400E-001	5.68900E-010	2.97900E-010
71	26	9	1	1.35000E-002	9.80000E-003	5.00000E-003	7.70600E-010	2.33040E-009	7.15167E+002	7.25887E+002	1.07200E+001	1.20030E-006	4.10330E+000	3.40059E-002	6.37600E-001	6.83400E-010	2.58000E-011
75	28	9	1	1.35000E-002	9.50000E-003	5.00000E-003	5.22300E-010	2.97220E-009	7.06416E+002	7.21779E+002	1.53629E+001	1.30140E-006	4.14640E+000	3.40799E-002	6.37900E-001	5.06400E-010	7.33000E-011
79	30	9	1	1.35000E-002	9.80000E-003	5.00000E-003	5.20000E-010	2.31870E-009	7.25862E+002	7.32904E+002	7.04220E+000	1.06770E-006	4.14790E+000	3.37977E-002	6.37400E-001	2.62300E-010	1.22700E-010
83	32	9	1	1.35000E-002	1.00000E-002	5.00000E-003	4.42700E-010	2.44050E-009	7.28501E+002	7.35889E+002	7.38810E+000	9.64300E-007	4.13310E+000	3.30721E-002	6.38000E-001	7.47000E-011	3.19900E-010
86	34	9	1	1.31000E-002	9.20000E-003	4.50000E-003	4.42700E-010	2.91830E-009	7.10505E+002	7.16814E+002	6.30930E+000	1.20510E-006	4.17970E+000	3.31205E-002	6.37200E-001	2.67700E-010	1.24600E-010
92	36	11	1	1.35000E-002	9.50000E-003	5.00000E-003	4.94200E-010	2.87850E-009	7.24116E+002	7.27351E+002	3.23510E+000	1.02330E-006	4.18680E+000	3.30260E-002	6.38000E-001	9.12300E-010	1.19000E-011
96	34	11	1	1.35000E-002	9.60000E-003	5.00000E-003	6.41700E-010	2.93940E-009	7.24796E+002	7.34802E+002	1.00067E+001	1.02510E-006	4.14490E+000	3.34674E-002	6.37400E-001	3.40500E-010	7.82000E-011
100	32	11	1	1.35000E-002	9.50000E-003	5.00000E-003	4.70000E-012	2.60680E-009	7.21775E+002	7.30533E+002	8.75810E+000	1.08970E-006	4.12690E+000	3.36698E-002	6.37500E-001	5.91400E-010	4.20000E-012
104	30	11	1	1.36000E-002	9.70000E-003	5.00000E-003	1.05400E-009	2.86680E-009	7.24222E+002	7.31473E+002	7.25130E+000	1.06310E-006	4.11020E+000	3.35796E-002	6.37700E-001	6.07600E-010	8.57700E-010
