Program name	H2196AB_E4_A01_CP1.dll
Lot number	C141321.02-CPTSTE12-250213-185303@CP
Wafer number	14
Date	2025/02/13
Time	18:57:51

No.U	X	Y	Bin	CONT@D	CONT@G	CONT@S	IGSS1	IGSSR1	BVDSS1	BVDSS2	DELTABV	IDSS1	VTH	RDSON1	VFSDS	IGSS2	IGSSR2
210	36	13	1	1.35000E-002	1.03000E-002	7.10000E-003	5.22400E-010	2.71250E-009	7.34229E+002	7.36108E+002	1.87890E+000	8.99500E-007	4.10860E+000	3.30154E-002	6.35400E-001	3.62400E-010	2.61900E-010
213	38	13	1	1.34000E-002	9.10000E-003	5.90000E-003	9.58100E-010	2.75000E-009	7.17519E+002	7.21635E+002	4.11610E+000	1.08700E-006	4.13660E+000	3.32635E-002	6.35900E-001	9.98000E-011	2.40800E-010
215	39	15	1	1.34000E-002	9.00000E-003	5.80000E-003	7.91700E-010	2.98430E-009	6.99790E+002	7.04241E+002	4.45050E+000	1.19000E-006	4.07860E+000	3.34437E-002	6.35900E-001	1.42000E-010	5.60800E-010
218	37	15	1	1.34000E-002	1.03000E-002	7.10000E-003	5.36400E-010	3.18810E-009	7.31505E+002	7.33794E+002	2.28910E+000	9.21200E-007	4.06150E+000	3.30474E-002	6.35300E-001	1.44800E-010	1.00700E-010
222	35	15	1	1.35000E-002	1.03000E-002	7.10000E-003	1.04710E-009	2.93510E-009	7.26823E+002	7.35694E+002	8.87070E+000	9.79900E-007	4.05690E+000	3.38592E-002	6.35100E-001	7.83800E-010	3.37100E-010
226	33	15	1	1.36000E-002	1.03000E-002	7.10000E-003	3.30300E-010	2.71250E-009	7.27111E+002	7.34197E+002	7.08560E+000	1.02320E-006	4.04520E+000	3.38365E-002	6.34800E-001	5.18800E-010	6.47900E-010
230	31	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.92600E-010	2.79220E-009	7.21413E+002	7.32162E+002	1.07489E+001	1.03610E-006	4.05230E+000	3.35375E-002	6.35400E-001	2.98200E-010	3.85100E-010
234	29	15	1	1.35000E-002	1.03000E-002	7.10000E-003	5.10700E-010	2.47830E-009	7.25223E+002	7.35670E+002	1.04474E+001	9.59800E-007	4.02870E+000	3.31260E-002	6.35300E-001	2.47400E-010	8.62000E-010
238	27	15	1	1.34000E-002	1.02000E-002	7.10000E-003	6.25400E-010	2.45250E-009	7.26931E+002	7.34296E+002	7.36570E+000	9.64300E-007	4.04540E+000	3.25692E-002	6.34900E-001	1.31200E-010	9.98000E-011
242	25	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.12670E-009	2.76880E-009	7.16374E+002	7.29547E+002	1.31735E+001	1.09220E-006	4.11840E+000	3.28554E-002	6.34000E-001	3.84600E-010	5.95400E-010
246	23	15	1	1.35000E-002	1.03000E-002	7.10000E-003	6.91000E-010	2.70320E-009	7.14800E+002	7.22690E+002	7.89040E+000	1.07830E-006	4.19050E+000	3.26994E-002	6.34800E-001	3.69200E-010	4.73200E-010
250	21	15	1	1.36000E-002	1.04000E-002	7.10000E-003	4.14600E-010	2.28390E-009	7.16061E+002	7.24437E+002	8.37590E+000	1.02430E-006	4.20340E+000	3.26387E-002	6.35400E-001	8.77000E-010	9.77300E-010
254	19	15	1	1.35000E-002	1.04000E-002	7.10000E-003	3.20900E-010	2.29790E-009	7.18216E+002	7.31809E+002	1.35931E+001	1.07040E-006	4.18330E+000	3.28886E-002	6.34400E-001	2.63100E-010	3.27200E-010
258	17	15	1	1.35000E-002	1.03000E-002	7.10000E-003	2.50600E-010	2.54860E-009	7.25495E+002	7.34726E+002	9.23130E+000	1.00010E-006	4.14720E+000	3.27598E-002	6.34600E-001	6.58000E-011	2.69000E-011
262	15	15	1	1.34000E-002	1.03000E-002	7.10000E-003	6.55900E-010	2.34710E-009	7.31869E+002	7.40793E+002	8.92400E+000	9.18700E-007	4.05990E+000	3.30894E-002	6.35300E-001	9.00000E-013	2.79200E-010
266	13	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.83650E-009	2.94210E-009	7.22495E+002	7.34104E+002	1.16091E+001	9.96900E-007	4.05320E+000	3.35290E-002	6.35800E-001	2.48100E-010	3.96000E-011
270	11	15	1	1.35000E-002	1.03000E-002	7.10000E-003	7.58900E-010	2.95850E-009	7.19199E+002	7.28098E+002	8.89940E+000	1.06420E-006	4.05680E+000	3.40354E-002	6.35400E-001	1.10000E-011	2.08000E-010
274	9	15	1	1.35000E-002	1.02000E-002	7.10000E-003	1.17590E-009	3.01240E-009	7.26407E+002	7.33819E+002	7.41270E+000	9.68900E-007	4.05970E+000	3.40791E-002	6.35400E-001	5.10400E-010	1.50200E-010
278	7	15	1	1.35000E-002	1.02000E-002	7.10000E-003	9.83800E-010	2.95620E-009	7.31129E+002	7.34838E+002	3.70820E+000	9.21700E-007	4.06000E+000	3.33374E-002	6.35300E-001	7.69700E-010	1.78300E-010
282	5	15	1	1.35000E-002	1.02000E-002	7.10000E-003	4.28700E-010	1.90206E-008	6.90435E+002	6.95029E+002	4.59440E+000	1.26140E-006	4.03730E+000	3.35665E-002	6.35500E-001	3.00300E-010	9.11900E-010
286	5	17	8	1.36000E-002	1.01000E-002	7.10000E-003	3.09200E-010	7.58036E-008	6.70706E+002	6.77973E+002	7.26740E+000	1.40936E-005
290	7	17	1	1.36000E-002	1.02000E-002	7.10000E-003	7.80000E-010	3.05220E-009	7.29706E+002	7.33493E+002	3.78660E+000	9.42000E-007	4.10620E+000	3.32811E-002	6.35300E-001	2.10000E-012	4.68300E-010
294	9	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.03070E-009	2.56970E-009	7.24103E+002	7.33221E+002	9.11770E+000	1.03600E-006	4.09850E+000	3.41405E-002	6.35200E-001	4.22100E-010	1.72200E-010
298	11	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.66700E-010	2.55790E-009	7.15028E+002	7.25881E+002	1.08537E+001	1.15790E-006	4.06040E+000	3.41199E-002	6.34900E-001	3.04800E-010	2.56500E-010
302	13	17	1	1.35000E-002	1.02000E-002	7.10000E-003	6.06700E-010	2.12930E-009	7.17118E+002	7.29888E+002	1.27699E+001	1.10480E-006	4.09170E+000	3.37449E-002	6.35500E-001	7.79100E-010	2.46000E-010
306	15	17	1	1.35000E-002	1.02000E-002	7.10000E-003	3.30300E-010	2.20660E-009	7.27839E+002	7.38912E+002	1.10733E+001	9.39100E-007	4.10480E+000	3.32344E-002	6.35700E-001	6.99500E-010	1.26000E-011
310	17	17	1	1.36000E-002	1.02000E-002	7.10000E-003	5.59800E-010	2.82500E-009	7.23315E+002	7.33977E+002	1.06623E+001	1.01690E-006	4.16890E+000	3.28688E-002	6.34700E-001	7.07900E-010	5.30300E-010
314	19	17	1	1.36000E-002	1.02000E-002	7.10000E-003	4.07600E-010	2.19720E-009	7.21476E+002	7.33872E+002	1.23957E+001	1.05190E-006	4.22250E+000	3.26242E-002	6.34500E-001	1.06960E-009	4.61900E-010
318	21	17	1	1.35000E-002	1.01000E-002	7.10000E-003	7.58900E-010	3.03580E-009	7.20711E+002	7.32169E+002	1.14586E+001	9.65200E-007	4.23620E+000	3.24242E-002	6.35800E-001	7.37200E-010	4.41800E-010
322	23	17	1	1.36000E-002	1.03000E-002	7.10000E-003	9.86200E-010	2.30030E-009	7.16018E+002	7.28492E+002	1.24745E+001	9.90100E-007	4.20750E+000	3.25398E-002	6.36000E-001	3.65000E-010	1.31000E-011
326	25	17	1	1.35000E-002	1.02000E-002	7.10000E-003	1.35900E-010	2.53920E-009	7.19721E+002	7.32438E+002	1.27168E+001	1.07380E-006	4.20640E+000	3.26980E-002	6.34200E-001	7.98500E-010	1.57000E-011
330	27	17	1	1.35000E-002	1.03000E-002	7.10000E-003	3.16200E-010	2.50170E-009	7.29378E+002	7.39041E+002	9.66310E+000	9.32100E-007	4.13540E+000	3.26517E-002	6.35000E-001	2.68200E-010	2.30700E-010
334	29	17	1	1.35000E-002	1.03000E-002	7.10000E-003	8.24500E-010	2.20190E-009	7.30117E+002	7.40624E+002	1.05073E+001	9.39400E-007	4.03540E+000	3.31172E-002	6.34900E-001	1.07940E-009	1.97200E-010
338	31	17	1	1.35000E-002	1.02000E-002	7.10000E-003	8.36200E-010	2.68440E-009	7.22948E+002	7.33311E+002	1.03633E+001	1.01070E-006	4.08250E+000	3.34917E-002	6.35300E-001	3.28400E-010	1.74000E-010
342	33	17	1	1.34000E-002	1.03000E-002	7.10000E-003	3.72400E-010	2.06130E-009	7.26828E+002	7.32618E+002	5.79010E+000	1.02350E-006	4.09250E+000	3.38831E-002	6.34900E-001	5.13500E-010	2.51800E-010
346	35	17	1	1.36000E-002	1.02000E-002	7.10000E-003	4.52100E-010	2.32140E-009	7.27000E+002	7.34497E+002	7.49650E+000	9.60000E-007	4.06770E+000	3.37985E-002	6.35300E-001	1.36300E-010	2.84800E-010
350	37	17	1	1.35000E-002	1.02000E-002	7.10000E-003	4.87200E-010	2.66100E-009	7.30473E+002	7.32546E+002	2.07360E+000	9.26200E-007	4.12950E+000	3.30284E-002	6.35800E-001	9.20300E-010	7.83500E-010
353	39	17	1	1.34000E-002	8.90000E-003	5.80000E-003	2.31900E-010	2.79450E-009	6.91685E+002	6.95785E+002	4.10050E+000	1.23160E-006	4.12790E+000	3.34330E-002	6.36200E-001	5.90100E-010	2.93000E-010
355	38	19	1	1.34000E-002	9.00000E-003	5.90000E-003	1.71000E-010	3.15530E-009	7.11058E+002	7.14476E+002	3.41840E+000	1.11380E-006	4.13060E+000	3.33274E-002	6.35800E-001	2.34000E-011	9.03500E-010
358	36	19	1	1.35000E-002	1.03000E-002	7.10000E-003	2.90500E-010	3.11080E-009	7.33342E+002	7.35075E+002	1.73280E+000	9.03700E-007	4.16720E+000	3.30149E-002	6.35700E-001	4.41800E-010	2.08900E-010
362	34	19	1	1.36000E-002	1.02000E-002	7.10000E-003	3.98200E-010	3.08260E-009	7.24866E+002	7.34969E+002	1.01037E+001	1.00220E-006	4.13230E+000	3.40334E-002	6.35300E-001	1.17600E-010	7.47000E-011
366	32	19	1	1.36000E-002	1.02000E-002	7.10000E-003	1.55300E-009	2.66340E-009	7.28698E+002	7.36011E+002	7.31300E+000	1.01140E-006	4.06760E+000	3.39771E-002	6.35100E-001	1.52500E-010	9.58000E-011
370	30	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.86000E-011	2.32370E-009	7.32855E+002	7.38057E+002	5.20260E+000	9.04400E-007	4.10410E+000	3.34439E-002	6.35800E-001	5.80000E-010	7.70200E-010
374	28	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.13000E-010	2.23230E-009	7.26900E+002	7.38522E+002	1.16213E+001	9.86900E-007	4.09030E+000	3.33485E-002	6.34900E-001	3.75000E-010	5.17200E-010
378	26	19	1	1.35000E-002	1.02000E-002	7.10000E-003	2.74100E-010	2.12930E-009	7.30185E+002	7.38407E+002	8.22130E+000	9.12700E-007	4.12940E+000	3.29383E-002	6.35400E-001	1.69400E-010	4.45800E-010
382	24	19	1	1.35000E-002	1.02000E-002	7.10000E-003	5.27000E-010	2.71250E-009	7.30437E+002	7.37396E+002	6.95850E+000	9.35800E-007	4.19170E+000	3.25471E-002	6.35000E-001	6.27500E-010	2.06100E-010
386	22	19	1	1.35000E-002	1.02000E-002	7.00000E-003	1.02360E-009	2.70080E-009	7.24259E+002	7.36211E+002	1.19526E+001	9.88500E-007	4.21130E+000	3.27180E-002	6.34800E-001	1.11410E-009	9.16400E-010
390	20	19	1	1.35000E-002	1.01000E-002	7.10000E-003	1.14550E-009	2.11760E-009	7.24768E+002	7.33039E+002	8.27040E+000	9.89000E-007	4.18220E+000	3.27865E-002	6.35100E-001	2.55100E-010	2.86500E-010
394	18	19	1	1.34000E-002	1.01000E-002	7.10000E-003	6.04300E-010	2.82260E-009	7.27603E+002	7.36430E+002	8.82650E+000	9.83400E-007	4.19050E+000	3.31547E-002	6.35000E-001	3.79900E-010	1.03100E-010
398	16	19	1	1.36000E-002	1.02000E-002	7.10000E-003	1.36800E-009	2.80160E-009	7.17153E+002	7.29778E+002	1.26254E+001	1.11810E-006	4.12490E+000	3.36444E-002	6.35100E-001	2.61900E-010	1.40100E-010
402	14	19	1	1.35000E-002	1.02000E-002	7.10000E-003	6.72300E-010	2.46420E-009	7.16079E+002	7.25721E+002	9.64120E+000	1.12530E-006	4.07740E+000	3.37944E-002	6.35100E-001	3.76400E-010	1.54800E-010
406	12	19	1	1.36000E-002	1.02000E-002	7.10000E-003	5.59800E-010	2.27920E-009	7.18536E+002	7.30101E+002	1.15655E+001	1.11730E-006	4.11090E+000	3.40832E-002	6.35300E-001	6.10700E-010	3.11800E-010
410	10	19	1	1.35000E-002	1.02000E-002	7.10000E-003	3.35000E-010	2.96790E-009	7.15483E+002	7.28049E+002	1.25660E+001	1.12990E-006	4.11720E+000	3.41934E-002	6.35000E-001	1.28600E-010	3.98400E-010
414	8	19	1	1.35000E-002	1.01000E-002	7.10000E-003	4.68000E-011	3.44570E-009	7.29643E+002	7.31471E+002	1.82800E+000	9.38300E-007	4.10520E+000	3.33093E-002	6.35200E-001	2.82300E-010	6.45300E-010
418	6	19	1	1.36000E-002	1.01000E-002	7.10000E-003	4.26300E-010	7.37446E-008	7.08790E+002	7.12880E+002	4.09080E+000	1.21290E-006	4.12400E+000	3.35525E-002	6.35800E-001	3.26800E-010	4.16700E-010
425	9	21	1	1.35000E-002	1.01000E-002	7.10000E-003	7.61300E-010	3.21620E-009	7.32049E+002	7.37244E+002	5.19480E+000	9.53300E-007	4.16210E+000	3.31309E-002	6.35600E-001	5.59600E-010	3.07800E-010
429	11	21	1	1.35000E-002	1.01000E-002	7.10000E-003	5.24700E-010	2.28860E-009	7.29652E+002	7.36611E+002	6.95850E+000	9.40800E-007	4.16390E+000	3.37961E-002	6.35700E-001	5.93600E-010	6.06900E-010
433	13	21	1	1.36000E-002	1.02000E-002	7.10000E-003	5.69200E-010	2.05670E-009	7.08300E+002	7.23975E+002	1.56745E+001	1.19880E-006	4.13440E+000	3.42174E-002	6.35600E-001	6.29400E-010	2.01400E-010
437	15	21	1	1.36000E-002	1.01000E-002	7.10000E-003	5.06000E-010	2.64930E-009	7.20723E+002	7.31117E+002	1.03939E+001	1.09730E-006	4.13030E+000	3.40078E-002	6.35000E-001	4.35200E-010	3.66100E-010
441	17	21	1	1.35000E-002	1.01000E-002	7.10000E-003	6.44200E-010	2.77810E-009	7.18398E+002	7.26427E+002	8.02890E+000	1.10850E-006	4.11890E+000	3.37768E-002	6.35400E-001	2.64200E-010	2.02600E-010
445	19	21	1	1.35000E-002	1.02000E-002	7.10000E-003	7.00400E-010	2.17140E-009	7.17905E+002	7.30694E+002	1.27882E+001	1.08170E-006	4.12100E+000	3.36576E-002	6.35600E-001	5.68300E-010	1.71000E-011
449	21	21	1	1.35000E-002	1.02000E-002	7.10000E-003	3.60700E-010	2.33780E-009	7.26633E+002	7.35536E+002	8.90340E+000	1.00440E-006	4.16900E+000	3.34157E-002	6.35500E-001	7.41600E-010	7.57000E-011
453	23	21	1	1.35000E-002	1.02000E-002	7.10000E-003	7.89400E-010	2.19250E-009	7.22401E+002	7.33927E+002	1.15262E+001	1.07350E-006	4.13770E+000	3.34472E-002	6.34900E-001	4.92600E-010	1.19700E-010
457	25	21	1	1.35000E-002	1.02000E-002	7.10000E-003	4.70800E-010	2.50870E-009	7.20584E+002	7.32127E+002	1.15436E+001	1.02520E-006	4.09990E+000	3.34547E-002	6.35900E-001	6.24300E-010	9.56000E-011
461	27	21	1	1.35000E-002	1.02000E-002	7.10000E-003	5.73900E-010	2.24640E-009	7.26247E+002	7.32573E+002	6.32550E+000	1.00770E-006	4.12850E+000	3.36550E-002	6.35600E-001	5.89800E-010	6.92700E-010
465	29	21	1	1.36000E-002	1.02000E-002	7.10000E-003	5.83300E-010	2.43850E-009	7.26015E+002	7.33856E+002	7.84160E+000	1.02960E-006	4.11540E+000	3.38867E-002	6.35100E-001	5.26600E-010	2.02200E-010
469	31	21	1	1.35000E-002	1.02000E-002	7.10000E-003	2.01400E-010	2.64230E-009	7.21908E+002	7.33823E+002	1.19146E+001	1.04010E-006	4.12120E+000	3.39511E-002	6.35300E-001	2.75700E-010	3.17400E-010
473	33	21	1	1.35000E-002	1.02000E-002	7.10000E-003	5.29400E-010	2.32840E-009	7.36417E+002	7.40624E+002	4.20720E+000	8.75400E-007	4.16990E+000	3.36490E-002	6.35800E-001	5.52800E-010	4.51600E-010
477	35	21	1	1.35000E-002	1.03000E-002	7.10000E-003	4.21600E-010	2.42210E-009	7.32723E+002	7.34378E+002	1.65490E+000	9.43000E-007	4.19930E+000	3.30744E-002	6.36000E-001	2.92100E-010	2.56300E-010
483	33	23	1	1.35000E-002	1.02000E-002	7.10000E-003	3.98000E-011	2.54390E-009	7.25738E+002	7.29078E+002	3.34060E+000	1.03070E-006	4.21690E+000	3.29656E-002	6.35400E-001	4.37800E-010	1.10300E-010
487	31	23	1	1.36000E-002	1.02000E-002	7.10000E-003	1.21800E-010	2.69850E-009	7.31041E+002	7.36086E+002	5.04540E+000	9.42100E-007	4.19480E+000	3.31604E-002	6.35300E-001	9.96000E-011	2.38200E-010
491	29	23	1	1.35000E-002	1.02000E-002	7.00000E-003	4.56800E-010	2.49700E-009	7.27802E+002	7.35426E+002	7.62410E+000	9.77500E-007	4.18700E+000	3.37099E-002	6.35400E-001	3.60000E-010	1.20400E-010
495	27	23	1	1.35000E-002	1.01000E-002	7.10000E-003	5.20000E-010	2.43610E-009	7.22359E+002	7.30291E+002	7.93160E+000	1.05700E-006	4.15100E+000	3.39734E-002	6.35800E-001	3.80600E-010	2.75700E-010
499	25	23	1	1.35000E-002	1.01000E-002	7.10000E-003	1.38200E-010	1.86690E-009	7.16203E+002	7.27988E+002	1.17844E+001	1.08310E-006	4.14660E+000	3.39142E-002	6.36100E-001	2.60900E-010	2.27500E-010
503	23	23	1	1.35000E-002	1.02000E-002	7.10000E-003	4.19300E-010	3.00070E-009	7.17995E+002	7.28950E+002	1.09542E+001	1.03610E-006	4.14070E+000	3.36839E-002	6.35400E-001	4.36900E-010	2.46900E-010
507	21	23	1	1.35000E-002	1.02000E-002	7.10000E-003	7.21500E-010	2.46660E-009	7.21571E+002	7.31003E+002	9.43170E+000	9.67000E-007	4.13460E+000	3.36184E-002	6.35900E-001	4.63600E-010	5.75100E-010
511	19	23	1	1.35000E-002	1.02000E-002	7.00000E-003	8.67000E-011	2.57670E-009	7.17816E+002	7.31279E+002	1.34630E+001	1.07980E-006	4.14910E+000	3.40060E-002	6.35800E-001	4.26100E-010	7.19000E-011
515	17	23	1	1.34000E-002	1.02000E-002	7.10000E-003	4.45100E-010	3.00300E-009	7.15514E+002	7.26261E+002	1.07471E+001	1.13670E-006	4.17240E+000	3.41093E-002	6.35700E-001	5.15000E-011	2.20700E-010
519	15	23	1	1.35000E-002	1.02000E-002	7.10000E-003	9.20600E-010	3.33330E-009	7.24603E+002	7.32628E+002	8.02480E+000	1.01220E-006	4.17050E+000	3.38957E-002	6.35300E-001	9.02000E-011	7.49600E-010
523	13	23	1	1.35000E-002	1.02000E-002	7.00000E-003	8.71400E-010	3.13650E-009	7.28016E+002	7.35196E+002	7.18030E+000	9.72700E-007	4.18570E+000	3.34892E-002	6.35300E-001	2.60000E-012	5.21200E-010
527	11	23	1	1.36000E-002	1.02000E-002	7.10000E-003	2.95100E-010	2.80860E-009	7.25754E+002	7.29359E+002	3.60510E+000	1.02670E-006	4.18210E+000	3.32081E-002	6.35400E-001	2.97500E-010	3.56100E-010
539	16	25	1	1.36000E-002	1.02000E-002	7.10000E-003	7.73000E-011	2.90230E-009	7.20959E+002	7.27945E+002	6.98570E+000	1.07780E-006	4.15930E+000	3.31587E-002	6.35100E-001	2.34000E-010	5.76200E-010
543	18	25	1	1.35000E-002	1.02000E-002	7.10000E-003	2.10800E-010	2.95620E-009	7.32098E+002	7.35993E+002	3.89490E+000	9.62600E-007	4.16610E+000	3.29954E-002	6.35500E-001	3.45500E-010	3.00300E-010
547	20	25	1	1.36000E-002	1.02000E-002	7.10000E-003	8.92500E-010	2.00280E-009	7.31582E+002	7.35815E+002	4.23330E+000	9.63500E-007	4.14380E+000	3.31315E-002	6.35200E-001	6.25000E-011	4.50700E-010
551	22	25	1	1.35000E-002	1.02000E-002	7.10000E-003	4.35700E-010	3.21380E-009	7.29656E+002	7.36393E+002	6.73600E+000	9.95000E-007	4.13790E+000	3.32638E-002	6.35000E-001	1.62300E-010	3.76900E-010
555	24	25	1	1.35000E-002	1.03000E-002	7.10000E-003	1.01430E-009	2.72190E-009	7.32765E+002	7.36132E+002	3.36640E+000	9.46300E-007	4.13400E+000	3.31184E-002	6.35400E-001	6.21900E-010	2.05900E-010
559	26	25	1	1.36000E-002	1.03000E-002	7.10000E-003	7.91700E-010	2.86710E-009	7.27780E+002	7.32789E+002	5.00970E+000	9.97100E-007	4.13780E+000	3.31642E-002	6.35500E-001	5.13700E-010	7.78000E-011
563	28	25	1	1.35000E-002	1.03000E-002	7.10000E-003	7.54300E-010	2.34010E-009	7.20454E+002	7.26361E+002	5.90670E+000	1.08390E-006	4.14190E+000	3.31238E-002	6.35000E-001	7.57300E-010	3.79000E-010

2	22	5	5	1.10000E-002	8.80000E-003	4.20000E-003	1.38420E-009	2.51550E-009	5.30450E+002
7	30	7	1	1.31000E-002	8.90000E-003	4.40000E-003	7.30700E-010	2.54120E-009	7.05626E+002	7.11109E+002	5.48310E+000	1.30370E-006	4.03890E+000	3.32634E-002	6.37500E-001	8.30300E-010	2.60900E-010
11	28	7	1	1.34000E-002	9.50000E-003	5.00000E-003	3.60700E-010	3.05880E-009	7.16074E+002	7.24104E+002	8.02920E+000	1.14410E-006	4.04790E+000	3.29729E-002	6.37500E-001	5.58100E-010	7.06900E-010
15	26	7	1	1.35000E-002	9.50000E-003	5.00000E-003	7.14400E-010	3.53660E-009	7.22093E+002	7.30711E+002	8.61780E+000	1.05930E-006	4.02440E+000	3.31994E-002	6.37700E-001	2.84300E-010	2.84800E-010
19	24	7	1	1.35000E-002	9.70000E-003	5.00000E-003	4.91800E-010	3.11970E-009	7.23417E+002	7.31326E+002	7.90860E+000	1.03000E-006	4.06040E+000	3.33749E-002	6.38100E-001	3.63000E-010	2.67700E-010
23	22	7	1	1.35000E-002	9.50000E-003	5.00000E-003	7.33100E-010	3.31410E-009	7.16741E+002	7.27256E+002	1.05141E+001	1.12380E-006	4.05500E+000	3.35993E-002	6.37700E-001	7.33000E-011	1.01400E-010
27	20	7	1	1.36000E-002	9.50000E-003	5.00000E-003	9.90700E-010	3.09630E-009	7.25553E+002	7.33508E+002	7.95580E+000	1.00970E-006	4.02760E+000	3.31474E-002	6.37600E-001	9.20500E-010	7.61000E-011
31	18	7	1	1.35000E-002	9.80000E-003	5.00000E-003	4.82500E-010	3.37270E-009	7.30346E+002	7.36828E+002	6.48190E+000	9.66100E-007	4.05670E+000	3.30229E-002	6.37800E-001	5.44500E-010	6.23900E-010
35	16	7	1	1.35000E-002	9.80000E-003	5.00000E-003	3.86500E-010	3.43360E-009	7.28837E+002	7.34076E+002	5.23810E+000	1.00410E-006	4.04010E+000	3.28218E-002	6.37500E-001	5.04700E-010	9.40800E-010
37	14	7	1	1.11000E-002	8.90000E-003	4.30000E-003	1.28120E-009	3.13380E-009	7.22521E+002	7.27746E+002	5.22500E+000	1.05040E-006	3.99360E+000	3.27567E-002	6.37700E-001	9.98500E-010	9.17900E-010
39	10	9	1	1.10000E-002	9.00000E-003	4.30000E-003	1.25070E-009	3.12680E-009	7.27511E+002	7.32869E+002	5.35830E+000	9.81800E-007	4.05930E+000	3.28427E-002	6.38100E-001	4.56000E-010	1.99300E-010
43	12	9	1	1.35000E-002	1.01000E-002	5.00000E-003	8.22100E-010	3.36330E-009	7.34322E+002	7.35936E+002	1.61380E+000	9.02500E-007	4.05500E+000	3.28076E-002	6.37700E-001	4.50600E-010	2.17800E-010
47	14	9	1	1.35000E-002	9.80000E-003	5.00000E-003	1.19450E-009	3.19940E-009	7.34920E+002	7.41236E+002	6.31590E+000	9.18700E-007	4.04520E+000	3.34889E-002	6.37600E-001	5.37500E-010	6.02000E-011
51	16	9	1	1.36000E-002	9.70000E-003	5.00000E-003	5.57400E-010	2.69580E-009	7.16413E+002	7.27748E+002	1.13353E+001	1.13860E-006	4.07690E+000	3.40120E-002	6.37700E-001	3.92100E-010	8.50000E-011
55	18	9	1	1.35000E-002	9.60000E-003	5.10000E-003	3.27900E-010	3.00260E-009	7.23929E+002	7.31283E+002	7.35420E+000	1.08390E-006	4.07680E+000	3.39190E-002	6.37800E-001	5.62100E-010	4.94000E-011
59	20	9	1	1.35000E-002	9.60000E-003	5.00000E-003	4.00500E-010	2.87850E-009	7.16162E+002	7.26838E+002	1.06765E+001	1.19720E-006	4.04410E+000	3.39198E-002	6.37100E-001	4.31000E-010	7.33000E-011
63	22	9	1	1.36000E-002	9.60000E-003	5.00000E-003	4.96500E-010	3.08690E-009	7.03653E+002	7.20088E+002	1.64349E+001	1.36160E-006	4.06960E+000	3.39013E-002	6.36900E-001	8.70000E-012	2.64400E-010
67	24	9	1	1.35000E-002	9.60000E-003	5.00000E-003	9.29800E-010	2.94880E-009	7.07470E+002	7.20809E+002	1.33396E+001	1.31150E-006	4.08280E+000	3.40074E-002	6.36800E-001	4.01700E-010	8.40000E-012
71	26	9	1	1.35000E-002	9.50000E-003	5.00000E-003	7.14400E-010	2.54360E-009	6.97076E+002	7.13846E+002	1.67701E+001	1.43020E-006	4.05420E+000	3.40963E-002	6.37500E-001	8.72400E-010	9.42000E-011
75	28	9	1	1.35000E-002	9.50000E-003	5.00000E-003	5.31700E-010	2.97920E-009	6.96305E+002	7.13261E+002	1.69554E+001	1.45020E-006	4.08290E+000	3.40166E-002	6.37900E-001	6.70600E-010	4.94000E-011
79	30	9	1	1.35000E-002	9.60000E-003	5.00000E-003	4.38000E-010	2.85510E-009	7.22499E+002	7.29653E+002	7.15340E+000	1.10030E-006	4.06360E+000	3.37192E-002	6.37300E-001	4.40100E-010	3.04000E-010
83	32	9	1	1.35000E-002	9.70000E-003	5.00000E-003	1.16870E-009	2.88080E-009	7.25387E+002	7.32288E+002	6.90010E+000	1.00680E-006	4.01610E+000	3.30284E-002	6.37600E-001	1.34200E-010	1.73600E-010
86	34	9	1	1.31000E-002	9.20000E-003	4.50000E-003	5.10600E-010	2.48970E-009	7.09030E+002	7.14545E+002	5.51450E+000	1.22340E-006	4.04980E+000	3.31479E-002	6.37400E-001	8.00000E-012	2.15700E-010
92	36	11	1	1.35000E-002	9.70000E-003	5.00000E-003	4.38000E-010	3.26960E-009	7.21512E+002	7.25703E+002	4.19110E+000	1.06630E-006	4.10290E+000	3.30262E-002	6.37700E-001	7.66600E-010	3.17100E-010
96	34	11	1	1.35000E-002	9.70000E-003	5.00000E-003	8.03400E-010	3.13380E-009	7.26193E+002	7.34140E+002	7.94690E+000	9.75500E-007	4.08180E+000	3.32503E-002	6.37900E-001	7.79700E-010	1.51300E-010
100	32	11	1	1.35000E-002	9.60000E-003	5.00000E-003	1.16170E-009	2.64190E-009	7.06536E+002	7.21788E+002	1.52520E+001	1.19500E-006	4.07550E+000	3.38259E-002	6.37400E-001	4.98900E-010	3.10800E-010
104	30	11	1	1.35000E-002	9.90000E-003	5.00000E-003	4.80100E-010	2.89490E-009	7.09288E+002	7.21434E+002	1.21459E+001	1.23480E-006	4.08220E+000	3.38351E-002	6.37700E-001	4.89700E-010	1.70300E-010
108	28	11	1	1.35000E-002	9.70000E-003	5.00000E-003	1.42900E-010	2.74970E-009	6.99266E+002	7.15761E+002	1.64942E+001	1.36970E-006	4.04800E+000	3.37632E-002	6.37700E-001	1.31200E-010	4.10000E-011
